s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,10469,0.35158155611316727,1.0,1
<A_ACCEPTED | 0>,A_DECLINED,<A_DECLINED | 48>,1.0,0.0,10,0.040193560273017764,0.9866142981514303,0
<W_Assess_application | 38>,W_Assess_application,<W_Assess_application | 75>,0.3893805309734513,0.0,44,0.4493879293011935,1.0,1
<W_Assess_application | 38>,W_Assess_fraud,<W_Assess_fraud | 4>,1.0,0.0,1,0.08614895070110974,0.24491866240370908,0
<W_Assess_application | 38>,W_Call_missing_information,<W_Call_missing_information | 4>,0.6868686868686869,0.0,68,0.43546452221886833,1.0,0
<W_Assess_application | 38>,W_Call_missing_information,<W_Call_missing_information | 75>,0.3131313131313131,0.0,31,0.43546452221886833,1.0,0
<W_Assess_application | 39>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,1,0.001248657910214484,0.24491866240370908,0
<W_Assess_application | 39>,O_CANCELLED,<O_CANCELLED | 39>,1.0,0.0,1,0.04154211144211822,0.24491866240370908,0
<W_Assess_application | 39>,W_Assess_application,<A_CANCELLED | 39>,0.0714285714285714,0.0,1,0.36239242515073444,0.9981778976111987,1
<W_Assess_application | 39>,W_Assess_application,<O_ACCEPTED | 39>,0.2857142857142857,0.0,4,0.36239242515073444,0.9981778976111987,1
<W_Assess_application | 39>,W_Assess_application,<W_Assess_application | 39>,0.6428571428571429,0.0,9,0.36239242515073444,0.9981778976111987,1
<W_Assess_application | 39>,W_Call_missing_information,<W_Call_missing_information | 39>,1.0,0.0,7,0.34152120337371594,0.9413755384972874,0
<W_Assess_application | 40>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,4,0.003882801571240688,0.7615941559557649,0
<W_Assess_application | 40>,O_CANCELLED,<O_CANCELLED | 40>,1.0,0.0,1,0.06452881163587847,0.24491866240370908,0
<W_Assess_application | 40>,W_Assess_application,<A_CANCELLED | 40>,0.0625,0.0,1,0.4326113311732507,0.999329299739067,1
<W_Assess_application | 40>,W_Assess_application,<O_ACCEPTED | 40>,0.1875,0.0,3,0.4326113311732507,0.999329299739067,1
<W_Assess_application | 40>,W_Assess_application,<W_Assess_application | 40>,0.625,0.0,10,0.4326113311732507,0.999329299739067,1
<W_Assess_application | 40>,W_Assess_application,<W_Assess_application | 98>,0.125,0.0,2,0.4326113311732507,0.999329299739067,1
<W_Assess_application | 40>,W_Call_missing_information,<W_Call_missing_information | 19>,0.25,0.0,1,0.3746322538404583,0.7615941559557649,0
<W_Assess_application | 40>,W_Call_missing_information,<W_Call_missing_information | 40>,0.5,0.0,2,0.3746322538404583,0.7615941559557649,0
<W_Assess_application | 40>,W_Call_missing_information,<W_Call_missing_information | 98>,0.25,0.0,1,0.3746322538404583,0.7615941559557649,0
<W_Assess_application | 49>,A_DECLINED,<O_DECLINED | 16>,1.0,0.0,1,0.0,0.24491866240370908,1
<W_Assess_application | 4>,A_DECLINED,<O_DECLINED | 57>,1.0,0.0,37,0.021387435594505306,0.9999999815251008,0
<W_Assess_application | 4>,O_CANCELLED,<O_CANCELLED | 4>,1.0,0.0,5,0.40994566686944084,0.8482836399575129,0
<W_Assess_application | 4>,W_Assess_application,<A_CANCELLED | 4>,0.006578947368421,0.0,1,0.4618537913521457,1.0,1
<W_Assess_application | 4>,W_Assess_application,<O_ACCEPTED | 4>,0.1513157894736842,0.0,23,0.4618537913521457,1.0,1
<W_Assess_application | 4>,W_Assess_application,<W_Assess_application | 4>,0.8355263157894737,0.0,127,0.4618537913521457,1.0,1
<W_Assess_application | 4>,W_Assess_application,<W_Assess_application | 75>,0.006578947368421,0.0,1,0.4618537913521457,1.0,1
<W_Assess_application | 4>,W_Assess_fraud,<W_Assess_fraud | 4>,1.0,0.0,1,0.08614895070110974,0.24491866240370908,0
<W_Assess_application | 4>,W_Call_missing_information,<O_ACCEPTED | 25>,0.0109890109890109,0.0,1,0.44299010196592375,1.0,0
<W_Assess_application | 4>,W_Call_missing_information,<W_Call_missing_information | 4>,0.989010989010989,0.0,90,0.44299010196592375,1.0,0
<W_Assess_application | 51>,A_APPROVED,<A_APPROVED | 51>,1.0,0.0,1,0.006979854135872655,0.24491866240370908,0
<W_Assess_application | 51>,A_DECLINED,<O_DECLINED | 57>,1.0,0.0,73,0.021387435989636022,0.9999999999999997,0
<W_Assess_application | 51>,O_CANCELLED,<O_CANCELLED | 51>,1.0,0.0,10,0.4564289100498864,0.9866142981514303,0
<W_Assess_application | 51>,W_Assess_application,<A_CANCELLED | 51>,0.0034364261168384,0.0,1,0.4692217908973977,1.0,1
<W_Assess_application | 51>,W_Assess_application,<O_ACCEPTED | 4>,0.0206185567010309,0.0,6,0.4692217908973977,1.0,1
<W_Assess_application | 51>,W_Assess_application,<O_ACCEPTED | 51>,0.1580756013745704,0.0,46,0.4692217908973977,1.0,1
<W_Assess_application | 51>,W_Assess_application,<W_Assess_application | 4>,0.0515463917525773,0.0,15,0.4692217908973977,1.0,1
<W_Assess_application | 51>,W_Assess_application,<W_Assess_application | 51>,0.7663230240549829,0.0,223,0.4692217908973977,1.0,1
<W_Assess_application | 51>,W_Assess_fraud,<W_Assess_fraud | 51>,1.0,0.0,3,0.29772332430394705,0.6351489523872873,0
<W_Assess_application | 51>,W_Call_missing_information,<A_CANCELLED | 117>,0.0095693779904306,0.0,2,0.44131618453647375,1.0,0
<W_Assess_application | 51>,W_Call_missing_information,<W_Call_missing_information | 4>,0.0574162679425837,0.0,12,0.44131618453647375,1.0,0
<W_Assess_application | 51>,W_Call_missing_information,<W_Call_missing_information | 51>,0.9330143540669856,0.0,195,0.44131618453647375,1.0,0
<W_Assess_application | 55>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,2,0.0023559913246112983,0.4621171572600098,0
<W_Assess_application | 55>,W_Assess_application,<O_ACCEPTED | 55>,0.3333333333333333,0.0,5,0.3944759084627421,0.9988944427261528,1
<W_Assess_application | 55>,W_Assess_application,<W_Assess_application | 55>,0.6666666666666666,0.0,10,0.3944759084627421,0.9988944427261528,1
<W_Assess_application | 55>,W_Call_missing_information,<W_Call_missing_information | 55>,1.0,0.0,6,0.35711589088214757,0.9051482536448664,0
<W_Assess_application | 5>,W_Assess_application,<O_ACCEPTED | 19>,0.3333333333333333,0.0,1,0.34008183922282065,0.6351489523872873,1
<W_Assess_application | 5>,W_Assess_application,<W_Assess_application | 19>,0.6666666666666666,0.0,2,0.34008183922282065,0.6351489523872873,1
<W_Assess_application | 5>,W_Call_missing_information,<W_Call_missing_information | 19>,1.0,0.0,1,0.12642105322850467,0.24491866240370908,0
<W_Assess_application | 60>,A_DECLINED,<O_DECLINED | 113>,1.0,0.0,27,0.014225741227327933,0.9999972580855863,0
<W_Assess_application | 60>,O_CANCELLED,<O_CANCELLED | 116>,0.75,0.0,9,0.48924207857464064,0.9950547536867305,1
<W_Assess_application | 60>,O_CANCELLED,<O_CANCELLED | 20>,0.25,0.0,3,0.48924207857464064,0.9950547536867305,1
<W_Assess_application | 60>,W_Assess_application,<O_ACCEPTED | 116>,0.1025641025641025,0.0,8,0.4872293258310149,1.0,0
<W_Assess_application | 60>,W_Assess_application,<O_ACCEPTED | 20>,0.0128205128205128,0.0,1,0.4872293258310149,1.0,0
<W_Assess_application | 60>,W_Assess_application,<W_Assess_application | 116>,0.7435897435897436,0.0,58,0.4872293258310149,1.0,0
<W_Assess_application | 60>,W_Assess_application,<W_Assess_application | 20>,0.141025641025641,0.0,11,0.4872293258310149,1.0,0
<W_Assess_application | 60>,W_Call_missing_information,<W_Call_missing_information | 116>,0.8888888888888888,0.0,56,0.48545894720239013,0.9999999999999583,0
<W_Assess_application | 60>,W_Call_missing_information,<W_Call_missing_information | 20>,0.1111111111111111,0.0,7,0.48545894720239013,0.9999999999999583,0
<W_Assess_application | 61>,W_Assess_application,<W_Assess_application | 137>,1.0,0.0,1,0.1390298895854583,0.24491866240370908,1
<W_Assess_application | 62>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,4,0.010558820502958269,0.7615941559557649,0
<W_Assess_application | 62>,O_CANCELLED,<O_CANCELLED | 1>,0.2142857142857142,0.0,3,0.4569881403959345,0.9981778976111987,0
<W_Assess_application | 62>,O_CANCELLED,<O_CANCELLED | 62>,0.7857142857142857,0.0,11,0.4569881403959345,0.9981778976111987,0
<W_Assess_application | 62>,W_Assess_application,<O_ACCEPTED | 1>,0.0512820512820512,0.0,2,0.48499837334865736,0.9999999932034643,0
<W_Assess_application | 62>,W_Assess_application,<O_ACCEPTED | 62>,0.1538461538461538,0.0,6,0.48499837334865736,0.9999999932034643,0
<W_Assess_application | 62>,W_Assess_application,<W_Assess_application | 1>,0.2564102564102564,0.0,10,0.48499837334865736,0.9999999932034643,0
<W_Assess_application | 62>,W_Assess_application,<W_Assess_application | 62>,0.5384615384615384,0.0,21,0.48499837334865736,0.9999999932034643,0
<W_Assess_application | 62>,W_Call_missing_information,<W_Call_missing_information | 1>,0.2608695652173913,0.0,6,0.48511339538244946,0.9999797400180382,1
<W_Assess_application | 62>,W_Call_missing_information,<W_Call_missing_information | 62>,0.7391304347826086,0.0,17,0.48511339538244946,0.9999797400180382,1
<W_Assess_application | 63>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,4,0.003882801571240688,0.7615941559557649,0
<W_Assess_application | 63>,O_CANCELLED,<O_CANCELLED | 63>,1.0,0.0,2,0.18203272222135378,0.4621171572600098,0
<W_Assess_application | 63>,W_Assess_application,<O_ACCEPTED | 19>,0.0833333333333333,0.0,1,0.49176615494040915,0.9950547536867305,1
<W_Assess_application | 63>,W_Assess_application,<O_ACCEPTED | 63>,0.3333333333333333,0.0,4,0.49176615494040915,0.9950547536867305,1
<W_Assess_application | 63>,W_Assess_application,<W_Assess_application | 63>,0.5833333333333334,0.0,7,0.49176615494040915,0.9950547536867305,1
<W_Assess_application | 63>,W_Call_missing_information,<W_Call_missing_information | 39>,0.1818181818181818,0.0,2,0.4588296481756507,0.9918597245682077,0
<W_Assess_application | 63>,W_Call_missing_information,<W_Call_missing_information | 63>,0.8181818181818182,0.0,9,0.4588296481756507,0.9918597245682077,0
<W_Assess_application | 65>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,9,0.013559455665430034,0.9780261147388136,0
<W_Assess_application | 65>,O_CANCELLED,<O_CANCELLED | 65>,1.0,0.0,2,0.2114819988724684,0.4621171572600098,0
<W_Assess_application | 65>,W_Assess_application,<A_CANCELLED | 65>,0.0196078431372549,0.0,1,0.4295894783103343,0.999999999983153,0
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 130>,0.0784313725490196,0.0,4,0.4295894783103343,0.999999999983153,0
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 25>,0.0196078431372549,0.0,1,0.4295894783103343,0.999999999983153,0
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 65>,0.2941176470588235,0.0,15,0.4295894783103343,0.999999999983153,0
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 97>,0.0392156862745098,0.0,2,0.4295894783103343,0.999999999983153,0
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 130>,0.0784313725490196,0.0,4,0.4295894783103343,0.999999999983153,0
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 25>,0.0196078431372549,0.0,1,0.4295894783103343,0.999999999983153,0
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 65>,0.4313725490196078,0.0,22,0.4295894783103343,0.999999999983153,0
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 97>,0.0196078431372549,0.0,1,0.4295894783103343,0.999999999983153,0
<W_Assess_application | 65>,W_Call_missing_information,<W_Call_missing_information | 130>,0.064516129032258,0.0,2,0.4465207836250743,0.9999996289217963,1
<W_Assess_application | 65>,W_Call_missing_information,<W_Call_missing_information | 25>,0.064516129032258,0.0,2,0.4465207836250743,0.9999996289217963,1
<W_Assess_application | 65>,W_Call_missing_information,<W_Call_missing_information | 65>,0.8709677419354839,0.0,27,0.4465207836250743,0.9999996289217963,1
<W_Assess_application | 75>,A_DECLINED,<O_DECLINED | 113>,0.9285714285714286,0.0,13,0.014710474154081086,0.9981778976111987,0
<W_Assess_application | 75>,A_DECLINED,<O_DECLINED | 57>,0.0714285714285714,0.0,1,0.014710474154081086,0.9981778976111987,0
<W_Assess_application | 75>,W_Assess_application,<O_ACCEPTED | 75>,0.1176470588235294,0.0,6,0.42910266861222657,0.999999999983153,1
<W_Assess_application | 75>,W_Assess_application,<W_Assess_application | 75>,0.8823529411764706,0.0,45,0.42910266861222657,0.999999999983153,1
<W_Assess_application | 75>,W_Call_missing_information,<W_Call_missing_information | 75>,1.0,0.0,28,0.41864729923846256,0.9999983369439447,0
<W_Assess_application | 77>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,3,0.003238151620539058,0.6351489523872873,0
<W_Assess_application | 77>,W_Assess_application,<A_CANCELLED | 77>,0.0769230769230769,0.0,1,0.3493341393423703,0.996997635486526,1
<W_Assess_application | 77>,W_Assess_application,<O_ACCEPTED | 11>,0.0769230769230769,0.0,1,0.3493341393423703,0.996997635486526,1
<W_Assess_application | 77>,W_Assess_application,<O_ACCEPTED | 34>,0.0769230769230769,0.0,1,0.3493341393423703,0.996997635486526,1
<W_Assess_application | 77>,W_Assess_application,<O_ACCEPTED | 77>,0.0769230769230769,0.0,1,0.3493341393423703,0.996997635486526,1
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 109>,0.3076923076923077,0.0,4,0.3493341393423703,0.996997635486526,1
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 34>,0.1538461538461538,0.0,2,0.3493341393423703,0.996997635486526,1
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 39>,0.1538461538461538,0.0,2,0.3493341393423703,0.996997635486526,1
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 77>,0.0769230769230769,0.0,1,0.3493341393423703,0.996997635486526,1
<W_Assess_application | 77>,W_Call_missing_information,<W_Call_missing_information | 109>,0.5,0.0,2,0.2541021887991583,0.7615941559557649,0
<W_Assess_application | 77>,W_Call_missing_information,<W_Call_missing_information | 77>,0.5,0.0,2,0.2541021887991583,0.7615941559557649,0
<W_Assess_application | 81>,W_Assess_application,<O_ACCEPTED | 19>,0.3333333333333333,0.0,2,0.48464928063231977,0.9051482536448664,1
<W_Assess_application | 81>,W_Assess_application,<W_Assess_application | 19>,0.6666666666666666,0.0,4,0.48464928063231977,0.9051482536448664,1
<W_Assess_application | 81>,W_Call_missing_information,<W_Call_missing_information | 19>,1.0,0.0,3,0.32784843233149313,0.6351489523872873,0
<W_Assess_application | 90>,O_CANCELLED,<O_CANCELLED | 90>,1.0,0.0,1,0.015928855948332703,0.24491866240370908,0
<W_Assess_application | 90>,W_Assess_application,<O_ACCEPTED | 90>,0.1818181818181818,0.0,2,0.3778763577469474,0.9918597245682077,0
<W_Assess_application | 90>,W_Assess_application,<W_Assess_application | 90>,0.8181818181818182,0.0,9,0.3778763577469474,0.9918597245682077,0
<W_Assess_application | 90>,W_Call_missing_information,<W_Call_missing_information | 90>,1.0,0.0,4,0.3818558261533833,0.7615941559557649,1
<W_Assess_application | 97>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,9,0.013559455665430034,0.9780261147388136,0
<W_Assess_application | 97>,W_Assess_application,<O_ACCEPTED | 34>,0.0206185567010309,0.0,2,0.4340565817615491,1.0,0
<W_Assess_application | 97>,W_Assess_application,<O_ACCEPTED | 97>,0.268041237113402,0.0,26,0.4340565817615491,1.0,0
<W_Assess_application | 97>,W_Assess_application,<W_Assess_application | 34>,0.0103092783505154,0.0,1,0.4340565817615491,1.0,0
<W_Assess_application | 97>,W_Assess_application,<W_Assess_application | 97>,0.7010309278350515,0.0,68,0.4340565817615491,1.0,0
<W_Assess_application | 97>,W_Call_missing_information,<W_Call_missing_information | 34>,0.037037037037037,0.0,1,0.4346765569229243,0.9999972580855863,1
<W_Assess_application | 97>,W_Call_missing_information,<W_Call_missing_information | 97>,0.9629629629629628,0.0,26,0.4346765569229243,0.9999972580855863,1
<W_Assess_application | 98>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,3,0.003238151620539058,0.6351489523872873,0
<W_Assess_application | 98>,O_CANCELLED,<O_CANCELLED | 98>,1.0,0.0,6,0.3002589930469678,0.9051482536448664,0
<W_Assess_application | 98>,W_Assess_application,<O_ACCEPTED | 98>,0.4285714285714285,0.0,6,0.5331659266346889,0.9981778976111987,1
<W_Assess_application | 98>,W_Assess_application,<W_Assess_application | 98>,0.5714285714285714,0.0,8,0.5331659266346889,0.9981778976111987,1
<W_Assess_application | 98>,W_Call_missing_information,<W_Call_missing_information | 137>,0.1428571428571428,0.0,1,0.49043092674871935,0.9413755384972874,0
<W_Assess_application | 98>,W_Call_missing_information,<W_Call_missing_information | 98>,0.8571428571428571,0.0,6,0.49043092674871935,0.9413755384972874,0
<W_Assess_fraud | 116>,W_Assess_application,<W_Assess_application | 116>,1.0,0.0,1,0.12109895630578156,0.24491866240370908,1
<W_Assess_fraud | 131>,W_Assess_fraud,<W_Assess_fraud | 131>,1.0,0.0,1,0.020911176794618454,0.24491866240370908,0
<W_Assess_fraud | 131>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 131>,1.0,0.0,1,0.08538010892750487,0.24491866240370908,1
<W_Assess_fraud | 14>,A_DECLINED,<A_DECLINED | 14>,1.0,0.0,1,0.009863671935998283,0.24491866240370908,1
<W_Assess_fraud | 14>,W_Assess_fraud,<W_Assess_fraud | 14>,1.0,0.0,1,0.002415797336953703,0.24491866240370908,0
<W_Assess_fraud | 20>,W_Assess_application,<W_Assess_application | 20>,1.0,0.0,1,0.12307317944235459,0.24491866240370908,1
<W_Assess_fraud | 36>,W_Assess_application,<W_Assess_application | 36>,1.0,0.0,2,0.22435562484739288,0.4621171572600098,1
<W_Assess_fraud | 45>,A_DECLINED,<A_DECLINED | 45>,1.0,0.0,43,0.04009862118918093,0.9999999990801889,0
<W_Assess_fraud | 45>,W_Assess_fraud,<W_Assess_fraud | 45>,1.0,0.0,85,0.3424837532565186,1.0,0
<W_Assess_fraud | 45>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 45>,1.0,0.0,11,0.34248386611255155,0.9918597245682077,1
<W_Assess_fraud | 4>,W_Assess_application,<W_Assess_application | 4>,1.0,0.0,4,0.351745147340158,0.7615941559557649,1
<W_Assess_fraud | 4>,W_Assess_fraud,<W_Assess_fraud | 4>,1.0,0.0,5,0.2983796529102349,0.8482836399575129,0
<W_Assess_fraud | 51>,W_Assess_application,<O_ACCEPTED | 51>,0.1,0.0,2,0.46874567562682906,0.9999092042625951,1
<W_Assess_fraud | 51>,W_Assess_application,<W_Assess_application | 4>,0.1,0.0,2,0.46874567562682906,0.9999092042625951,1
<W_Assess_fraud | 51>,W_Assess_application,<W_Assess_application | 51>,0.8,0.0,16,0.46874567562682906,0.9999092042625951,1
<W_Assess_fraud | 51>,W_Assess_fraud,<W_Assess_fraud | 4>,0.2,0.0,1,0.3777793603889266,0.8482836399575129,0
<W_Assess_fraud | 51>,W_Assess_fraud,<W_Assess_fraud | 51>,0.8,0.0,4,0.3777793603889266,0.8482836399575129,0
<W_Assess_fraud | 56>,W_Assess_fraud,<W_Assess_fraud | 56>,1.0,0.0,1,0.021179511293578843,0.24491866240370908,0
<W_Assess_fraud | 56>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 56>,1.0,0.0,1,0.08647571705753687,0.24491866240370908,1
<W_Assess_fraud | 78>,A_DECLINED,<A_DECLINED | 78>,1.0,0.0,5,0.03102115278033658,0.8482836399575129,0
<W_Assess_fraud | 78>,W_Assess_fraud,<W_Assess_fraud | 78>,1.0,0.0,11,0.3396958411740965,0.9918597245682077,0
<W_Assess_fraud | 78>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 78>,1.0,0.0,11,0.34248386611255155,0.9918597245682077,1
<W_Assess_fraud | 90>,W_Assess_application,<W_Assess_application | 90>,1.0,0.0,1,0.09352360770016793,0.24491866240370908,1
<W_Call_after_offer | 104>,W_Assess_application,<O_ACCEPTED | 116>,1.0,0.0,1,0.1035869385402138,0.24491866240370908,1
<W_Call_after_offer | 104>,W_Call_after_offer,<W_Call_after_offer | 104>,1.0,0.0,3,0.0657931354948231,0.6351489523872873,0
<W_Call_after_offer | 110>,A_DECLINED,<O_DECLINED | 110>,1.0,0.0,1,0.0024513331036861855,0.24491866240370908,0
<W_Call_after_offer | 110>,O_CANCELLED,<O_CANCELLED | 110>,0.3076923076923077,0.0,16,0.3482197418415391,0.9999999999897818,1
<W_Call_after_offer | 110>,O_CANCELLED,<O_CANCELLED | 24>,0.6923076923076923,0.0,36,0.3482197418415391,0.9999999999897818,1
<W_Call_after_offer | 110>,W_Call_after_offer,<A_CANCELLED | 24>,0.0584192439862542,0.0,34,0.3418977613734331,1.0,0
<W_Call_after_offer | 110>,W_Call_after_offer,<O_SENT_BACK | 24>,0.20446735395189,0.0,119,0.3418977613734331,1.0,0
<W_Call_after_offer | 110>,W_Call_after_offer,<W_Call_after_offer | 110>,0.1993127147766323,0.0,116,0.3418977613734331,1.0,0
<W_Call_after_offer | 110>,W_Call_after_offer,<W_Call_after_offer | 24>,0.5378006872852233,0.0,313,0.3418977613734331,1.0,0
<W_Call_after_offer | 114>,A_DECLINED,<O_DECLINED | 114>,1.0,0.0,4,0.01805970813772108,0.7615941559557649,0
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 114>,0.7555555555555555,0.0,34,0.35598492536645815,0.9999999996616205,1
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 138>,0.0666666666666666,0.0,3,0.35598492536645815,0.9999999996616205,1
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 24>,0.0222222222222222,0.0,1,0.35598492536645815,0.9999999996616205,1
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 8>,0.1555555555555555,0.0,7,0.35598492536645815,0.9999999996616205,1
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 114>,0.0285171102661596,0.0,15,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 138>,0.0057034220532319,0.0,3,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 24>,0.0095057034220532,0.0,5,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 60>,0.0019011406844106,0.0,1,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 87>,0.0114068441064638,0.0,6,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 8>,0.0057034220532319,0.0,3,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 114>,0.091254752851711,0.0,48,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 138>,0.0095057034220532,0.0,5,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 24>,0.0285171102661596,0.0,15,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 87>,0.0057034220532319,0.0,3,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 8>,0.0057034220532319,0.0,3,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 114>,0.6178707224334601,0.0,325,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 138>,0.0171102661596958,0.0,9,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 24>,0.085551330798479,0.0,45,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 87>,0.0304182509505703,0.0,16,0.3463003822889724,1.0,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 8>,0.0456273764258555,0.0,24,0.3463003822889724,1.0,0
<W_Call_after_offer | 115>,A_DECLINED,<O_DECLINED | 2>,1.0,0.0,1,0.007352969603493243,0.24491866240370908,0
<W_Call_after_offer | 115>,O_CANCELLED,<O_CANCELLED | 2>,0.6466666666666666,0.0,97,0.354659121694667,1.0,1
<W_Call_after_offer | 115>,O_CANCELLED,<O_CANCELLED | 74>,0.3133333333333333,0.0,47,0.354659121694667,1.0,1
<W_Call_after_offer | 115>,O_CANCELLED,<O_CANCELLED | 93>,0.04,0.0,6,0.354659121694667,1.0,1
<W_Call_after_offer | 115>,W_Call_after_offer,<A_CANCELLED | 2>,0.0372881355932203,0.0,22,0.3228950689840982,1.0,0
<W_Call_after_offer | 115>,W_Call_after_offer,<A_CANCELLED | 74>,0.0135593220338983,0.0,8,0.3228950689840982,1.0,0
<W_Call_after_offer | 115>,W_Call_after_offer,<O_SENT_BACK | 2>,0.1033898305084745,0.0,61,0.3228950689840982,1.0,0
<W_Call_after_offer | 115>,W_Call_after_offer,<O_SENT_BACK | 74>,0.0406779661016949,0.0,24,0.3228950689840982,1.0,0
<W_Call_after_offer | 115>,W_Call_after_offer,<O_SENT_BACK | 93>,0.0067796610169491,0.0,4,0.3228950689840982,1.0,0
<W_Call_after_offer | 115>,W_Call_after_offer,<W_Call_after_offer | 2>,0.5440677966101695,0.0,321,0.3228950689840982,1.0,0
<W_Call_after_offer | 115>,W_Call_after_offer,<W_Call_after_offer | 74>,0.2271186440677966,0.0,134,0.3228950689840982,1.0,0
<W_Call_after_offer | 115>,W_Call_after_offer,<W_Call_after_offer | 93>,0.0271186440677966,0.0,16,0.3228950689840982,1.0,0
<W_Call_after_offer | 115>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 2>,1.0,0.0,1,0.004537390714724053,0.24491866240370908,0
<W_Call_after_offer | 122>,END,<END | 122>,1.0,0.0248450767621351,11,0.024642830994167298,0.9918597245682077,1
<W_Call_after_offer | 122>,W_Call_after_offer,<W_Call_after_offer | 68>,1.0,0.0,1,0.003955531555679605,0.24491866240370908,0
<W_Call_after_offer | 127>,A_DECLINED,<O_DECLINED | 31>,1.0,0.0,1,0.0024465303889355783,0.24491866240370908,0
<W_Call_after_offer | 127>,O_CANCELLED,<O_CANCELLED | 31>,0.1538461538461538,0.0,2,0.3388755159343934,0.996997635486526,1
<W_Call_after_offer | 127>,O_CANCELLED,<O_CANCELLED | 93>,0.8461538461538461,0.0,11,0.3388755159343934,0.996997635486526,1
<W_Call_after_offer | 127>,W_Call_after_offer,<A_CANCELLED | 93>,0.0344827586206896,0.0,3,0.2931746948432955,1.0,0
<W_Call_after_offer | 127>,W_Call_after_offer,<O_SENT_BACK | 31>,0.0229885057471264,0.0,2,0.2931746948432955,1.0,0
<W_Call_after_offer | 127>,W_Call_after_offer,<O_SENT_BACK | 93>,0.0689655172413793,0.0,6,0.2931746948432955,1.0,0
<W_Call_after_offer | 127>,W_Call_after_offer,<W_Call_after_offer | 31>,0.2298850574712643,0.0,20,0.2931746948432955,1.0,0
<W_Call_after_offer | 127>,W_Call_after_offer,<W_Call_after_offer | 93>,0.6436781609195402,0.0,56,0.2931746948432955,1.0,0
<W_Call_after_offer | 127>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 31>,1.0,0.0,1,0.0385575905124835,0.24491866240370908,0
<W_Call_after_offer | 136>,O_CANCELLED,<O_CANCELLED | 136>,1.0,0.0,1,0.006437412784754349,0.24491866240370908,1
