s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,10469,0.39987814103445235,1,1
<A_ACCEPTED | 0>,A_DECLINED,<A_DECLINED | 48>,1.0,0.0,10,0.0407411224276392,1,0
<W_Assess_application | 31>,W_Call_missing_information,<W_Call_missing_information | 75>,1.0,0.0,2,0.5381334283574605,1,1
<W_Assess_application | 34>,A_DECLINED,<O_DECLINED | 118>,0.8333333333333334,0.0,5,0.012403129156305485,1,0
<W_Assess_application | 34>,A_DECLINED,<O_DECLINED | 95>,0.1666666666666666,0.0,1,0.012403129156305485,1,0
<W_Assess_application | 34>,O_CANCELLED,<O_CANCELLED | 34>,1.0,0.0,1,0.5583617163930203,1,1
<W_Assess_application | 34>,W_Assess_application,<O_ACCEPTED | 34>,0.2115384615384615,0.0,11,0.5331120912155229,1,0
<W_Assess_application | 34>,W_Assess_application,<W_Assess_application | 34>,0.7884615384615384,0.0,41,0.5331120912155229,1,0
<W_Assess_application | 34>,W_Call_missing_information,<W_Call_missing_information | 34>,1.0,0.0,11,0.5583611549079736,1,0
<W_Assess_application | 36>,A_APPROVED,<A_APPROVED | 36>,1.0,0.0,1,0.3944514530204068,1,0
<W_Assess_application | 36>,A_DECLINED,<O_DECLINED | 113>,0.875,0.0,7,0.01512098720275433,1,0
<W_Assess_application | 36>,A_DECLINED,<O_DECLINED | 57>,0.125,0.0,1,0.01512098720275433,1,0
<W_Assess_application | 36>,O_CANCELLED,<O_CANCELLED | 36>,1.0,0.0,12,0.521214840062926,1,0
<W_Assess_application | 36>,W_Assess_application,<O_ACCEPTED | 36>,0.2222222222222222,0.0,16,0.511278167365283,1,0
<W_Assess_application | 36>,W_Assess_application,<W_Assess_application | 116>,0.0555555555555555,0.0,4,0.511278167365283,1,0
<W_Assess_application | 36>,W_Assess_application,<W_Assess_application | 36>,0.7222222222222222,0.0,52,0.511278167365283,1,0
<W_Assess_application | 36>,W_Call_missing_information,<O_ACCEPTED | 62>,0.0222222222222222,0.0,1,0.5368252592742616,1,1
<W_Assess_application | 36>,W_Call_missing_information,<W_Call_missing_information | 116>,0.0444444444444444,0.0,2,0.5368252592742616,1,1
<W_Assess_application | 36>,W_Call_missing_information,<W_Call_missing_information | 36>,0.9333333333333332,0.0,42,0.5368252592742616,1,1
<W_Assess_application | 38>,A_DECLINED,<O_DECLINED | 113>,0.3181818181818182,0.0,14,0.019108727339860864,1,0
<W_Assess_application | 38>,A_DECLINED,<O_DECLINED | 57>,0.6818181818181818,0.0,30,0.019108727339860864,1,0
<W_Assess_application | 38>,O_CANCELLED,<O_CANCELLED | 4>,0.6,0.0,3,0.5211985189893595,1,0
<W_Assess_application | 38>,O_CANCELLED,<O_CANCELLED | 75>,0.4,0.0,2,0.5211985189893595,1,0
<W_Assess_application | 38>,W_Assess_application,<O_ACCEPTED | 4>,0.1061946902654867,0.0,12,0.5283564112009256,1,0
<W_Assess_application | 38>,W_Assess_application,<O_ACCEPTED | 75>,0.0176991150442477,0.0,2,0.5283564112009256,1,0
<W_Assess_application | 38>,W_Assess_application,<W_Assess_application | 4>,0.4867256637168141,0.0,55,0.5283564112009256,1,0
<W_Assess_application | 38>,W_Assess_application,<W_Assess_application | 75>,0.3893805309734513,0.0,44,0.5283564112009256,1,0
<W_Assess_application | 38>,W_Assess_fraud,<W_Assess_fraud | 4>,1.0,0.0,1,0.5368730453568922,1,0
<W_Assess_application | 38>,W_Call_missing_information,<W_Call_missing_information | 4>,0.6868686868686869,0.0,68,0.5380816312930199,1,1
<W_Assess_application | 38>,W_Call_missing_information,<W_Call_missing_information | 75>,0.3131313131313131,0.0,31,0.5380816312930199,1,1
<W_Assess_application | 39>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,1,0.005098255469642893,1,0
<W_Assess_application | 39>,O_CANCELLED,<O_CANCELLED | 39>,1.0,0.0,1,0.5922211406499847,1,1
<W_Assess_application | 39>,W_Assess_application,<A_CANCELLED | 39>,0.0714285714285714,0.0,1,0.5150681043709855,1,0
<W_Assess_application | 39>,W_Assess_application,<O_ACCEPTED | 39>,0.2857142857142857,0.0,4,0.5150681043709855,1,0
<W_Assess_application | 39>,W_Assess_application,<W_Assess_application | 39>,0.6428571428571429,0.0,9,0.5150681043709855,1,0
<W_Assess_application | 39>,W_Call_missing_information,<W_Call_missing_information | 39>,1.0,0.0,7,0.5922206426064671,1,0
<W_Assess_application | 40>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,4,0.005098255469642893,1,0
<W_Assess_application | 40>,O_CANCELLED,<O_CANCELLED | 40>,1.0,0.0,1,0.5497110328699789,1,0
<W_Assess_application | 40>,W_Assess_application,<A_CANCELLED | 40>,0.0625,0.0,1,0.5191031353953084,1,0
<W_Assess_application | 40>,W_Assess_application,<O_ACCEPTED | 40>,0.1875,0.0,3,0.5191031353953084,1,0
<W_Assess_application | 40>,W_Assess_application,<W_Assess_application | 40>,0.625,0.0,10,0.5191031353953084,1,0
<W_Assess_application | 40>,W_Assess_application,<W_Assess_application | 98>,0.125,0.0,2,0.5191031353953084,1,0
<W_Assess_application | 40>,W_Call_missing_information,<W_Call_missing_information | 19>,0.25,0.0,1,0.5611751230940208,1,1
<W_Assess_application | 40>,W_Call_missing_information,<W_Call_missing_information | 40>,0.5,0.0,2,0.5611751230940208,1,1
<W_Assess_application | 40>,W_Call_missing_information,<W_Call_missing_information | 98>,0.25,0.0,1,0.5611751230940208,1,1
<W_Assess_application | 49>,A_DECLINED,<O_DECLINED | 16>,1.0,0.0,1,0.0,1,1
<W_Assess_application | 4>,A_DECLINED,<O_DECLINED | 57>,1.0,0.0,37,0.02138743598963603,1,0
<W_Assess_application | 4>,O_CANCELLED,<O_CANCELLED | 4>,1.0,0.0,5,0.5212265939224903,1,0
<W_Assess_application | 4>,W_Assess_application,<A_CANCELLED | 4>,0.006578947368421,0.0,1,0.52666185958712,1,0
<W_Assess_application | 4>,W_Assess_application,<O_ACCEPTED | 4>,0.1513157894736842,0.0,23,0.52666185958712,1,0
<W_Assess_application | 4>,W_Assess_application,<W_Assess_application | 4>,0.8355263157894737,0.0,127,0.52666185958712,1,0
<W_Assess_application | 4>,W_Assess_application,<W_Assess_application | 75>,0.006578947368421,0.0,1,0.52666185958712,1,0
<W_Assess_application | 4>,W_Assess_fraud,<W_Assess_fraud | 4>,1.0,0.0,1,0.5368730453568922,1,0
<W_Assess_application | 4>,W_Call_missing_information,<O_ACCEPTED | 25>,0.0109890109890109,0.0,1,0.5368740954763346,1,1
<W_Assess_application | 4>,W_Call_missing_information,<W_Call_missing_information | 4>,0.989010989010989,0.0,90,0.5368740954763346,1,1
<W_Assess_application | 51>,A_APPROVED,<A_APPROVED | 51>,1.0,0.0,1,0.47509527380733185,1,0
<W_Assess_application | 51>,A_DECLINED,<O_DECLINED | 57>,1.0,0.0,73,0.02138743598963603,1,0
<W_Assess_application | 51>,O_CANCELLED,<O_CANCELLED | 51>,1.0,0.0,10,0.5212870033256654,1,0
<W_Assess_application | 51>,W_Assess_application,<A_CANCELLED | 51>,0.0034364261168384,0.0,1,0.5252226028331726,1,0
<W_Assess_application | 51>,W_Assess_application,<O_ACCEPTED | 4>,0.0206185567010309,0.0,6,0.5252226028331726,1,0
<W_Assess_application | 51>,W_Assess_application,<O_ACCEPTED | 51>,0.1580756013745704,0.0,46,0.5252226028331726,1,0
<W_Assess_application | 51>,W_Assess_application,<W_Assess_application | 4>,0.0515463917525773,0.0,15,0.5252226028331726,1,0
<W_Assess_application | 51>,W_Assess_application,<W_Assess_application | 51>,0.7663230240549829,0.0,223,0.5252226028331726,1,0
<W_Assess_application | 51>,W_Assess_fraud,<W_Assess_fraud | 51>,1.0,0.0,3,0.5368690661393607,1,1
<W_Assess_application | 51>,W_Call_missing_information,<A_CANCELLED | 117>,0.0095693779904306,0.0,2,0.5368628428592447,1,0
<W_Assess_application | 51>,W_Call_missing_information,<W_Call_missing_information | 4>,0.0574162679425837,0.0,12,0.5368628428592447,1,0
<W_Assess_application | 51>,W_Call_missing_information,<W_Call_missing_information | 51>,0.9330143540669856,0.0,195,0.5368628428592447,1,0
<W_Assess_application | 55>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,2,0.005098255469642893,1,0
<W_Assess_application | 55>,W_Assess_application,<O_ACCEPTED | 55>,0.3333333333333333,0.0,5,0.5086963480050836,1,0
<W_Assess_application | 55>,W_Assess_application,<W_Assess_application | 55>,0.6666666666666666,0.0,10,0.5086963480050836,1,0
<W_Assess_application | 55>,W_Call_missing_information,<W_Call_missing_information | 55>,1.0,0.0,6,0.540598448612803,1,1
<W_Assess_application | 5>,W_Assess_application,<O_ACCEPTED | 19>,0.3333333333333333,0.0,1,0.5721169156421119,1,0
<W_Assess_application | 5>,W_Assess_application,<W_Assess_application | 19>,0.6666666666666666,0.0,2,0.5721169156421119,1,0
<W_Assess_application | 5>,W_Call_missing_information,<W_Call_missing_information | 19>,1.0,0.0,1,0.5879906370480688,1,1
<W_Assess_application | 60>,A_DECLINED,<O_DECLINED | 113>,1.0,0.0,27,0.0142257802331998,1,0
<W_Assess_application | 60>,O_CANCELLED,<O_CANCELLED | 116>,0.75,0.0,9,0.5285288901266313,1,0
<W_Assess_application | 60>,O_CANCELLED,<O_CANCELLED | 20>,0.25,0.0,3,0.5285288901266313,1,0
<W_Assess_application | 60>,W_Assess_application,<O_ACCEPTED | 116>,0.1025641025641025,0.0,8,0.5238522704782446,1,0
<W_Assess_application | 60>,W_Assess_application,<O_ACCEPTED | 20>,0.0128205128205128,0.0,1,0.5238522704782446,1,0
<W_Assess_application | 60>,W_Assess_application,<W_Assess_application | 116>,0.7435897435897436,0.0,58,0.5238522704782446,1,0
<W_Assess_application | 60>,W_Assess_application,<W_Assess_application | 20>,0.141025641025641,0.0,11,0.5238522704782446,1,0
<W_Assess_application | 60>,W_Call_missing_information,<W_Call_missing_information | 116>,0.8888888888888888,0.0,56,0.5351575751327142,1,1
<W_Assess_application | 60>,W_Call_missing_information,<W_Call_missing_information | 20>,0.1111111111111111,0.0,7,0.5351575751327142,1,1
<W_Assess_application | 61>,W_Assess_application,<W_Assess_application | 137>,1.0,0.0,1,0.5982127453284716,1,1
<W_Assess_application | 62>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,4,0.013864103893638003,1,0
<W_Assess_application | 62>,O_CANCELLED,<O_CANCELLED | 1>,0.2142857142857142,0.0,3,0.5381423799958563,1,1
<W_Assess_application | 62>,O_CANCELLED,<O_CANCELLED | 62>,0.7857142857142857,0.0,11,0.5381423799958563,1,1
<W_Assess_application | 62>,W_Assess_application,<O_ACCEPTED | 1>,0.0512820512820512,0.0,2,0.526358174974159,1,0
<W_Assess_application | 62>,W_Assess_application,<O_ACCEPTED | 62>,0.1538461538461538,0.0,6,0.526358174974159,1,0
<W_Assess_application | 62>,W_Assess_application,<W_Assess_application | 1>,0.2564102564102564,0.0,10,0.526358174974159,1,0
<W_Assess_application | 62>,W_Assess_application,<W_Assess_application | 62>,0.5384615384615384,0.0,21,0.526358174974159,1,0
<W_Assess_application | 62>,W_Call_missing_information,<W_Call_missing_information | 1>,0.2608695652173913,0.0,6,0.5377765955383346,1,0
<W_Assess_application | 62>,W_Call_missing_information,<W_Call_missing_information | 62>,0.7391304347826086,0.0,17,0.5377765955383346,1,0
<W_Assess_application | 63>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,4,0.005098255469642893,1,0
<W_Assess_application | 63>,O_CANCELLED,<O_CANCELLED | 63>,1.0,0.0,2,0.5485162985633392,1,0
<W_Assess_application | 63>,W_Assess_application,<O_ACCEPTED | 19>,0.0833333333333333,0.0,1,0.5322880606234508,1,0
<W_Assess_application | 63>,W_Assess_application,<O_ACCEPTED | 63>,0.3333333333333333,0.0,4,0.5322880606234508,1,0
<W_Assess_application | 63>,W_Assess_application,<W_Assess_application | 63>,0.5833333333333334,0.0,7,0.5322880606234508,1,0
<W_Assess_application | 63>,W_Call_missing_information,<W_Call_missing_information | 39>,0.1818181818181818,0.0,2,0.5564621727279766,1,1
<W_Assess_application | 63>,W_Call_missing_information,<W_Call_missing_information | 63>,0.8181818181818182,0.0,9,0.5564621727279766,1,1
<W_Assess_application | 65>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,9,0.013864103893638003,1,0
<W_Assess_application | 65>,O_CANCELLED,<O_CANCELLED | 65>,1.0,0.0,2,0.538690509169739,1,1
<W_Assess_application | 65>,W_Assess_application,<A_CANCELLED | 65>,0.0196078431372549,0.0,1,0.478217808291468,1,0
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 130>,0.0784313725490196,0.0,4,0.478217808291468,1,0
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 25>,0.0196078431372549,0.0,1,0.478217808291468,1,0
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 65>,0.2941176470588235,0.0,15,0.478217808291468,1,0
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 97>,0.0392156862745098,0.0,2,0.478217808291468,1,0
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 130>,0.0784313725490196,0.0,4,0.478217808291468,1,0
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 25>,0.0196078431372549,0.0,1,0.478217808291468,1,0
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 65>,0.4313725490196078,0.0,22,0.478217808291468,1,0
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 97>,0.0196078431372549,0.0,1,0.478217808291468,1,0
<W_Assess_application | 65>,W_Call_missing_information,<W_Call_missing_information | 130>,0.064516129032258,0.0,2,0.5352048135154946,1,0
<W_Assess_application | 65>,W_Call_missing_information,<W_Call_missing_information | 25>,0.064516129032258,0.0,2,0.5352048135154946,1,0
<W_Assess_application | 65>,W_Call_missing_information,<W_Call_missing_information | 65>,0.8709677419354839,0.0,27,0.5352048135154946,1,0
<W_Assess_application | 75>,A_DECLINED,<O_DECLINED | 113>,0.9285714285714286,0.0,13,0.014737327072945245,1,0
<W_Assess_application | 75>,A_DECLINED,<O_DECLINED | 57>,0.0714285714285714,0.0,1,0.014737327072945245,1,0
<W_Assess_application | 75>,W_Assess_application,<O_ACCEPTED | 75>,0.1176470588235294,0.0,6,0.525306642241483,1,0
<W_Assess_application | 75>,W_Assess_application,<W_Assess_application | 75>,0.8823529411764706,0.0,45,0.525306642241483,1,0
<W_Assess_application | 75>,W_Call_missing_information,<W_Call_missing_information | 75>,1.0,0.0,28,0.5381334283574605,1,1
<W_Assess_application | 77>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,3,0.005098255469642893,1,0
<W_Assess_application | 77>,W_Assess_application,<A_CANCELLED | 77>,0.0769230769230769,0.0,1,0.5203175788007892,1,0
<W_Assess_application | 77>,W_Assess_application,<O_ACCEPTED | 11>,0.0769230769230769,0.0,1,0.5203175788007892,1,0
<W_Assess_application | 77>,W_Assess_application,<O_ACCEPTED | 34>,0.0769230769230769,0.0,1,0.5203175788007892,1,0
<W_Assess_application | 77>,W_Assess_application,<O_ACCEPTED | 77>,0.0769230769230769,0.0,1,0.5203175788007892,1,0
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 109>,0.3076923076923077,0.0,4,0.5203175788007892,1,0
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 34>,0.1538461538461538,0.0,2,0.5203175788007892,1,0
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 39>,0.1538461538461538,0.0,2,0.5203175788007892,1,0
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 77>,0.0769230769230769,0.0,1,0.5203175788007892,1,0
<W_Assess_application | 77>,W_Call_missing_information,<W_Call_missing_information | 109>,0.5,0.0,2,0.5735265990953429,1,1
<W_Assess_application | 77>,W_Call_missing_information,<W_Call_missing_information | 77>,0.5,0.0,2,0.5735265990953429,1,1
<W_Assess_application | 81>,W_Assess_application,<O_ACCEPTED | 19>,0.3333333333333333,0.0,2,0.5721169156421119,1,0
<W_Assess_application | 81>,W_Assess_application,<W_Assess_application | 19>,0.6666666666666666,0.0,4,0.5721169156421119,1,0
<W_Assess_application | 81>,W_Call_missing_information,<W_Call_missing_information | 19>,1.0,0.0,3,0.5879906370480688,1,1
<W_Assess_application | 90>,O_CANCELLED,<O_CANCELLED | 90>,1.0,0.0,1,0.5748644366832951,1,1
<W_Assess_application | 90>,W_Assess_application,<O_ACCEPTED | 90>,0.1818181818181818,0.0,2,0.5393626092233955,1,0
<W_Assess_application | 90>,W_Assess_application,<W_Assess_application | 90>,0.8181818181818182,0.0,9,0.5393626092233955,1,0
<W_Assess_application | 90>,W_Call_missing_information,<W_Call_missing_information | 90>,1.0,0.0,4,0.5716277805031695,1,0
<W_Assess_application | 97>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,9,0.013864103893638003,1,0
<W_Assess_application | 97>,W_Assess_application,<O_ACCEPTED | 34>,0.0206185567010309,0.0,2,0.514298021586436,1,0
<W_Assess_application | 97>,W_Assess_application,<O_ACCEPTED | 97>,0.268041237113402,0.0,26,0.514298021586436,1,0
<W_Assess_application | 97>,W_Assess_application,<W_Assess_application | 34>,0.0103092783505154,0.0,1,0.514298021586436,1,0
<W_Assess_application | 97>,W_Assess_application,<W_Assess_application | 97>,0.7010309278350515,0.0,68,0.514298021586436,1,0
<W_Assess_application | 97>,W_Call_missing_information,<W_Call_missing_information | 34>,0.037037037037037,0.0,1,0.5473730616074413,1,1
<W_Assess_application | 97>,W_Call_missing_information,<W_Call_missing_information | 97>,0.9629629629629628,0.0,26,0.5473730616074413,1,1
<W_Assess_application | 98>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,3,0.005098255469642893,1,0
<W_Assess_application | 98>,O_CANCELLED,<O_CANCELLED | 98>,1.0,0.0,6,0.5730694995618995,1,1
<W_Assess_application | 98>,W_Assess_application,<O_ACCEPTED | 98>,0.4285714285714285,0.0,6,0.5569415966962683,1,0
<W_Assess_application | 98>,W_Assess_application,<W_Assess_application | 98>,0.5714285714285714,0.0,8,0.5569415966962683,1,0
<W_Assess_application | 98>,W_Call_missing_information,<W_Call_missing_information | 137>,0.1428571428571428,0.0,1,0.5631346653980863,1,0
<W_Assess_application | 98>,W_Call_missing_information,<W_Call_missing_information | 98>,0.8571428571428571,0.0,6,0.5631346653980863,1,0
<W_Assess_fraud | 116>,W_Assess_application,<W_Assess_application | 116>,1.0,0.0,1,0.5325061018122356,1,1
<W_Assess_fraud | 131>,W_Assess_fraud,<W_Assess_fraud | 131>,1.0,0.0,1,0.43240016344717264,1,0
<W_Assess_fraud | 131>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 131>,1.0,0.0,1,0.4324024627612286,1,1
<W_Assess_fraud | 14>,A_DECLINED,<A_DECLINED | 14>,1.0,0.0,1,0.0403945348969625,1,1
<W_Assess_fraud | 14>,W_Assess_fraud,<W_Assess_fraud | 14>,1.0,0.0,1,0.0403945348969625,1,1
<W_Assess_fraud | 20>,W_Assess_application,<W_Assess_application | 20>,1.0,0.0,1,0.5613898079992898,1,1
<W_Assess_fraud | 36>,W_Assess_application,<W_Assess_application | 36>,1.0,0.0,2,0.5368247530159109,1,1
<W_Assess_fraud | 45>,A_DECLINED,<A_DECLINED | 45>,1.0,0.0,43,0.040098621226064085,1,0
<W_Assess_fraud | 45>,W_Assess_fraud,<W_Assess_fraud | 45>,1.0,0.0,85,0.3911661684079709,1,0
<W_Assess_fraud | 45>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 45>,1.0,0.0,11,0.3911690058028449,1,1
<W_Assess_fraud | 4>,W_Assess_application,<W_Assess_application | 4>,1.0,0.0,4,0.5368735876881766,1,1
<W_Assess_fraud | 4>,W_Assess_fraud,<W_Assess_fraud | 4>,1.0,0.0,5,0.5368730453568922,1,0
<W_Assess_fraud | 51>,W_Assess_application,<O_ACCEPTED | 51>,0.1,0.0,2,0.5304073601924739,1,0
<W_Assess_fraud | 51>,W_Assess_application,<W_Assess_application | 4>,0.1,0.0,2,0.5304073601924739,1,0
<W_Assess_fraud | 51>,W_Assess_application,<W_Assess_application | 51>,0.8,0.0,16,0.5304073601924739,1,0
<W_Assess_fraud | 51>,W_Assess_fraud,<W_Assess_fraud | 4>,0.2,0.0,1,0.536869861982867,1,1
<W_Assess_fraud | 51>,W_Assess_fraud,<W_Assess_fraud | 51>,0.8,0.0,4,0.536869861982867,1,1
<W_Assess_fraud | 56>,W_Assess_fraud,<W_Assess_fraud | 56>,1.0,0.0,1,0.40933612987354107,1,0
<W_Assess_fraud | 56>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 56>,1.0,0.0,1,0.40933956862969906,1,1
<W_Assess_fraud | 78>,A_DECLINED,<A_DECLINED | 78>,1.0,0.0,5,0.0365693163455213,1,0
<W_Assess_fraud | 78>,W_Assess_fraud,<W_Assess_fraud | 78>,1.0,0.0,11,0.3911661684079709,1,0
<W_Assess_fraud | 78>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 78>,1.0,0.0,11,0.3911690058028449,1,1
<W_Assess_fraud | 90>,W_Assess_application,<W_Assess_application | 90>,1.0,0.0,1,0.5748643879529742,1,1
<W_Call_after_offer | 104>,W_Assess_application,<O_ACCEPTED | 116>,1.0,0.0,1,0.4229447803890041,1,1
<W_Call_after_offer | 104>,W_Call_after_offer,<W_Call_after_offer | 104>,1.0,0.0,3,0.4229447803890041,1,1
<W_Call_after_offer | 110>,A_DECLINED,<O_DECLINED | 110>,1.0,0.0,1,0.0408656651672627,1,0
<W_Call_after_offer | 110>,O_CANCELLED,<O_CANCELLED | 110>,0.3076923076923077,0.0,16,0.3836456648464638,1,1
<W_Call_after_offer | 110>,O_CANCELLED,<O_CANCELLED | 24>,0.6923076923076923,0.0,36,0.3836456648464638,1,1
<W_Call_after_offer | 110>,W_Call_after_offer,<A_CANCELLED | 24>,0.0584192439862542,0.0,34,0.37447019864232245,1,0
<W_Call_after_offer | 110>,W_Call_after_offer,<O_SENT_BACK | 24>,0.20446735395189,0.0,119,0.37447019864232245,1,0
<W_Call_after_offer | 110>,W_Call_after_offer,<W_Call_after_offer | 110>,0.1993127147766323,0.0,116,0.37447019864232245,1,0
<W_Call_after_offer | 110>,W_Call_after_offer,<W_Call_after_offer | 24>,0.5378006872852233,0.0,313,0.37447019864232245,1,0
<W_Call_after_offer | 114>,A_DECLINED,<O_DECLINED | 114>,1.0,0.0,4,0.031136050408486198,1,0
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 114>,0.7555555555555555,0.0,34,0.395232121531793,1,1
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 138>,0.0666666666666666,0.0,3,0.395232121531793,1,1
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 24>,0.0222222222222222,0.0,1,0.395232121531793,1,1
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 8>,0.1555555555555555,0.0,7,0.395232121531793,1,1
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 114>,0.0285171102661596,0.0,15,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 138>,0.0057034220532319,0.0,3,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 24>,0.0095057034220532,0.0,5,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 60>,0.0019011406844106,0.0,1,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 87>,0.0114068441064638,0.0,6,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 8>,0.0057034220532319,0.0,3,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 114>,0.091254752851711,0.0,48,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 138>,0.0095057034220532,0.0,5,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 24>,0.0285171102661596,0.0,15,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 87>,0.0057034220532319,0.0,3,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 8>,0.0057034220532319,0.0,3,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 114>,0.6178707224334601,0.0,325,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 138>,0.0171102661596958,0.0,9,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 24>,0.085551330798479,0.0,45,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 87>,0.0304182509505703,0.0,16,0.38198526365658375,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 8>,0.0456273764258555,0.0,24,0.38198526365658375,1,0
<W_Call_after_offer | 115>,A_DECLINED,<O_DECLINED | 2>,1.0,0.0,1,0.03114235369370625,1,0
<W_Call_after_offer | 115>,O_CANCELLED,<O_CANCELLED | 2>,0.6466666666666666,0.0,97,0.39132411597600975,1,1
<W_Call_after_offer | 115>,O_CANCELLED,<O_CANCELLED | 74>,0.3133333333333333,0.0,47,0.39132411597600975,1,1
<W_Call_after_offer | 115>,O_CANCELLED,<O_CANCELLED | 93>,0.04,0.0,6,0.39132411597600975,1,1
<W_Call_after_offer | 115>,W_Call_after_offer,<A_CANCELLED | 2>,0.0372881355932203,0.0,22,0.3624492731327422,1,0
<W_Call_after_offer | 115>,W_Call_after_offer,<A_CANCELLED | 74>,0.0135593220338983,0.0,8,0.3624492731327422,1,0
<W_Call_after_offer | 115>,W_Call_after_offer,<O_SENT_BACK | 2>,0.1033898305084745,0.0,61,0.3624492731327422,1,0
<W_Call_after_offer | 115>,W_Call_after_offer,<O_SENT_BACK | 74>,0.0406779661016949,0.0,24,0.3624492731327422,1,0
<W_Call_after_offer | 115>,W_Call_after_offer,<O_SENT_BACK | 93>,0.0067796610169491,0.0,4,0.3624492731327422,1,0
<W_Call_after_offer | 115>,W_Call_after_offer,<W_Call_after_offer | 2>,0.5440677966101695,0.0,321,0.3624492731327422,1,0
<W_Call_after_offer | 115>,W_Call_after_offer,<W_Call_after_offer | 74>,0.2271186440677966,0.0,134,0.3624492731327422,1,0
<W_Call_after_offer | 115>,W_Call_after_offer,<W_Call_after_offer | 93>,0.0271186440677966,0.0,16,0.3624492731327422,1,0
<W_Call_after_offer | 115>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 2>,1.0,0.0,1,0.3585447798827515,1,0
<W_Call_after_offer | 122>,END,<END | 122>,1.0,0.0248450767621351,11,0.0248450767621351,1,0
<W_Call_after_offer | 122>,W_Call_after_offer,<W_Call_after_offer | 68>,1.0,0.0,1,0.0254277181245623,1,1
<W_Call_after_offer | 127>,A_DECLINED,<O_DECLINED | 31>,1.0,0.0,1,0.0407856001069096,1,0
<W_Call_after_offer | 127>,O_CANCELLED,<O_CANCELLED | 31>,0.1538461538461538,0.0,2,0.3920350902104046,1,0
<W_Call_after_offer | 127>,O_CANCELLED,<O_CANCELLED | 93>,0.8461538461538461,0.0,11,0.3920350902104046,1,0
<W_Call_after_offer | 127>,W_Call_after_offer,<A_CANCELLED | 93>,0.0344827586206896,0.0,3,0.40570470817876436,1,0
<W_Call_after_offer | 127>,W_Call_after_offer,<O_SENT_BACK | 31>,0.0229885057471264,0.0,2,0.40570470817876436,1,0
