s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,10469,0.36876371976197647,1,1
<A_ACCEPTED | 0>,A_DECLINED,<A_DECLINED | 48>,1.0,0.0,10,0.0407411224276392,1,0
<W_Assess_application | 38>,O_CANCELLED,<O_CANCELLED | 4>,0.6,0.0,3,0.2949529069485412,1,0
<W_Assess_application | 38>,O_CANCELLED,<O_CANCELLED | 75>,0.4,0.0,2,0.2949529069485412,1,0
<W_Assess_application | 38>,W_Assess_application,<O_ACCEPTED | 4>,0.1061946902654867,0.0,12,0.4685661933918165,1,1
<W_Assess_application | 38>,W_Assess_application,<O_ACCEPTED | 75>,0.0176991150442477,0.0,2,0.4685661933918165,1,1
<W_Assess_application | 38>,W_Assess_application,<W_Assess_application | 4>,0.4867256637168141,0.0,55,0.4685661933918165,1,1
<W_Assess_application | 38>,W_Assess_application,<W_Assess_application | 75>,0.3893805309734513,0.0,44,0.4685661933918165,1,1
<W_Assess_application | 38>,W_Assess_fraud,<W_Assess_fraud | 4>,1.0,0.0,1,0.0,0,0
<W_Assess_application | 38>,W_Call_missing_information,<W_Call_missing_information | 4>,0.6868686868686869,0.0,68,0.4630899964289464,1,0
<W_Assess_application | 38>,W_Call_missing_information,<W_Call_missing_information | 75>,0.3131313131313131,0.0,31,0.4630899964289464,1,0
<W_Assess_application | 39>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,1,0.0,0,0
<W_Assess_application | 39>,O_CANCELLED,<O_CANCELLED | 39>,1.0,0.0,1,0.0,0,0
<W_Assess_application | 39>,W_Assess_application,<A_CANCELLED | 39>,0.0714285714285714,0.0,1,0.37619353554711854,1,1
<W_Assess_application | 39>,W_Assess_application,<O_ACCEPTED | 39>,0.2857142857142857,0.0,4,0.37619353554711854,1,1
<W_Assess_application | 39>,W_Assess_application,<W_Assess_application | 39>,0.6428571428571429,0.0,9,0.37619353554711854,1,1
<W_Assess_application | 39>,W_Call_missing_information,<W_Call_missing_information | 39>,1.0,0.0,7,0.37619353554711854,1,1
<W_Assess_application | 40>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,4,0.005098255469642893,1,0
<W_Assess_application | 40>,O_CANCELLED,<O_CANCELLED | 40>,1.0,0.0,1,0.0,0,0
<W_Assess_application | 40>,W_Assess_application,<A_CANCELLED | 40>,0.0625,0.0,1,0.49823379138572277,1,0
<W_Assess_application | 40>,W_Assess_application,<O_ACCEPTED | 40>,0.1875,0.0,3,0.49823379138572277,1,0
<W_Assess_application | 40>,W_Assess_application,<W_Assess_application | 40>,0.625,0.0,10,0.49823379138572277,1,0
<W_Assess_application | 40>,W_Assess_application,<W_Assess_application | 98>,0.125,0.0,2,0.49823379138572277,1,0
<W_Assess_application | 40>,W_Call_missing_information,<W_Call_missing_information | 19>,0.25,0.0,1,0.5335341584522899,1,1
<W_Assess_application | 40>,W_Call_missing_information,<W_Call_missing_information | 40>,0.5,0.0,2,0.5335341584522899,1,1
<W_Assess_application | 40>,W_Call_missing_information,<W_Call_missing_information | 98>,0.25,0.0,1,0.5335341584522899,1,1
<W_Assess_application | 49>,A_DECLINED,<O_DECLINED | 16>,1.0,0.0,1,0.0,0,1
<W_Assess_application | 4>,A_DECLINED,<O_DECLINED | 57>,1.0,0.0,37,0.02138743598963603,1,0
<W_Assess_application | 4>,O_CANCELLED,<O_CANCELLED | 4>,1.0,0.0,5,0.4915881782475687,1,1
<W_Assess_application | 4>,W_Assess_application,<A_CANCELLED | 4>,0.006578947368421,0.0,1,0.4879917606731048,1,0
<W_Assess_application | 4>,W_Assess_application,<O_ACCEPTED | 4>,0.1513157894736842,0.0,23,0.4879917606731048,1,0
<W_Assess_application | 4>,W_Assess_application,<W_Assess_application | 4>,0.8355263157894737,0.0,127,0.4879917606731048,1,0
<W_Assess_application | 4>,W_Assess_application,<W_Assess_application | 75>,0.006578947368421,0.0,1,0.4879917606731048,1,0
<W_Assess_application | 4>,W_Assess_fraud,<W_Assess_fraud | 4>,1.0,0.0,1,0.0,0,0
<W_Assess_application | 4>,W_Call_missing_information,<O_ACCEPTED | 25>,0.0109890109890109,0.0,1,0.47260467406650314,1,0
<W_Assess_application | 4>,W_Call_missing_information,<W_Call_missing_information | 4>,0.989010989010989,0.0,90,0.47260467406650314,1,0
<W_Assess_application | 51>,A_APPROVED,<A_APPROVED | 51>,1.0,0.0,1,0.0,0,0
<W_Assess_application | 51>,A_DECLINED,<O_DECLINED | 57>,1.0,0.0,73,0.02138743598963603,1,0
<W_Assess_application | 51>,O_CANCELLED,<O_CANCELLED | 51>,1.0,0.0,10,0.4492711436811071,1,0
<W_Assess_application | 51>,W_Assess_application,<A_CANCELLED | 51>,0.0034364261168384,0.0,1,0.4879390742201089,1,0
<W_Assess_application | 51>,W_Assess_application,<O_ACCEPTED | 4>,0.0206185567010309,0.0,6,0.4879390742201089,1,0
<W_Assess_application | 51>,W_Assess_application,<O_ACCEPTED | 51>,0.1580756013745704,0.0,46,0.4879390742201089,1,0
<W_Assess_application | 51>,W_Assess_application,<W_Assess_application | 4>,0.0515463917525773,0.0,15,0.4879390742201089,1,0
<W_Assess_application | 51>,W_Assess_application,<W_Assess_application | 51>,0.7663230240549829,0.0,223,0.4879390742201089,1,0
<W_Assess_application | 51>,W_Assess_fraud,<W_Assess_fraud | 51>,1.0,0.0,3,0.49158532645527525,1,1
<W_Assess_application | 51>,W_Call_missing_information,<A_CANCELLED | 117>,0.0095693779904306,0.0,2,0.46889625738104757,1,0
<W_Assess_application | 51>,W_Call_missing_information,<W_Call_missing_information | 4>,0.0574162679425837,0.0,12,0.46889625738104757,1,0
<W_Assess_application | 51>,W_Call_missing_information,<W_Call_missing_information | 51>,0.9330143540669856,0.0,195,0.46889625738104757,1,0
<W_Assess_application | 55>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,2,0.0,0,0
<W_Assess_application | 55>,W_Assess_application,<O_ACCEPTED | 55>,0.3333333333333333,0.0,5,0.44489276568854896,1,1
<W_Assess_application | 55>,W_Assess_application,<W_Assess_application | 55>,0.6666666666666666,0.0,10,0.44489276568854896,1,1
<W_Assess_application | 55>,W_Call_missing_information,<W_Call_missing_information | 55>,1.0,0.0,6,0.44489276568854885,1,0
<W_Assess_application | 5>,W_Assess_application,<O_ACCEPTED | 19>,0.3333333333333333,0.0,1,0.535437964271173,1,1
<W_Assess_application | 5>,W_Assess_application,<W_Assess_application | 19>,0.6666666666666666,0.0,2,0.535437964271173,1,1
<W_Assess_application | 5>,W_Call_missing_information,<W_Call_missing_information | 19>,1.0,0.0,1,0.0,0,0
<W_Assess_application | 60>,A_DECLINED,<O_DECLINED | 113>,1.0,0.0,27,0.0142257802331998,1,0
<W_Assess_application | 60>,O_CANCELLED,<O_CANCELLED | 116>,0.75,0.0,9,0.5161515117146753,1,1
<W_Assess_application | 60>,O_CANCELLED,<O_CANCELLED | 20>,0.25,0.0,3,0.5161515117146753,1,1
<W_Assess_application | 60>,W_Assess_application,<O_ACCEPTED | 116>,0.1025641025641025,0.0,8,0.5035013739719705,1,0
<W_Assess_application | 60>,W_Assess_application,<O_ACCEPTED | 20>,0.0128205128205128,0.0,1,0.5035013739719705,1,0
<W_Assess_application | 60>,W_Assess_application,<W_Assess_application | 116>,0.7435897435897436,0.0,58,0.5035013739719705,1,0
<W_Assess_application | 60>,W_Assess_application,<W_Assess_application | 20>,0.141025641025641,0.0,11,0.5035013739719705,1,0
<W_Assess_application | 60>,W_Call_missing_information,<W_Call_missing_information | 116>,0.8888888888888888,0.0,56,0.5040489763006465,1,0
<W_Assess_application | 60>,W_Call_missing_information,<W_Call_missing_information | 20>,0.1111111111111111,0.0,7,0.5040489763006465,1,0
<W_Assess_application | 61>,W_Assess_application,<W_Assess_application | 137>,1.0,0.0,1,0.0,0,1
<W_Assess_application | 62>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,4,0.013864103893638003,1,0
<W_Assess_application | 62>,O_CANCELLED,<O_CANCELLED | 1>,0.2142857142857142,0.0,3,0.47288502474774424,1,0
<W_Assess_application | 62>,O_CANCELLED,<O_CANCELLED | 62>,0.7857142857142857,0.0,11,0.47288502474774424,1,0
<W_Assess_application | 62>,W_Assess_application,<O_ACCEPTED | 1>,0.0512820512820512,0.0,2,0.48633575778492466,1,0
<W_Assess_application | 62>,W_Assess_application,<O_ACCEPTED | 62>,0.1538461538461538,0.0,6,0.48633575778492466,1,0
<W_Assess_application | 62>,W_Assess_application,<W_Assess_application | 1>,0.2564102564102564,0.0,10,0.48633575778492466,1,0
<W_Assess_application | 62>,W_Assess_application,<W_Assess_application | 62>,0.5384615384615384,0.0,21,0.48633575778492466,1,0
<W_Assess_application | 62>,W_Call_missing_information,<W_Call_missing_information | 1>,0.2608695652173913,0.0,6,0.48635763686745404,1,1
<W_Assess_application | 62>,W_Call_missing_information,<W_Call_missing_information | 62>,0.7391304347826086,0.0,17,0.48635763686745404,1,1
<W_Assess_application | 63>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,4,0.005098255469642893,1,0
<W_Assess_application | 63>,O_CANCELLED,<O_CANCELLED | 63>,1.0,0.0,2,0.0,0,0
<W_Assess_application | 63>,W_Assess_application,<O_ACCEPTED | 19>,0.0833333333333333,0.0,1,0.49844499270789483,1,1
<W_Assess_application | 63>,W_Assess_application,<O_ACCEPTED | 63>,0.3333333333333333,0.0,4,0.49844499270789483,1,1
<W_Assess_application | 63>,W_Assess_application,<W_Assess_application | 63>,0.5833333333333334,0.0,7,0.49844499270789483,1,1
<W_Assess_application | 63>,W_Call_missing_information,<W_Call_missing_information | 39>,0.1818181818181818,0.0,2,0.47216865504213806,1,0
<W_Assess_application | 63>,W_Call_missing_information,<W_Call_missing_information | 63>,0.8181818181818182,0.0,9,0.47216865504213806,1,0
<W_Assess_application | 65>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,9,0.013864103893638003,1,0
<W_Assess_application | 65>,O_CANCELLED,<O_CANCELLED | 65>,1.0,0.0,2,0.0,0,0
<W_Assess_application | 65>,W_Assess_application,<A_CANCELLED | 65>,0.0196078431372549,0.0,1,0.4396945478597755,1,0
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 130>,0.0784313725490196,0.0,4,0.4396945478597755,1,0
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 25>,0.0196078431372549,0.0,1,0.4396945478597755,1,0
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 65>,0.2941176470588235,0.0,15,0.4396945478597755,1,0
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 97>,0.0392156862745098,0.0,2,0.4396945478597755,1,0
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 130>,0.0784313725490196,0.0,4,0.4396945478597755,1,0
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 25>,0.0196078431372549,0.0,1,0.4396945478597755,1,0
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 65>,0.4313725490196078,0.0,22,0.4396945478597755,1,0
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 97>,0.0196078431372549,0.0,1,0.4396945478597755,1,0
<W_Assess_application | 65>,W_Call_missing_information,<W_Call_missing_information | 130>,0.064516129032258,0.0,2,0.46655871735386756,1,1
<W_Assess_application | 65>,W_Call_missing_information,<W_Call_missing_information | 25>,0.064516129032258,0.0,2,0.46655871735386756,1,1
<W_Assess_application | 65>,W_Call_missing_information,<W_Call_missing_information | 65>,0.8709677419354839,0.0,27,0.46655871735386756,1,1
<W_Assess_application | 75>,A_DECLINED,<O_DECLINED | 113>,0.9285714285714286,0.0,13,0.014737327072945245,1,0
<W_Assess_application | 75>,A_DECLINED,<O_DECLINED | 57>,0.0714285714285714,0.0,1,0.014737327072945245,1,0
<W_Assess_application | 75>,W_Assess_application,<O_ACCEPTED | 75>,0.1176470588235294,0.0,6,0.4397668074868957,1,0
<W_Assess_application | 75>,W_Assess_application,<W_Assess_application | 75>,0.8823529411764706,0.0,45,0.4397668074868957,1,0
<W_Assess_application | 75>,W_Call_missing_information,<W_Call_missing_information | 75>,1.0,0.0,28,0.44118852263887354,1,1
<W_Assess_application | 77>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,3,0.005098255469642893,1,0
<W_Assess_application | 77>,W_Assess_application,<A_CANCELLED | 77>,0.0769230769230769,0.0,1,0.4150591810000911,1,0
<W_Assess_application | 77>,W_Assess_application,<O_ACCEPTED | 11>,0.0769230769230769,0.0,1,0.4150591810000911,1,0
<W_Assess_application | 77>,W_Assess_application,<O_ACCEPTED | 34>,0.0769230769230769,0.0,1,0.4150591810000911,1,0
<W_Assess_application | 77>,W_Assess_application,<O_ACCEPTED | 77>,0.0769230769230769,0.0,1,0.4150591810000911,1,0
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 109>,0.3076923076923077,0.0,4,0.4150591810000911,1,0
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 34>,0.1538461538461538,0.0,2,0.4150591810000911,1,0
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 39>,0.1538461538461538,0.0,2,0.4150591810000911,1,0
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 77>,0.0769230769230769,0.0,1,0.4150591810000911,1,0
<W_Assess_application | 77>,W_Call_missing_information,<W_Call_missing_information | 109>,0.5,0.0,2,0.4579832647068812,1,1
<W_Assess_application | 77>,W_Call_missing_information,<W_Call_missing_information | 77>,0.5,0.0,2,0.4579832647068812,1,1
<W_Assess_application | 81>,W_Assess_application,<O_ACCEPTED | 19>,0.3333333333333333,0.0,2,0.535437964271173,1,0
<W_Assess_application | 81>,W_Assess_application,<W_Assess_application | 19>,0.6666666666666666,0.0,4,0.535437964271173,1,0
<W_Assess_application | 81>,W_Call_missing_information,<W_Call_missing_information | 19>,1.0,0.0,3,0.5354379642711731,1,1
<W_Assess_application | 90>,O_CANCELLED,<O_CANCELLED | 90>,1.0,0.0,1,0.0,0,0
<W_Assess_application | 90>,W_Assess_application,<O_ACCEPTED | 90>,0.1818181818181818,0.0,2,0.5243082471351131,1,0
<W_Assess_application | 90>,W_Assess_application,<W_Assess_application | 90>,0.8181818181818182,0.0,9,0.5243082471351131,1,0
<W_Assess_application | 90>,W_Call_missing_information,<W_Call_missing_information | 90>,1.0,0.0,4,0.5564647312491755,1,1
<W_Assess_application | 97>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,9,0.013864103893638003,1,0
<W_Assess_application | 97>,W_Assess_application,<O_ACCEPTED | 34>,0.0206185567010309,0.0,2,0.4586456038041795,1,0
<W_Assess_application | 97>,W_Assess_application,<O_ACCEPTED | 97>,0.268041237113402,0.0,26,0.4586456038041795,1,0
<W_Assess_application | 97>,W_Assess_application,<W_Assess_application | 34>,0.0103092783505154,0.0,1,0.4586456038041795,1,0
<W_Assess_application | 97>,W_Assess_application,<W_Assess_application | 97>,0.7010309278350515,0.0,68,0.4586456038041795,1,0
<W_Assess_application | 97>,W_Call_missing_information,<W_Call_missing_information | 34>,0.037037037037037,0.0,1,0.46968059527758,1,1
<W_Assess_application | 97>,W_Call_missing_information,<W_Call_missing_information | 97>,0.9629629629629628,0.0,26,0.46968059527758,1,1
<W_Assess_application | 98>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,3,0.005098255469642893,1,0
<W_Assess_application | 98>,O_CANCELLED,<O_CANCELLED | 98>,1.0,0.0,6,0.4513301527960401,1,0
<W_Assess_application | 98>,W_Assess_application,<O_ACCEPTED | 98>,0.4285714285714285,0.0,6,0.5456398946132348,1,0
<W_Assess_application | 98>,W_Assess_application,<W_Assess_application | 98>,0.5714285714285714,0.0,8,0.5456398946132348,1,0
<W_Assess_application | 98>,W_Call_missing_information,<W_Call_missing_information | 137>,0.1428571428571428,0.0,1,0.5532913423698559,1,1
<W_Assess_application | 98>,W_Call_missing_information,<W_Call_missing_information | 98>,0.8571428571428571,0.0,6,0.5532913423698559,1,1
<W_Assess_fraud | 116>,W_Assess_application,<W_Assess_application | 116>,1.0,0.0,1,0.0,0,1
<W_Assess_fraud | 131>,W_Assess_fraud,<W_Assess_fraud | 131>,1.0,0.0,1,0.0,0,1
<W_Assess_fraud | 131>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 131>,1.0,0.0,1,0.0,0,1
<W_Assess_fraud | 14>,A_DECLINED,<A_DECLINED | 14>,1.0,0.0,1,0.0,0,1
<W_Assess_fraud | 14>,W_Assess_fraud,<W_Assess_fraud | 14>,1.0,0.0,1,0.0,0,1
<W_Assess_fraud | 20>,W_Assess_application,<W_Assess_application | 20>,1.0,0.0,1,0.0,0,1
<W_Assess_fraud | 36>,W_Assess_application,<W_Assess_application | 36>,1.0,0.0,2,0.0,0,1
<W_Assess_fraud | 45>,A_DECLINED,<A_DECLINED | 45>,1.0,0.0,43,0.040098621226064085,1,0
<W_Assess_fraud | 45>,W_Assess_fraud,<W_Assess_fraud | 45>,1.0,0.0,85,0.36110235267721036,1,0
<W_Assess_fraud | 45>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 45>,1.0,0.0,11,0.3611060835477957,1,1
<W_Assess_fraud | 4>,W_Assess_application,<W_Assess_application | 4>,1.0,0.0,4,0.49158798430634804,1,1
<W_Assess_fraud | 4>,W_Assess_fraud,<W_Assess_fraud | 4>,1.0,0.0,5,0.4915877717389041,1,0
<W_Assess_fraud | 51>,W_Assess_application,<O_ACCEPTED | 51>,0.1,0.0,2,0.4896520479361893,1,0
<W_Assess_fraud | 51>,W_Assess_application,<W_Assess_application | 4>,0.1,0.0,2,0.4896520479361893,1,0
<W_Assess_fraud | 51>,W_Assess_application,<W_Assess_application | 51>,0.8,0.0,16,0.4896520479361893,1,0
<W_Assess_fraud | 51>,W_Assess_fraud,<W_Assess_fraud | 4>,0.2,0.0,1,0.49158581551200103,1,1
<W_Assess_fraud | 51>,W_Assess_fraud,<W_Assess_fraud | 51>,0.8,0.0,4,0.49158581551200103,1,1
<W_Assess_fraud | 56>,W_Assess_fraud,<W_Assess_fraud | 56>,1.0,0.0,1,0.0,0,1
<W_Assess_fraud | 56>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 56>,1.0,0.0,1,0.0,0,1
<W_Assess_fraud | 78>,A_DECLINED,<A_DECLINED | 78>,1.0,0.0,5,0.0365693163455213,1,0
<W_Assess_fraud | 78>,W_Assess_fraud,<W_Assess_fraud | 78>,1.0,0.0,11,0.36110235267721036,1,0
<W_Assess_fraud | 78>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 78>,1.0,0.0,11,0.3611060835477957,1,1
<W_Assess_fraud | 90>,W_Assess_application,<W_Assess_application | 90>,1.0,0.0,1,0.0,0,1
<W_Call_after_offer | 104>,W_Assess_application,<O_ACCEPTED | 116>,1.0,0.0,1,0.0,0,1
<W_Call_after_offer | 104>,W_Call_after_offer,<W_Call_after_offer | 104>,1.0,0.0,3,0.0,1,1
<W_Call_after_offer | 110>,A_DECLINED,<O_DECLINED | 110>,1.0,0.0,1,0.0,0,0
<W_Call_after_offer | 110>,O_CANCELLED,<O_CANCELLED | 110>,0.3076923076923077,0.0,16,0.36533582640618834,1,1
<W_Call_after_offer | 110>,O_CANCELLED,<O_CANCELLED | 24>,0.6923076923076923,0.0,36,0.36533582640618834,1,1
<W_Call_after_offer | 110>,W_Call_after_offer,<A_CANCELLED | 24>,0.0584192439862542,0.0,34,0.35462546238881926,1,0
<W_Call_after_offer | 110>,W_Call_after_offer,<O_SENT_BACK | 24>,0.20446735395189,0.0,119,0.35462546238881926,1,0
<W_Call_after_offer | 110>,W_Call_after_offer,<W_Call_after_offer | 110>,0.1993127147766323,0.0,116,0.35462546238881926,1,0
<W_Call_after_offer | 110>,W_Call_after_offer,<W_Call_after_offer | 24>,0.5378006872852233,0.0,313,0.35462546238881926,1,0
<W_Call_after_offer | 114>,A_DECLINED,<O_DECLINED | 114>,1.0,0.0,4,0.031136050408486198,1,0
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 114>,0.7555555555555555,0.0,34,0.3753044701736338,1,1
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 138>,0.0666666666666666,0.0,3,0.3753044701736338,1,1
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 24>,0.0222222222222222,0.0,1,0.3753044701736338,1,1
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 8>,0.1555555555555555,0.0,7,0.3753044701736338,1,1
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 114>,0.0285171102661596,0.0,15,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 138>,0.0057034220532319,0.0,3,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 24>,0.0095057034220532,0.0,5,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 60>,0.0019011406844106,0.0,1,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 87>,0.0114068441064638,0.0,6,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 8>,0.0057034220532319,0.0,3,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 114>,0.091254752851711,0.0,48,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 138>,0.0095057034220532,0.0,5,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 24>,0.0285171102661596,0.0,15,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 87>,0.0057034220532319,0.0,3,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 8>,0.0057034220532319,0.0,3,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 114>,0.6178707224334601,0.0,325,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 138>,0.0171102661596958,0.0,9,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 24>,0.085551330798479,0.0,45,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 87>,0.0304182509505703,0.0,16,0.3627380263096756,1,0
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 8>,0.0456273764258555,0.0,24,0.3627380263096756,1,0
<W_Call_after_offer | 115>,A_DECLINED,<O_DECLINED | 2>,1.0,0.0,1,0.0,0,0
<W_Call_after_offer | 115>,O_CANCELLED,<O_CANCELLED | 2>,0.6466666666666666,0.0,97,0.3719633373595781,1,1
<W_Call_after_offer | 115>,O_CANCELLED,<O_CANCELLED | 74>,0.3133333333333333,0.0,47,0.3719633373595781,1,1
<W_Call_after_offer | 115>,O_CANCELLED,<O_CANCELLED | 93>,0.04,0.0,6,0.3719633373595781,1,1
<W_Call_after_offer | 115>,W_Call_after_offer,<A_CANCELLED | 2>,0.0372881355932203,0.0,22,0.3366504431204393,1,0
<W_Call_after_offer | 115>,W_Call_after_offer,<A_CANCELLED | 74>,0.0135593220338983,0.0,8,0.3366504431204393,1,0
<W_Call_after_offer | 115>,W_Call_after_offer,<O_SENT_BACK | 2>,0.1033898305084745,0.0,61,0.3366504431204393,1,0
<W_Call_after_offer | 115>,W_Call_after_offer,<O_SENT_BACK | 74>,0.0406779661016949,0.0,24,0.3366504431204393,1,0
<W_Call_after_offer | 115>,W_Call_after_offer,<O_SENT_BACK | 93>,0.0067796610169491,0.0,4,0.3366504431204393,1,0
<W_Call_after_offer | 115>,W_Call_after_offer,<W_Call_after_offer | 2>,0.5440677966101695,0.0,321,0.3366504431204393,1,0
<W_Call_after_offer | 115>,W_Call_after_offer,<W_Call_after_offer | 74>,0.2271186440677966,0.0,134,0.3366504431204393,1,0
<W_Call_after_offer | 115>,W_Call_after_offer,<W_Call_after_offer | 93>,0.0271186440677966,0.0,16,0.3366504431204393,1,0
<W_Call_after_offer | 115>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 2>,1.0,0.0,1,0.0,0,0
<W_Call_after_offer | 122>,END,<END | 122>,1.0,0.0248450767621351,11,0.0248450767621351,1,1
<W_Call_after_offer | 122>,W_Call_after_offer,<W_Call_after_offer | 68>,1.0,0.0,1,0.0,0,0
<W_Call_after_offer | 127>,A_DECLINED,<O_DECLINED | 31>,1.0,0.0,1,0.0,0,0
<W_Call_after_offer | 127>,O_CANCELLED,<O_CANCELLED | 31>,0.1538461538461538,0.0,2,0.37047237044336107,1,1
<W_Call_after_offer | 127>,O_CANCELLED,<O_CANCELLED | 93>,0.8461538461538461,0.0,11,0.37047237044336107,1,1
<W_Call_after_offer | 127>,W_Call_after_offer,<A_CANCELLED | 93>,0.0344827586206896,0.0,3,0.32386580690517247,1,0
<W_Call_after_offer | 127>,W_Call_after_offer,<O_SENT_BACK | 31>,0.0229885057471264,0.0,2,0.32386580690517247,1,0
<W_Call_after_offer | 127>,W_Call_after_offer,<O_SENT_BACK | 93>,0.0689655172413793,0.0,6,0.32386580690517247,1,0
<W_Call_after_offer | 127>,W_Call_after_offer,<W_Call_after_offer | 31>,0.2298850574712643,0.0,20,0.32386580690517247,1,0
<W_Call_after_offer | 127>,W_Call_after_offer,<W_Call_after_offer | 93>,0.6436781609195402,0.0,56,0.32386580690517247,1,0
<W_Call_after_offer | 127>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 31>,1.0,0.0,1,0.0,0,0
<W_Call_after_offer | 136>,O_CANCELLED,<O_CANCELLED | 136>,1.0,0.0,1,0.0,0,1
<W_Call_after_offer | 138>,END,<END | 138>,1.0,0.0408360302538312,1,0.0,0,0
<W_Call_after_offer | 138>,O_CANCELLED,<A_CANCELLED | 138>,0.1578947368421052,0.0,3,0.300103854227964,1,0
<W_Call_after_offer | 138>,O_CANCELLED,<A_CANCELLED | 6>,0.0526315789473684,0.0,1,0.300103854227964,1,0
<W_Call_after_offer | 138>,O_CANCELLED,<O_CANCELLED | 138>,0.7368421052631579,0.0,14,0.300103854227964,1,0
<W_Call_after_offer | 138>,O_CANCELLED,<O_CANCELLED | 6>,0.0526315789473684,0.0,1,0.300103854227964,1,0
<W_Call_after_offer | 138>,W_Call_after_offer,<A_CANCELLED | 138>,0.0134529147982062,0.0,3,0.4149075548512725,1,1
<W_Call_after_offer | 138>,W_Call_after_offer,<A_CANCELLED | 6>,0.0044843049327354,0.0,1,0.4149075548512725,1,1
<W_Call_after_offer | 138>,W_Call_after_offer,<A_CANCELLED | 76>,0.0044843049327354,0.0,1,0.4149075548512725,1,1
<W_Call_after_offer | 138>,W_Call_after_offer,<O_SENT_BACK | 138>,0.1031390134529148,0.0,23,0.4149075548512725,1,1
<W_Call_after_offer | 138>,W_Call_after_offer,<O_SENT_BACK | 6>,0.0134529147982062,0.0,3,0.4149075548512725,1,1
<W_Call_after_offer | 138>,W_Call_after_offer,<O_SENT_BACK | 76>,0.0089686098654708,0.0,2,0.4149075548512725,1,1
<W_Call_after_offer | 138>,W_Call_after_offer,<W_Call_after_offer | 138>,0.8161434977578476,0.0,182,0.4149075548512725,1,1
<W_Call_after_offer | 138>,W_Call_after_offer,<W_Call_after_offer | 6>,0.0179372197309417,0.0,4,0.4149075548512725,1,1
<W_Call_after_offer | 138>,W_Call_after_offer,<W_Call_after_offer | 76>,0.0044843049327354,0.0,1,0.4149075548512725,1,1
