s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,10469,0.23289615582681408,1.0,1
<A_ACCEPTED | 0>,A_DECLINED,<A_DECLINED | 48>,1.0,0.0,10,0.0006966924226356109,0.0906594777770402,0
<W_Assess_application | 38>,A_DECLINED,<O_DECLINED | 113>,0.3181818181818182,0.0,14,0.0067706945668398865,0.3799489622552249,0
<W_Assess_application | 38>,A_DECLINED,<O_DECLINED | 57>,0.6818181818181818,0.0,30,0.0067706945668398865,0.3799489622552249,0
<W_Assess_application | 38>,O_CANCELLED,<O_CANCELLED | 4>,0.6,0.0,3,3.1295148337920036e-05,0.04542326652127837,0
<W_Assess_application | 38>,O_CANCELLED,<O_CANCELLED | 75>,0.4,0.0,2,3.1295148337920036e-05,0.04542326652127837,0
<W_Assess_application | 38>,W_Assess_application,<O_ACCEPTED | 4>,0.1061946902654867,0.0,12,0.11531137769856813,0.7728122129828832,1
<W_Assess_application | 38>,W_Assess_application,<O_ACCEPTED | 75>,0.0176991150442477,0.0,2,0.11531137769856813,0.7728122129828832,1
<W_Assess_application | 38>,W_Assess_application,<W_Assess_application | 4>,0.4867256637168141,0.0,55,0.11531137769856813,0.7728122129828832,1
<W_Assess_application | 38>,W_Assess_application,<W_Assess_application | 75>,0.3893805309734513,0.0,44,0.11531137769856813,0.7728122129828832,1
<W_Assess_application | 38>,W_Assess_fraud,<W_Assess_fraud | 4>,1.0,0.0,1,6.891723189420561e-05,0.009090658660920847,0
<W_Assess_application | 38>,W_Call_missing_information,<W_Call_missing_information | 4>,0.6868686868686869,0.0,68,0.055478314789634026,0.7162978701990244,0
<W_Assess_application | 38>,W_Call_missing_information,<W_Call_missing_information | 75>,0.3131313131313131,0.0,31,0.055478314789634026,0.7162978701990244,0
<W_Assess_application | 39>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,1,2.141751294018091e-05,0.009090658660920847,0
<W_Assess_application | 39>,O_CANCELLED,<O_CANCELLED | 39>,1.0,0.0,1,6.616411817771036e-11,0.009090658660920847,0
<W_Assess_application | 39>,W_Assess_application,<A_CANCELLED | 39>,0.0714285714285714,0.0,1,0.0002546474165803842,0.12658994828359837,1
<W_Assess_application | 39>,W_Assess_application,<O_ACCEPTED | 39>,0.2857142857142857,0.0,4,0.0002546474165803842,0.12658994828359837,1
<W_Assess_application | 39>,W_Assess_application,<W_Assess_application | 39>,0.6428571428571429,0.0,9,0.0002546474165803842,0.12658994828359837,1
<W_Assess_application | 39>,W_Call_missing_information,<W_Call_missing_information | 39>,1.0,0.0,7,1.6579846559835574e-05,0.06355060222742248,0
<W_Assess_application | 40>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,4,8.563466982222125e-05,0.0363476167876613,0
<W_Assess_application | 40>,O_CANCELLED,<O_CANCELLED | 40>,1.0,0.0,1,7.122617275158759e-08,0.009090658660920847,0
<W_Assess_application | 40>,W_Assess_application,<A_CANCELLED | 40>,0.0625,0.0,1,0.002007973013327587,0.14443735771310517,1
<W_Assess_application | 40>,W_Assess_application,<O_ACCEPTED | 40>,0.1875,0.0,3,0.002007973013327587,0.14443735771310517,1
<W_Assess_application | 40>,W_Assess_application,<W_Assess_application | 40>,0.625,0.0,10,0.002007973013327587,0.14443735771310517,1
<W_Assess_application | 40>,W_Assess_application,<W_Assess_application | 98>,0.125,0.0,2,0.002007973013327587,0.14443735771310517,1
<W_Assess_application | 40>,W_Call_missing_information,<W_Call_missing_information | 19>,0.25,0.0,1,0.00022060405128039392,0.0363476167876613,0
<W_Assess_application | 40>,W_Call_missing_information,<W_Call_missing_information | 40>,0.5,0.0,2,0.00022060405128039392,0.0363476167876613,0
<W_Assess_application | 40>,W_Call_missing_information,<W_Call_missing_information | 98>,0.25,0.0,1,0.00022060405128039392,0.0363476167876613,0
<W_Assess_application | 49>,A_DECLINED,<O_DECLINED | 16>,1.0,0.0,1,0.0,0.009090658660920847,1
<W_Assess_application | 4>,A_DECLINED,<O_DECLINED | 57>,1.0,0.0,37,0.0069041842552434556,0.3242271438999971,0
<W_Assess_application | 4>,O_CANCELLED,<O_CANCELLED | 4>,1.0,0.0,5,5.038452769653866e-05,0.04542326652127837,0
<W_Assess_application | 4>,W_Assess_application,<A_CANCELLED | 4>,0.006578947368421,0.0,1,0.20857226498210021,0.88135775263583,1
<W_Assess_application | 4>,W_Assess_application,<O_ACCEPTED | 4>,0.1513157894736842,0.0,23,0.20857226498210021,0.88135775263583,1
<W_Assess_application | 4>,W_Assess_application,<W_Assess_application | 4>,0.8355263157894737,0.0,127,0.20857226498210021,0.88135775263583,1
<W_Assess_application | 4>,W_Assess_application,<W_Assess_application | 75>,0.006578947368421,0.0,1,0.20857226498210021,0.88135775263583,1
<W_Assess_application | 4>,W_Assess_fraud,<W_Assess_fraud | 4>,1.0,0.0,1,6.891723189420561e-05,0.009090658660920847,0
<W_Assess_application | 4>,W_Call_missing_information,<O_ACCEPTED | 25>,0.0109890109890109,0.0,1,0.07391711448020549,0.6790088713271183,0
<W_Assess_application | 4>,W_Call_missing_information,<W_Call_missing_information | 4>,0.989010989010989,0.0,90,0.07391711448020549,0.6790088713271183,0
<W_Assess_application | 51>,A_APPROVED,<A_APPROVED | 51>,1.0,0.0,1,3.569037917808199e-07,0.009090658660920847,0
<W_Assess_application | 51>,A_DECLINED,<O_DECLINED | 57>,1.0,0.0,73,0.012367257110375302,0.580778308129397,0
<W_Assess_application | 51>,O_CANCELLED,<O_CANCELLED | 51>,1.0,0.0,10,0.00016247394915960218,0.0906594777770402,0
<W_Assess_application | 51>,W_Assess_application,<A_CANCELLED | 51>,0.0034364261168384,0.0,1,0.3839742072706521,0.98997613415773,1
<W_Assess_application | 51>,W_Assess_application,<O_ACCEPTED | 4>,0.0206185567010309,0.0,6,0.3839742072706521,0.98997613415773,1
<W_Assess_application | 51>,W_Assess_application,<O_ACCEPTED | 51>,0.1580756013745704,0.0,46,0.3839742072706521,0.98997613415773,1
<W_Assess_application | 51>,W_Assess_application,<W_Assess_application | 4>,0.0515463917525773,0.0,15,0.3839742072706521,0.98997613415773,1
<W_Assess_application | 51>,W_Assess_application,<W_Assess_application | 51>,0.7663230240549829,0.0,223,0.3839742072706521,0.98997613415773,1
<W_Assess_application | 51>,W_Assess_fraud,<W_Assess_fraud | 51>,1.0,0.0,3,0.0018392288470237023,0.027265967450698758,0
<W_Assess_application | 51>,W_Call_missing_information,<A_CANCELLED | 117>,0.0095693779904306,0.0,2,0.2518423110749912,0.9562374581277391,0
<W_Assess_application | 51>,W_Call_missing_information,<W_Call_missing_information | 4>,0.0574162679425837,0.0,12,0.2518423110749912,0.9562374581277391,0
<W_Assess_application | 51>,W_Call_missing_information,<W_Call_missing_information | 51>,0.9330143540669856,0.0,195,0.2518423110749912,0.9562374581277391,0
<W_Assess_application | 55>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,2,4.2831486283127485e-05,0.018179814940573413,0
<W_Assess_application | 55>,W_Assess_application,<O_ACCEPTED | 55>,0.3333333333333333,0.0,5,0.0011017546601873839,0.1355246470766871,1
<W_Assess_application | 55>,W_Assess_application,<W_Assess_application | 55>,0.6666666666666666,0.0,10,0.0011017546601873839,0.1355246470766871,1
<W_Assess_application | 55>,W_Call_missing_information,<W_Call_missing_information | 55>,1.0,0.0,6,5.0156189258673585e-05,0.0544914241794795,0
<W_Assess_application | 5>,W_Assess_application,<O_ACCEPTED | 19>,0.3333333333333333,0.0,1,0.001582446331248248,0.027265967450698758,1
<W_Assess_application | 5>,W_Assess_application,<W_Assess_application | 19>,0.6666666666666666,0.0,2,0.001582446331248248,0.027265967450698758,1
<W_Assess_application | 5>,W_Call_missing_information,<W_Call_missing_information | 19>,1.0,0.0,1,5.2394452513809755e-05,0.009090658660920847,0
<W_Assess_application | 60>,A_DECLINED,<O_DECLINED | 113>,1.0,0.0,27,0.0024966862939485002,0.24064113506740503,0
<W_Assess_application | 60>,O_CANCELLED,<O_CANCELLED | 116>,0.75,0.0,9,5.748866927101921e-05,0.10866020195779524,0
<W_Assess_application | 60>,O_CANCELLED,<O_CANCELLED | 20>,0.25,0.0,3,5.748866927101921e-05,0.10866020195779524,0
<W_Assess_application | 60>,W_Assess_application,<O_ACCEPTED | 116>,0.1025641025641025,0.0,8,0.028316999732483347,0.6101064492231498,1
<W_Assess_application | 60>,W_Assess_application,<O_ACCEPTED | 20>,0.0128205128205128,0.0,1,0.028316999732483347,0.6101064492231498,1
<W_Assess_application | 60>,W_Assess_application,<W_Assess_application | 116>,0.7435897435897436,0.0,58,0.028316999732483347,0.6101064492231498,1
<W_Assess_application | 60>,W_Assess_application,<W_Assess_application | 20>,0.141025641025641,0.0,11,0.028316999732483347,0.6101064492231498,1
<W_Assess_application | 60>,W_Call_missing_information,<W_Call_missing_information | 116>,0.8888888888888888,0.0,56,0.014249840822826694,0.5173593840703492,0
<W_Assess_application | 60>,W_Call_missing_information,<W_Call_missing_information | 20>,0.1111111111111111,0.0,7,0.014249840822826694,0.5173593840703492,0
<W_Assess_application | 61>,W_Assess_application,<W_Assess_application | 137>,1.0,0.0,1,6.963764094475634e-07,0.009090658660920847,1
<W_Assess_application | 62>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,4,0.0004201011780498887,0.0363476167876613,0
<W_Assess_application | 62>,O_CANCELLED,<O_CANCELLED | 1>,0.2142857142857142,0.0,3,0.00011253325872583163,0.12658994828359837,0
<W_Assess_application | 62>,O_CANCELLED,<O_CANCELLED | 62>,0.7857142857142857,0.0,11,0.00011253325872583163,0.12658994828359837,0
<W_Assess_application | 62>,W_Assess_application,<O_ACCEPTED | 1>,0.0512820512820512,0.0,2,0.017188144169249797,0.3404005056826538,1
<W_Assess_application | 62>,W_Assess_application,<O_ACCEPTED | 62>,0.1538461538461538,0.0,6,0.017188144169249797,0.3404005056826538,1
<W_Assess_application | 62>,W_Assess_application,<W_Assess_application | 1>,0.2564102564102564,0.0,10,0.017188144169249797,0.3404005056826538,1
<W_Assess_application | 62>,W_Assess_application,<W_Assess_application | 62>,0.5384615384615384,0.0,21,0.017188144169249797,0.3404005056826538,1
<W_Assess_application | 62>,W_Call_missing_information,<W_Call_missing_information | 1>,0.2608695652173913,0.0,6,0.01325645274314374,0.20609618633856663,0
<W_Assess_application | 62>,W_Call_missing_information,<W_Call_missing_information | 62>,0.7391304347826086,0.0,17,0.01325645274314374,0.20609618633856663,0
<W_Assess_application | 63>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,4,8.563466982222125e-05,0.0363476167876613,0
<W_Assess_application | 63>,O_CANCELLED,<O_CANCELLED | 63>,1.0,0.0,2,5.958369224138997e-07,0.018179814940573413,0
<W_Assess_application | 63>,W_Assess_application,<O_ACCEPTED | 19>,0.0833333333333333,0.0,1,0.003728786240256612,0.10866020195779524,1
<W_Assess_application | 63>,W_Assess_application,<O_ACCEPTED | 63>,0.3333333333333333,0.0,4,0.003728786240256612,0.10866020195779524,1
<W_Assess_application | 63>,W_Assess_application,<W_Assess_application | 63>,0.5833333333333334,0.0,7,0.003728786240256612,0.10866020195779524,1
<W_Assess_application | 63>,W_Call_missing_information,<W_Call_missing_information | 39>,0.1818181818181818,0.0,2,0.00044406953004230877,0.09966799462495579,0
<W_Assess_application | 63>,W_Call_missing_information,<W_Call_missing_information | 63>,0.8181818181818182,0.0,9,0.00044406953004230877,0.09966799462495579,0
<W_Assess_application | 65>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,9,0.0009435397628611276,0.08163609986431497,0
<W_Assess_application | 65>,O_CANCELLED,<O_CANCELLED | 65>,1.0,0.0,2,1.2204888917385455e-05,0.018179814940573413,0
<W_Assess_application | 65>,W_Assess_application,<A_CANCELLED | 65>,0.0196078431372549,0.0,1,0.05472726960036993,0.43304330712551586,1
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 130>,0.0784313725490196,0.0,4,0.05472726960036993,0.43304330712551586,1
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 25>,0.0196078431372549,0.0,1,0.05472726960036993,0.43304330712551586,1
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 65>,0.2941176470588235,0.0,15,0.05472726960036993,0.43304330712551586,1
<W_Assess_application | 65>,W_Assess_application,<O_ACCEPTED | 97>,0.0392156862745098,0.0,2,0.05472726960036993,0.43304330712551586,1
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 130>,0.0784313725490196,0.0,4,0.05472726960036993,0.43304330712551586,1
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 25>,0.0196078431372549,0.0,1,0.05472726960036993,0.43304330712551586,1
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 65>,0.4313725490196078,0.0,22,0.05472726960036993,0.43304330712551586,1
<W_Assess_application | 65>,W_Assess_application,<W_Assess_application | 97>,0.0196078431372549,0.0,1,0.05472726960036993,0.43304330712551586,1
<W_Assess_application | 65>,W_Call_missing_information,<W_Call_missing_information | 130>,0.064516129032258,0.0,2,0.028429717830836213,0.27458701290816545,0
<W_Assess_application | 65>,W_Call_missing_information,<W_Call_missing_information | 25>,0.064516129032258,0.0,2,0.028429717830836213,0.27458701290816545,0
<W_Assess_application | 65>,W_Call_missing_information,<W_Call_missing_information | 65>,0.8709677419354839,0.0,27,0.028429717830836213,0.27458701290816545,0
<W_Assess_application | 75>,A_DECLINED,<O_DECLINED | 113>,0.9285714285714286,0.0,13,0.0014121212425197134,0.12658994828359837,0
<W_Assess_application | 75>,A_DECLINED,<O_DECLINED | 57>,0.0714285714285714,0.0,1,0.0014121212425197134,0.12658994828359837,0
<W_Assess_application | 75>,W_Assess_application,<O_ACCEPTED | 75>,0.1176470588235294,0.0,6,0.006528072271840511,0.43304330712551586,1
<W_Assess_application | 75>,W_Assess_application,<W_Assess_application | 75>,0.8823529411764706,0.0,45,0.006528072271840511,0.43304330712551586,1
<W_Assess_application | 75>,W_Call_missing_information,<W_Call_missing_information | 75>,1.0,0.0,28,0.00255990361581773,0.24918667633945102,0
<W_Assess_application | 77>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,3,6.423838277112677e-05,0.027265967450698758,0
<W_Assess_application | 77>,W_Assess_application,<A_CANCELLED | 77>,0.0769230769230769,0.0,1,0.0018146067961717503,0.11763466194590655,1
<W_Assess_application | 77>,W_Assess_application,<O_ACCEPTED | 11>,0.0769230769230769,0.0,1,0.0018146067961717503,0.11763466194590655,1
<W_Assess_application | 77>,W_Assess_application,<O_ACCEPTED | 34>,0.0769230769230769,0.0,1,0.0018146067961717503,0.11763466194590655,1
<W_Assess_application | 77>,W_Assess_application,<O_ACCEPTED | 77>,0.0769230769230769,0.0,1,0.0018146067961717503,0.11763466194590655,1
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 109>,0.3076923076923077,0.0,4,0.0018146067961717503,0.11763466194590655,1
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 34>,0.1538461538461538,0.0,2,0.0018146067961717503,0.11763466194590655,1
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 39>,0.1538461538461538,0.0,2,0.0018146067961717503,0.11763466194590655,1
<W_Assess_application | 77>,W_Assess_application,<W_Assess_application | 77>,0.0769230769230769,0.0,1,0.0018146067961717503,0.11763466194590655,1
<W_Assess_application | 77>,W_Call_missing_information,<W_Call_missing_information | 109>,0.5,0.0,2,7.108111442228981e-06,0.0363476167876613,0
<W_Assess_application | 77>,W_Call_missing_information,<W_Call_missing_information | 77>,0.5,0.0,2,7.108111442228981e-06,0.0363476167876613,0
<W_Assess_application | 81>,W_Assess_application,<O_ACCEPTED | 19>,0.3333333333333333,0.0,2,0.0031625415248230835,0.0544914241794795,1
<W_Assess_application | 81>,W_Assess_application,<W_Assess_application | 19>,0.6666666666666666,0.0,4,0.0031625415248230835,0.0544914241794795,1
<W_Assess_application | 81>,W_Call_missing_information,<W_Call_missing_information | 19>,1.0,0.0,3,0.00015714872707518515,0.027265967450698758,0
<W_Assess_application | 90>,O_CANCELLED,<O_CANCELLED | 90>,1.0,0.0,1,3.543111233143048e-11,0.009090658660920847,0
<W_Assess_application | 90>,W_Assess_application,<O_ACCEPTED | 90>,0.1818181818181818,0.0,2,6.691376594678465e-06,0.09966799462495579,0
<W_Assess_application | 90>,W_Assess_application,<W_Assess_application | 90>,0.8181818181818182,0.0,9,6.691376594678465e-06,0.09966799462495579,0
<W_Assess_application | 90>,W_Call_missing_information,<W_Call_missing_information | 90>,1.0,0.0,4,2.4986121355564328e-05,0.0363476167876613,1
<W_Assess_application | 97>,A_DECLINED,<O_DECLINED | 118>,1.0,0.0,9,0.0009435397628611276,0.08163609986431497,0
<W_Assess_application | 97>,W_Assess_application,<O_ACCEPTED | 34>,0.0206185567010309,0.0,2,0.1291580431516101,0.707329008708226,1
<W_Assess_application | 97>,W_Assess_application,<O_ACCEPTED | 97>,0.268041237113402,0.0,26,0.1291580431516101,0.707329008708226,1
<W_Assess_application | 97>,W_Assess_application,<W_Assess_application | 34>,0.0103092783505154,0.0,1,0.1291580431516101,0.707329008708226,1
<W_Assess_application | 97>,W_Assess_application,<W_Assess_application | 97>,0.7010309278350515,0.0,68,0.1291580431516101,0.707329008708226,1
<W_Assess_application | 97>,W_Call_missing_information,<W_Call_missing_information | 34>,0.037037037037037,0.0,1,0.016839938168763974,0.24064113506740503,0
<W_Assess_application | 97>,W_Call_missing_information,<W_Call_missing_information | 97>,0.9629629629629628,0.0,26,0.016839938168763974,0.24064113506740503,0
<W_Assess_application | 98>,A_DECLINED,<O_DECLINED | 95>,1.0,0.0,3,6.423838277112677e-05,0.027265967450698758,0
<W_Assess_application | 98>,O_CANCELLED,<O_CANCELLED | 98>,1.0,0.0,6,2.0648074694723305e-08,0.0544914241794795,0
<W_Assess_application | 98>,W_Assess_application,<O_ACCEPTED | 98>,0.4285714285714285,0.0,6,0.005079028284113975,0.12658994828359837,1
<W_Assess_application | 98>,W_Assess_application,<W_Assess_application | 98>,0.5714285714285714,0.0,8,0.005079028284113975,0.12658994828359837,1
<W_Assess_application | 98>,W_Call_missing_information,<W_Call_missing_information | 137>,0.1428571428571428,0.0,1,0.0005892906195090628,0.06355060222742248,0
<W_Assess_application | 98>,W_Call_missing_information,<W_Call_missing_information | 98>,0.8571428571428571,0.0,6,0.0005892906195090628,0.06355060222742248,0
<W_Assess_fraud | 116>,W_Assess_application,<W_Assess_application | 116>,1.0,0.0,1,0.00031345111935538356,0.009090658660920847,1
<W_Assess_fraud | 131>,W_Assess_fraud,<W_Assess_fraud | 131>,1.0,0.0,1,3.2123236897856574e-06,0.009090658660920847,0
<W_Assess_fraud | 131>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 131>,1.0,0.0,1,0.00035337395378557583,0.009090658660920847,1
<W_Assess_fraud | 14>,A_DECLINED,<A_DECLINED | 14>,1.0,0.0,1,4.31969687080215e-05,0.009090658660920847,1
<W_Assess_fraud | 14>,W_Assess_fraud,<W_Assess_fraud | 14>,1.0,0.0,1,3.9268889771110245e-07,0.009090658660920847,0
<W_Assess_fraud | 20>,W_Assess_application,<W_Assess_application | 20>,1.0,0.0,1,8.04171754093719e-06,0.009090658660920847,1
<W_Assess_fraud | 36>,W_Assess_application,<W_Assess_application | 36>,1.0,0.0,2,0.001028325846153745,0.018179814940573413,1
<W_Assess_fraud | 45>,A_DECLINED,<A_DECLINED | 45>,1.0,0.0,43,0.014922448577683057,0.372143682785369,0
<W_Assess_fraud | 45>,W_Assess_fraud,<W_Assess_fraud | 45>,1.0,0.0,85,0.015054263683785839,0.6485125142138398,0
<W_Assess_fraud | 45>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 45>,1.0,0.0,11,0.023213965193166063,0.09966799462495579,1
<W_Assess_fraud | 4>,W_Assess_application,<W_Assess_application | 4>,1.0,0.0,4,0.007581104585039479,0.0363476167876613,1
<W_Assess_fraud | 4>,W_Assess_fraud,<W_Assess_fraud | 4>,1.0,0.0,5,0.00034435852329342065,0.04542326652127837,0
<W_Assess_fraud | 51>,W_Assess_application,<O_ACCEPTED | 51>,0.1,0.0,2,0.06745512519658795,0.17984081852510791,1
<W_Assess_fraud | 51>,W_Assess_application,<W_Assess_application | 4>,0.1,0.0,2,0.06745512519658795,0.17984081852510791,1
<W_Assess_fraud | 51>,W_Assess_application,<W_Assess_application | 51>,0.8,0.0,16,0.06745512519658795,0.17984081852510791,1
<W_Assess_fraud | 51>,W_Assess_fraud,<W_Assess_fraud | 4>,0.2,0.0,1,0.002520096874293078,0.04542326652127837,0
<W_Assess_fraud | 51>,W_Assess_fraud,<W_Assess_fraud | 51>,0.8,0.0,4,0.002520096874293078,0.04542326652127837,0
<W_Assess_fraud | 56>,W_Assess_fraud,<W_Assess_fraud | 56>,1.0,0.0,1,1.9477676349261773e-05,0.009090658660920847,0
<W_Assess_fraud | 56>,W_Complete_preaccepted_appl,<W_Complete_preaccepted_appl | 56>,1.0,0.0,1,0.0021426293700485674,0.009090658660920847,1
<W_Assess_fraud | 78>,A_DECLINED,<A_DECLINED | 78>,1.0,0.0,5,0.0016610978028635472,0.04542326652127837,0
<W_Assess_fraud | 78>,W_Assess_fraud,<W_Assess_fraud | 78>,1.0,0.0,11,0.00230240992580055,0.09966799462495579,0
<W_Assess_fraud | 78>,W_Fix_incomplete_submission,<W_Fix_incomplete_submission | 78>,1.0,0.0,11,0.02310122978489824,0.09966799462495579,1
<W_Assess_fraud | 90>,W_Assess_application,<W_Assess_application | 90>,1.0,0.0,1,2.271403005037249e-07,0.009090658660920847,1
<W_Call_after_offer | 104>,W_Assess_application,<O_ACCEPTED | 116>,1.0,0.0,1,0.001790111749315098,0.009090658660920847,1
<W_Call_after_offer | 104>,W_Call_after_offer,<W_Call_after_offer | 104>,1.0,0.0,3,4.880912868993888e-05,0.027265967450698758,0
<W_Call_after_offer | 110>,A_DECLINED,<O_DECLINED | 110>,1.0,0.0,1,3.3771416298267215e-06,0.009090658660920847,0
<W_Call_after_offer | 110>,O_CANCELLED,<O_CANCELLED | 110>,0.3076923076923077,0.0,16,0.004101688882555972,0.44040026457353865,0
<W_Call_after_offer | 110>,O_CANCELLED,<O_CANCELLED | 24>,0.6923076923076923,0.0,36,0.004101688882555972,0.44040026457353865,0
<W_Call_after_offer | 110>,W_Call_after_offer,<A_CANCELLED | 24>,0.0584192439862542,0.0,34,0.06352119833262222,0.9999492549445379,1
<W_Call_after_offer | 110>,W_Call_after_offer,<O_SENT_BACK | 24>,0.20446735395189,0.0,119,0.06352119833262222,0.9999492549445379,1
<W_Call_after_offer | 110>,W_Call_after_offer,<W_Call_after_offer | 110>,0.1993127147766323,0.0,116,0.06352119833262222,0.9999492549445379,1
<W_Call_after_offer | 110>,W_Call_after_offer,<W_Call_after_offer | 24>,0.5378006872852233,0.0,313,0.06352119833262222,0.9999492549445379,1
<W_Call_after_offer | 114>,A_DECLINED,<O_DECLINED | 114>,1.0,0.0,4,4.1135369525031944e-05,0.0363476167876613,0
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 114>,0.7555555555555555,0.0,34,0.001702025773405111,0.38770050866125383,0
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 138>,0.0666666666666666,0.0,3,0.001702025773405111,0.38770050866125383,0
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 24>,0.0222222222222222,0.0,1,0.001702025773405111,0.38770050866125383,0
<W_Call_after_offer | 114>,O_CANCELLED,<O_CANCELLED | 8>,0.1555555555555555,0.0,7,0.001702025773405111,0.38770050866125383,0
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 114>,0.0285171102661596,0.0,15,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 138>,0.0057034220532319,0.0,3,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 24>,0.0095057034220532,0.0,5,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 60>,0.0019011406844106,0.0,1,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 87>,0.0114068441064638,0.0,6,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<A_CANCELLED | 8>,0.0057034220532319,0.0,3,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 114>,0.091254752851711,0.0,48,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 138>,0.0095057034220532,0.0,5,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 24>,0.0285171102661596,0.0,15,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 87>,0.0057034220532319,0.0,3,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<O_SENT_BACK | 8>,0.0057034220532319,0.0,3,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 114>,0.6178707224334601,0.0,325,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 138>,0.0171102661596958,0.0,9,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 24>,0.085551330798479,0.0,45,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 87>,0.0304182509505703,0.0,16,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 114>,W_Call_after_offer,<W_Call_after_offer | 8>,0.0456273764258555,0.0,24,0.03644426120234633,0.9998595360123266,1
<W_Call_after_offer | 115>,A_DECLINED,<O_DECLINED | 2>,1.0,0.0,1,2.0553194449021698e-05,0.009090658660920847,0
<W_Call_after_offer | 115>,O_CANCELLED,<O_CANCELLED | 2>,0.6466666666666666,0.0,97,0.032966459252607036,0.8772337851930155,0
<W_Call_after_offer | 115>,O_CANCELLED,<O_CANCELLED | 74>,0.3133333333333333,0.0,47,0.032966459252607036,0.8772337851930155,0
<W_Call_after_offer | 115>,O_CANCELLED,<O_CANCELLED | 93>,0.04,0.0,6,0.032966459252607036,0.8772337851930155,0
<W_Call_after_offer | 115>,W_Call_after_offer,<A_CANCELLED | 2>,0.0372881355932203,0.0,22,0.16220763308588582,0.9999561241930733,1
<W_Call_after_offer | 115>,W_Call_after_offer,<A_CANCELLED | 74>,0.0135593220338983,0.0,8,0.16220763308588582,0.9999561241930733,1
<W_Call_after_offer | 115>,W_Call_after_offer,<O_SENT_BACK | 2>,0.1033898305084745,0.0,61,0.16220763308588582,0.9999561241930733,1
<W_Call_after_offer | 115>,W_Call_after_offer,<O_SENT_BACK | 74>,0.0406779661016949,0.0,24,0.16220763308588582,0.9999561241930733,1
<W_Call_after_offer | 115>,W_Call_after_offer,<O_SENT_BACK | 93>,0.0067796610169491,0.0,4,0.16220763308588582,0.9999561241930733,1
<W_Call_after_offer | 115>,W_Call_after_offer,<W_Call_after_offer | 2>,0.5440677966101695,0.0,321,0.16220763308588582,0.9999561241930733,1
<W_Call_after_offer | 115>,W_Call_after_offer,<W_Call_after_offer | 74>,0.2271186440677966,0.0,134,0.16220763308588582,0.9999561241930733,1
<W_Call_after_offer | 115>,W_Call_after_offer,<W_Call_after_offer | 93>,0.0271186440677966,0.0,16,0.16220763308588582,0.9999561241930733,1
