s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,22496,0.6783908862666221,1.0,1
<A_Accepted | 15>,O_CreateOffer,<O_CreateOffer | 15>,0.9838082901554404,0.0,1519,0.6150012434812812,0.9999999999999925,1
<O_Created | 23>,O_Sent(onlineonly),<O_Sent(onlineonly) | 23>,0.7272727272727273,0.0,88,0.416171713879065,0.8619997128455605,0
<O_Created | 23>,O_Sent(onlineonly),<O_Sent(onlineonly) | 94>,0.0082644628099173,0.0,1,0.416171713879065,0.8619997128455605,0
<O_Created | 23>,W_Validateapplication,<W_Validateapplication | 23>,1.0,0.0,6,0.0478882198919934,0.0644267653212568,0
<O_Created | 26>,O_CreateOffer,<O_CreateOffer | 47>,1.0,0.0,1,0.0006332447976399859,0.010752273781519883,0
<O_Created | 26>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,1.0,0.0,5,0.03647106481260398,0.05371169947195353,1
<O_Created | 26>,O_Sent(onlineonly),<O_Accepted | 45>,0.5,0.0,2,0.030060524565678245,0.042984250079107444,0
<O_Created | 26>,O_Sent(onlineonly),<O_Sent(onlineonly) | 47>,0.5,0.0,2,0.030060524565678245,0.042984250079107444,0
<O_Created | 26>,W_Callincompletefiles,<W_Callincompletefiles | 47>,1.0,0.0,4,0.0013367721818577476,0.042984250079107444,0
<O_Created | 28>,O_CreateOffer,<O_CreateOffer | 47>,1.0,0.0,2,0.0012663431915815105,0.021502061679769424,0
<O_Created | 28>,O_Sent(mailandonline),<O_Returned | 47>,0.2068965517241379,0.0,6,0.18441733382834274,0.3020991436377415,0
<O_Created | 28>,O_Sent(mailandonline),<O_Sent(mailandonline) | 45>,0.0689655172413793,0.0,2,0.18441733382834274,0.3020991436377415,0
<O_Created | 28>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.7241379310344828,0.0,21,0.18441733382834274,0.3020991436377415,0
<O_Created | 28>,O_Sent(onlineonly),<A_Cancelled | 12>,0.0638297872340425,0.0,3,0.23761186791040756,0.46633485137599806,1
<O_Created | 28>,O_Sent(onlineonly),<O_Accepted | 12>,0.0425531914893617,0.0,2,0.23761186791040756,0.46633485137599806,1
<O_Created | 28>,O_Sent(onlineonly),<O_Returned | 12>,0.1489361702127659,0.0,7,0.23761186791040756,0.46633485137599806,1
<O_Created | 28>,O_Sent(onlineonly),<O_Sent(onlineonly) | 45>,0.0212765957446808,0.0,1,0.23761186791040756,0.46633485137599806,1
<O_Created | 28>,O_Sent(onlineonly),<O_Sent(onlineonly) | 47>,0.7021276595744681,0.0,33,0.23761186791040756,0.46633485137599806,1
<O_Created | 28>,O_Sent(onlineonly),<O_Sent(onlineonly) | 76>,0.0212765957446808,0.0,1,0.23761186791040756,0.46633485137599806,1
<O_Created | 28>,W_Validateapplication,<W_Validateapplication | 47>,1.0,0.0,1,0.007466565231108962,0.010752273781519883,0
<O_Created | 33>,O_Cancelled,<O_Cancelled | 33>,1.0,0.0,1,3.0092141959294142e-05,0.010752273781519883,0
<O_Created | 33>,O_Sent(mailandonline),<O_Returned | 33>,0.25,0.0,3,0.003509345675419385,0.12832089523249735,0
<O_Created | 33>,O_Sent(mailandonline),<O_Sent(mailandonline) | 33>,0.75,0.0,9,0.003509345675419385,0.12832089523249735,0
<O_Created | 33>,O_Sent(onlineonly),<O_Accepted | 33>,0.125,0.0,1,0.00691242943935769,0.08580995376142264,1
<O_Created | 33>,O_Sent(onlineonly),<O_Returned | 33>,0.125,0.0,1,0.00691242943935769,0.08580995376142264,1
<O_Created | 33>,O_Sent(onlineonly),<O_Sent(onlineonly) | 33>,0.75,0.0,6,0.00691242943935769,0.08580995376142264,1
<O_Created | 3>,A_Denied,<O_Refused | 3>,1.0,0.0,1,7.358470461224467e-05,0.010752273781519883,0
<O_Created | 3>,O_Cancelled,<O_Cancelled | 3>,1.0,0.0,98,0.4079093284367655,0.7832652044762347,0
<O_Created | 3>,O_CreateOffer,<O_CreateOffer | 3>,1.0,0.0,101,0.4797187403503106,0.7954214418485823,0
<O_Created | 3>,O_Sent(mailandonline),<O_Sent(mailandonline) | 3>,1.0,0.0,1457,0.6156488031544564,0.9999999999999507,1
<O_Created | 3>,O_Sent(onlineonly),<O_Sent(onlineonly) | 3>,1.0,0.0,7,0.015243180422031039,0.07512699606178952,0
<O_Created | 3>,W_Completeapplication,<A_Cancelled | 3>,1.0,0.0,1,0.001746163167305208,0.010752273781519883,0
<O_Created | 41>,O_CreateOffer,<O_CreateOffer | 47>,1.0,0.0,2,0.0012663431915815105,0.021502061679769424,0
<O_Created | 41>,O_Sent(mailandonline),<A_Cancelled | 47>,0.0652173913043478,0.0,6,0.4064009110653194,0.7570411932388345,0
<O_Created | 41>,O_Sent(mailandonline),<O_Accepted | 47>,0.0543478260869565,0.0,5,0.4064009110653194,0.7570411932388345,0
<O_Created | 41>,O_Sent(mailandonline),<O_Returned | 47>,0.25,0.0,23,0.4064009110653194,0.7570411932388345,0
<O_Created | 41>,O_Sent(mailandonline),<O_Sent(mailandonline) | 45>,0.0543478260869565,0.0,5,0.4064009110653194,0.7570411932388345,0
<O_Created | 41>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.5760869565217391,0.0,53,0.4064009110653194,0.7570411932388345,0
<O_Created | 41>,O_Sent(onlineonly),<A_Cancelled | 45>,0.0631578947368421,0.0,6,0.41931723200813803,0.7704789737581821,1
<O_Created | 41>,O_Sent(onlineonly),<O_Accepted | 45>,0.0526315789473684,0.0,5,0.41931723200813803,0.7704789737581821,1
<O_Created | 41>,O_Sent(onlineonly),<O_Returned | 45>,0.1263157894736842,0.0,12,0.41931723200813803,0.7704789737581821,1
<O_Created | 41>,O_Sent(onlineonly),<O_Sent(onlineonly) | 47>,0.7578947368421053,0.0,72,0.41931723200813803,0.7704789737581821,1
<O_Created | 45>,O_Cancelled,<O_Cancelled | 45>,1.0,0.0,1,0.0001622836922897368,0.010752273781519883,0
<O_Created | 45>,O_Sent(mailandonline),<A_Cancelled | 45>,0.0967741935483871,0.0,3,0.055041076485334677,0.32151273753163434,1
<O_Created | 45>,O_Sent(mailandonline),<O_Returned | 33>,0.032258064516129,0.0,1,0.055041076485334677,0.32151273753163434,1
<O_Created | 45>,O_Sent(mailandonline),<O_Returned | 45>,0.064516129032258,0.0,2,0.055041076485334677,0.32151273753163434,1
<O_Created | 45>,O_Sent(mailandonline),<O_Sent(mailandonline) | 45>,0.8064516129032258,0.0,25,0.055041076485334677,0.32151273753163434,1
<O_Created | 45>,O_Sent(onlineonly),<O_Accepted | 33>,0.0476190476190476,0.0,1,0.02918553599666778,0.2220452952783798,0
<O_Created | 45>,O_Sent(onlineonly),<O_Returned | 45>,0.0476190476190476,0.0,1,0.02918553599666778,0.2220452952783798,0
<O_Created | 45>,O_Sent(onlineonly),<O_Sent(onlineonly) | 45>,0.9047619047619048,0.0,19,0.02918553599666778,0.2220452952783798,0
<O_Created | 46>,O_Sent(mailandonline),<A_Cancelled | 50>,0.25,0.0,2,0.0020646284688788964,0.08580995376142264,1
<O_Created | 46>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.75,0.0,6,0.0020646284688788964,0.08580995376142264,1
<O_Created | 46>,O_Sent(onlineonly),<A_Cancelled | 82>,1.0,0.0,1,1.0356779478655113e-05,0.010752273781519883,0
<O_Created | 47>,O_Cancelled,<A_Cancelled | 48>,0.5,0.0,1,0.00028620333724134017,0.021502061679769424,0
<O_Created | 47>,O_Cancelled,<O_Cancelled | 47>,0.5,0.0,1,0.00028620333724134017,0.021502061679769424,0
<O_Created | 47>,O_CreateOffer,<O_CreateOffer | 47>,1.0,0.0,1,0.0006332447976399859,0.010752273781519883,0
<O_Created | 47>,O_Sent(mailandonline),<A_Cancelled | 47>,0.0434782608695652,0.0,2,0.22211887742424877,0.45787845341857536,0
<O_Created | 47>,O_Sent(mailandonline),<A_Cancelled | 61>,0.0217391304347826,0.0,1,0.22211887742424877,0.45787845341857536,0
<O_Created | 47>,O_Sent(mailandonline),<O_Returned | 47>,0.0434782608695652,0.0,2,0.22211887742424877,0.45787845341857536,0
<O_Created | 47>,O_Sent(mailandonline),<O_Returned | 61>,0.217391304347826,0.0,10,0.22211887742424877,0.45787845341857536,0
<O_Created | 47>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.6086956521739131,0.0,28,0.22211887742424877,0.45787845341857536,0
<O_Created | 47>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.0652173913043478,0.0,3,0.22211887742424877,0.45787845341857536,0
<O_Created | 47>,O_Sent(onlineonly),<A_Cancelled | 45>,0.0465116279069767,0.0,2,0.23335796057187896,0.4320102704412063,1
<O_Created | 47>,O_Sent(onlineonly),<O_Accepted | 12>,0.0232558139534883,0.0,1,0.23335796057187896,0.4320102704412063,1
<O_Created | 47>,O_Sent(onlineonly),<O_Accepted | 45>,0.0232558139534883,0.0,1,0.23335796057187896,0.4320102704412063,1
<O_Created | 47>,O_Sent(onlineonly),<O_Returned | 12>,0.0232558139534883,0.0,1,0.23335796057187896,0.4320102704412063,1
<O_Created | 47>,O_Sent(onlineonly),<O_Returned | 45>,0.1162790697674418,0.0,5,0.23335796057187896,0.4320102704412063,1
<O_Created | 47>,O_Sent(onlineonly),<O_Sent(onlineonly) | 47>,0.7441860465116279,0.0,32,0.23335796057187896,0.4320102704412063,1
<O_Created | 47>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.0232558139534883,0.0,1,0.23335796057187896,0.4320102704412063,1
<O_Created | 48>,O_Cancelled,<O_Cancelled | 48>,1.0,0.0,1,6.774232719304579e-05,0.010752273781519883,0
<O_Created | 48>,O_CreateOffer,<O_CreateOffer | 47>,0.5,0.0,1,0.0008533866123474413,0.021502061679769424,0
<O_Created | 48>,O_CreateOffer,<O_CreateOffer | 48>,0.5,0.0,1,0.0008533866123474413,0.021502061679769424,0
<O_Created | 48>,O_Sent(mailandonline),<A_Cancelled | 18>,0.032258064516129,0.0,1,0.030327066615639733,0.32151273753163434,0
<O_Created | 48>,O_Sent(mailandonline),<A_Cancelled | 48>,0.064516129032258,0.0,2,0.030327066615639733,0.32151273753163434,0
<O_Created | 48>,O_Sent(mailandonline),<O_Returned | 18>,0.064516129032258,0.0,2,0.030327066615639733,0.32151273753163434,0
<O_Created | 48>,O_Sent(mailandonline),<O_Returned | 48>,0.1612903225806451,0.0,5,0.030327066615639733,0.32151273753163434,0
<O_Created | 48>,O_Sent(mailandonline),<O_Sent(mailandonline) | 18>,0.064516129032258,0.0,2,0.030327066615639733,0.32151273753163434,0
<O_Created | 48>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.032258064516129,0.0,1,0.030327066615639733,0.32151273753163434,0
<O_Created | 48>,O_Sent(mailandonline),<O_Sent(mailandonline) | 48>,0.5806451612903226,0.0,18,0.030327066615639733,0.32151273753163434,0
<O_Created | 48>,O_Sent(onlineonly),<A_Cancelled | 33>,0.03125,0.0,1,0.04396048576792933,0.3311203306551448,1
<O_Created | 48>,O_Sent(onlineonly),<A_Cancelled | 45>,0.0625,0.0,2,0.04396048576792933,0.3311203306551448,1
<O_Created | 48>,O_Sent(onlineonly),<O_Accepted | 45>,0.0625,0.0,2,0.04396048576792933,0.3311203306551448,1
<O_Created | 48>,O_Sent(onlineonly),<O_Returned | 12>,0.03125,0.0,1,0.04396048576792933,0.3311203306551448,1
<O_Created | 48>,O_Sent(onlineonly),<O_Returned | 33>,0.0625,0.0,2,0.04396048576792933,0.3311203306551448,1
<O_Created | 48>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,0.125,0.0,4,0.04396048576792933,0.3311203306551448,1
<O_Created | 48>,O_Sent(onlineonly),<O_Sent(onlineonly) | 48>,0.59375,0.0,19,0.04396048576792933,0.3311203306551448,1
<O_Created | 48>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.03125,0.0,1,0.04396048576792933,0.3311203306551448,1
<O_Created | 48>,W_Validateapplication,<W_Validateapplication | 48>,1.0,0.0,2,0.012599101862654158,0.021502061679769424,0
<O_Created | 49>,O_CreateOffer,<O_CreateOffer | 47>,1.0,0.0,2,0.0012663431915815105,0.021502061679769424,0
<O_Created | 49>,O_Sent(mailandonline),<A_Cancelled | 61>,0.0588235294117647,0.0,1,0.0921308760610807,0.1807865535105243,0
<O_Created | 49>,O_Sent(mailandonline),<O_Accepted | 61>,0.0588235294117647,0.0,1,0.0921308760610807,0.1807865535105243,0
<O_Created | 49>,O_Sent(mailandonline),<O_Returned | 61>,0.2941176470588235,0.0,5,0.0921308760610807,0.1807865535105243,0
<O_Created | 49>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.5882352941176471,0.0,10,0.0921308760610807,0.1807865535105243,0
<O_Created | 49>,O_Sent(onlineonly),<A_Cancelled | 45>,0.1,0.0,2,0.1096836628062737,0.21179868913183864,1
<O_Created | 49>,O_Sent(onlineonly),<O_Returned | 45>,0.1,0.0,2,0.1096836628062737,0.21179868913183864,1
<O_Created | 49>,O_Sent(onlineonly),<O_Sent(onlineonly) | 47>,0.8,0.0,16,0.1096836628062737,0.21179868913183864,1
<O_Created | 4>,O_CreateOffer,<O_CreateOffer | 4>,1.0,0.0,1,1.347383319617411e-05,0.010752273781519883,0
<O_Created | 4>,O_Sent(mailandonline),<O_Returned | 4>,0.1666666666666666,0.0,2,0.00648055520242366,0.12832089523249735,0
<O_Created | 4>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,0.8333333333333334,0.0,10,0.00648055520242366,0.12832089523249735,0
<O_Created | 4>,O_Sent(onlineonly),<O_Accepted | 68>,0.0909090909090909,0.0,1,0.01298925057033095,0.11773105986804056,1
<O_Created | 4>,O_Sent(onlineonly),<O_Returned | 68>,0.3636363636363636,0.0,4,0.01298925057033095,0.11773105986804056,1
<O_Created | 4>,O_Sent(onlineonly),<O_Returned | 80>,0.0909090909090909,0.0,1,0.01298925057033095,0.11773105986804056,1
<O_Created | 4>,O_Sent(onlineonly),<O_Sent(onlineonly) | 4>,0.4545454545454545,0.0,5,0.01298925057033095,0.11773105986804056,1
<O_Created | 50>,O_Cancelled,<O_Cancelled | 50>,1.0,0.0,2,8.278467603896492e-05,0.021502061679769424,0
<O_Created | 50>,O_CreateOffer,<O_CreateOffer | 50>,1.0,0.0,9,0.00019659689818680748,0.09647321632576,0
<O_Created | 50>,O_Sent(mailandonline),<A_Cancelled | 50>,0.0454545454545454,0.0,1,0.006971826315936859,0.23224309058396042,1
<O_Created | 50>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.9545454545454546,0.0,21,0.006971826315936859,0.23224309058396042,1
<O_Created | 50>,O_Sent(onlineonly),<A_Cancelled | 82>,0.3333333333333333,0.0,1,5.6203029994128285e-05,0.03224688010985255,0
<O_Created | 50>,O_Sent(onlineonly),<O_Sent(onlineonly) | 50>,0.6666666666666666,0.0,2,5.6203029994128285e-05,0.03224688010985255,0
<O_Created | 52>,O_Sent(mailandonline),<O_Returned | 18>,0.2222222222222222,0.0,2,0.004315336685859446,0.09647321632576,0
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 18>,0.2222222222222222,0.0,2,0.004315336685859446,0.09647321632576,0
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,0.2222222222222222,0.0,2,0.004315336685859446,0.09647321632576,0
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 52>,0.2222222222222222,0.0,2,0.004315336685859446,0.09647321632576,0
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.1111111111111111,0.0,1,0.004315336685859446,0.09647321632576,0
<O_Created | 52>,O_Sent(onlineonly),<O_Accepted | 12>,0.1,0.0,1,0.022401446853156086,0.10711437967201676,1
<O_Created | 52>,O_Sent(onlineonly),<O_Returned | 12>,0.3,0.0,3,0.022401446853156086,0.10711437967201676,1
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,0.2,0.0,2,0.022401446853156086,0.10711437967201676,1
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 52>,0.3,0.0,3,0.022401446853156086,0.10711437967201676,1
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.1,0.0,1,0.022401446853156086,0.10711437967201676,1
<O_Created | 57>,O_CreateOffer,<O_CreateOffer | 57>,1.0,0.0,1,2.4607448602934023e-09,0.010752273781519883,0
<O_Created | 57>,O_Sent(mailandonline),<O_Sent(mailandonline) | 57>,1.0,0.0,2,1.0643541908324085e-05,0.021502061679769424,1
<O_Created | 57>,O_Sent(onlineonly),<O_Sent(onlineonly) | 57>,1.0,0.0,1,6.46547390673579e-07,0.010752273781519883,0
<O_Created | 5>,O_Cancelled,<O_Cancelled | 5>,1.0,0.0,1,0.00036136820409918876,0.010752273781519883,0
<O_Created | 5>,O_Sent(mailandonline),<O_Returned | 5>,0.1428571428571428,0.0,1,0.011374179588825214,0.07512699606178952,0
<O_Created | 5>,O_Sent(mailandonline),<O_Sent(mailandonline) | 5>,0.7142857142857143,0.0,5,0.011374179588825214,0.07512699606178952,0
<O_Created | 5>,O_Sent(mailandonline),<O_Sent(mailandonline) | 96>,0.1428571428571428,0.0,1,0.011374179588825214,0.07512699606178952,0
<O_Created | 5>,O_Sent(onlineonly),<O_Accepted | 5>,0.2857142857142857,0.0,2,0.0238737632175981,0.07512699606178952,1
<O_Created | 5>,O_Sent(onlineonly),<O_Returned | 5>,0.2857142857142857,0.0,2,0.0238737632175981,0.07512699606178952,1
<O_Created | 5>,O_Sent(onlineonly),<O_Sent(onlineonly) | 5>,0.4285714285714285,0.0,3,0.0238737632175981,0.07512699606178952,1
<O_Created | 5>,W_Callincompletefiles,<W_Callincompletefiles | 5>,1.0,0.0,1,0.008348022086768195,0.010752273781519883,0
<O_Created | 61>,O_CreateOffer,<O_CreateOffer | 61>,0.5,0.0,1,0.00010772422164200198,0.021502061679769424,0
<O_Created | 61>,O_CreateOffer,<O_CreateOffer | 73>,0.5,0.0,1,0.00010772422164200198,0.021502061679769424,0
<O_Created | 61>,O_Sent(mailandonline),<A_Cancelled | 61>,0.0625,0.0,1,0.017792904794173822,0.17036544741829707,0
<O_Created | 61>,O_Sent(mailandonline),<O_Returned | 18>,0.0625,0.0,1,0.017792904794173822,0.17036544741829707,0
<O_Created | 61>,O_Sent(mailandonline),<O_Returned | 61>,0.1875,0.0,3,0.017792904794173822,0.17036544741829707,0
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 33>,0.0625,0.0,1,0.017792904794173822,0.17036544741829707,0
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.5,0.0,8,0.017792904794173822,0.17036544741829707,0
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 73>,0.125,0.0,2,0.017792904794173822,0.17036544741829707,0
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,0.0454545454545454,0.0,1,0.027265702006370605,0.23224309058396042,1
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.5909090909090909,0.0,13,0.027265702006370605,0.23224309058396042,1
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 73>,0.3636363636363636,0.0,8,0.027265702006370605,0.23224309058396042,1
<O_Created | 63>,O_Cancelled,<O_Cancelled | 12>,1.0,0.0,1,9.609745692751244e-05,0.010752273781519883,0
<O_Created | 63>,O_CreateOffer,<O_CreateOffer | 76>,1.0,0.0,2,0.0005415616086006916,0.021502061679769424,0
<O_Created | 63>,O_Sent(mailandonline),<O_Returned | 76>,0.5,0.0,2,0.005505297985550422,0.042984250079107444,0
<O_Created | 63>,O_Sent(mailandonline),<O_Sent(mailandonline) | 12>,0.25,0.0,1,0.005505297985550422,0.042984250079107444,0
<O_Created | 63>,O_Sent(mailandonline),<O_Sent(mailandonline) | 76>,0.25,0.0,1,0.005505297985550422,0.042984250079107444,0
<O_Created | 63>,O_Sent(onlineonly),<A_Cancelled | 12>,0.1428571428571428,0.0,1,0.008966282290254072,0.07512699606178952,1
<O_Created | 63>,O_Sent(onlineonly),<O_Returned | 12>,0.1428571428571428,0.0,1,0.008966282290254072,0.07512699606178952,1
<O_Created | 63>,O_Sent(onlineonly),<O_Sent(onlineonly) | 76>,0.7142857142857143,0.0,5,0.008966282290254072,0.07512699606178952,1
<O_Created | 63>,W_Validateapplication,<W_Validateapplication | 76>,1.0,0.0,1,0.007819640048553532,0.010752273781519883,0
<O_Created | 64>,O_Cancelled,<O_Cancelled | 57>,1.0,0.0,1,2.661500769991513e-06,0.010752273781519883,0
<O_Created | 64>,O_Sent(mailandonline),<O_Sent(mailandonline) | 64>,1.0,0.0,1,2.9140938706931305e-08,0.010752273781519883,0
<O_Created | 64>,O_Sent(onlineonly),<O_Accepted | 5>,1.0,0.0,1,0.007814273109492433,0.010752273781519883,1
<O_Created | 68>,O_Sent(mailandonline),<O_Returned | 80>,0.2857142857142857,0.0,2,0.0005875203553677156,0.07512699606178952,0
<O_Created | 68>,O_Sent(mailandonline),<O_Sent(mailandonline) | 68>,0.7142857142857143,0.0,5,0.0005875203553677156,0.07512699606178952,0
<O_Created | 68>,O_Sent(onlineonly),<O_Returned | 68>,0.6666666666666666,0.0,2,0.001233950140431136,0.03224688010985255,1
<O_Created | 68>,O_Sent(onlineonly),<O_Sent(onlineonly) | 68>,0.3333333333333333,0.0,1,0.001233950140431136,0.03224688010985255,1
<O_Created | 70>,O_Cancelled,<A_Cancelled | 87>,0.0476190476190476,0.0,1,0.03523746428380032,0.2220452952783798,0
<O_Created | 70>,O_Cancelled,<O_Cancelled | 70>,0.9523809523809524,0.0,20,0.03523746428380032,0.2220452952783798,0
<O_Created | 70>,O_CreateOffer,<O_CreateOffer | 70>,1.0,0.0,14,0.08929840696025805,0.14941070829399805,0
<O_Created | 70>,O_Sent(mailandonline),<O_Sent(mailandonline) | 70>,1.0,0.0,297,0.6133526300314895,0.996639385095254,1
<O_Created | 70>,O_Sent(onlineonly),<O_Sent(onlineonly) | 70>,1.0,0.0,2,4.324758352611151e-05,0.021502061679769424,0
<O_Created | 71>,O_Cancelled,<O_Cancelled | 23>,0.967741935483871,0.0,30,0.12938416013581294,0.32151273753163434,0
<O_Created | 71>,O_Cancelled,<O_Cancelled | 7>,0.032258064516129,0.0,1,0.12938416013581294,0.32151273753163434,0
<O_Created | 71>,O_CreateOffer,<O_CreateOffer | 23>,0.9473684210526316,0.0,18,0.0978761606063659,0.2015053069104995,0
<O_Created | 71>,O_CreateOffer,<O_CreateOffer | 7>,0.0526315789473684,0.0,1,0.0978761606063659,0.2015053069104995,0
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 23>,0.0025906735751295,0.0,2,0.6024445343582043,0.9999998767441325,1
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 7>,0.0168393782383419,0.0,13,0.6024445343582043,0.9999998767441325,1
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 94>,0.1761658031088082,0.0,136,0.6024445343582043,0.9999998767441325,1
<O_Created | 71>,O_Sent(mailandonline),<O_Sent(mailandonline) | 23>,0.7551813471502591,0.0,583,0.6024445343582043,0.9999998767441325,1
<O_Created | 71>,O_Sent(mailandonline),<O_Sent(mailandonline) | 7>,0.0492227979274611,0.0,38,0.6024445343582043,0.9999998767441325,1
<O_Created | 71>,O_Sent(onlineonly),<A_Cancelled | 23>,0.1527777777777778,0.0,11,0.3569769937292797,0.6493613128172624,0
<O_Created | 71>,O_Sent(onlineonly),<O_Sent(onlineonly) | 23>,0.8333333333333334,0.0,60,0.3569769937292797,0.6493613128172624,0
<O_Created | 71>,O_Sent(onlineonly),<O_Sent(onlineonly) | 7>,0.0138888888888888,0.0,1,0.3569769937292797,0.6493613128172624,0
<O_Created | 71>,W_Validateapplication,<W_Validateapplication | 23>,1.0,0.0,8,0.06378227921514146,0.08580995376142264,0
<O_Created | 72>,O_Cancelled,<O_Cancelled | 72>,1.0,0.0,13,0.00864648360898221,0.1388815483923611,0
<O_Created | 72>,O_CreateOffer,<O_CreateOffer | 50>,0.0454545454545454,0.0,1,0.10114438632643726,0.23224309058396042,0
<O_Created | 72>,O_CreateOffer,<O_CreateOffer | 72>,0.9545454545454546,0.0,21,0.10114438632643726,0.23224309058396042,0
<O_Created | 72>,O_Sent(mailandonline),<A_Cancelled | 50>,0.0039682539682539,0.0,1,0.49136332668812555,0.9911790691709589,1
<O_Created | 72>,O_Sent(mailandonline),<A_Cancelled | 72>,0.123015873015873,0.0,31,0.49136332668812555,0.9911790691709589,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.0119047619047619,0.0,3,0.49136332668812555,0.9911790691709589,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 72>,0.8412698412698413,0.0,212,0.49136332668812555,0.9911790691709589,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 82>,0.0198412698412698,0.0,5,0.49136332668812555,0.9911790691709589,1
<O_Created | 72>,O_Sent(onlineonly),<A_Cancelled | 82>,0.0952380952380952,0.0,2,0.006625841598310344,0.2220452952783798,0
<O_Created | 72>,O_Sent(onlineonly),<O_Sent(onlineonly) | 72>,0.8095238095238095,0.0,17,0.006625841598310344,0.2220452952783798,0
<O_Created | 72>,O_Sent(onlineonly),<O_Sent(onlineonly) | 82>,0.0952380952380952,0.0,2,0.006625841598310344,0.2220452952783798,0
<O_Created | 72>,W_Validateapplication,<W_Validateapplication | 72>,1.0,0.0,4,0.026776624739040637,0.042984250079107444,0
<O_Created | 73>,O_Cancelled,<O_Cancelled | 73>,1.0,0.0,2,6.120122391436784e-05,0.021502061679769424,0
<O_Created | 73>,O_CreateOffer,<O_CreateOffer | 95>,1.0,0.0,1,1.3404892089736307e-07,0.010752273781519883,0
<O_Created | 73>,O_Sent(mailandonline),<O_Returned | 73>,0.2222222222222222,0.0,2,0.002020772306618174,0.09647321632576,1
<O_Created | 73>,O_Sent(mailandonline),<O_Sent(mailandonline) | 73>,0.7777777777777778,0.0,7,0.002020772306618174,0.09647321632576,1
<O_Created | 73>,O_Sent(onlineonly),<A_Cancelled | 33>,0.1428571428571428,0.0,1,0.0016989837870693442,0.07512699606178952,0
<O_Created | 73>,O_Sent(onlineonly),<O_Returned | 33>,0.1428571428571428,0.0,1,0.0016989837870693442,0.07512699606178952,0
<O_Created | 73>,O_Sent(onlineonly),<O_Sent(onlineonly) | 33>,0.1428571428571428,0.0,1,0.0016989837870693442,0.07512699606178952,0
<O_Created | 73>,O_Sent(onlineonly),<O_Sent(onlineonly) | 73>,0.5714285714285714,0.0,4,0.0016989837870693442,0.07512699606178952,0
<O_Created | 73>,W_Validateapplication,<W_Validateapplication | 95>,1.0,0.0,1,2.638493217722568e-05,0.010752273781519883,0
<O_Created | 75>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,1.0,0.0,3,0.001642225272343199,0.03224688010985255,0
<O_Created | 75>,O_Sent(onlineonly),<A_Cancelled | 68>,0.1,0.0,1,0.004663788398107397,0.10711437967201676,1
<O_Created | 75>,O_Sent(onlineonly),<O_Returned | 68>,0.1,0.0,1,0.004663788398107397,0.10711437967201676,1
<O_Created | 75>,O_Sent(onlineonly),<O_Sent(onlineonly) | 4>,0.8,0.0,8,0.004663788398107397,0.10711437967201676,1
<O_Created | 76>,O_Cancelled,<O_Cancelled | 61>,1.0,0.0,1,3.060414973651222e-05,0.010752273781519883,0
<O_Created | 76>,O_CreateOffer,<O_CreateOffer | 4>,0.5,0.0,1,0.00011863874464177275,0.021502061679769424,0
