s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,22496,0.7986666776202475,1.0,1
<A_Accepted | 15>,O_CreateOffer,<O_CreateOffer | 15>,0.9838082901554404,0.0,1519,0.7218002730910577,1.0,1
<O_Created | 41>,O_CreateOffer,<O_CreateOffer | 47>,1.0,0.0,2,0.09299155485344589,0.12435300177159625,0
<O_Created | 41>,O_Sent(mailandonline),<A_Cancelled | 47>,0.0652173913043478,0.0,6,0.8495103557097259,0.9999797400180382,1
<O_Created | 41>,O_Sent(mailandonline),<O_Accepted | 47>,0.0543478260869565,0.0,5,0.8495103557097259,0.9999797400180382,1
<O_Created | 41>,O_Sent(mailandonline),<O_Returned | 47>,0.25,0.0,23,0.8495103557097259,0.9999797400180382,1
<O_Created | 41>,O_Sent(mailandonline),<O_Sent(mailandonline) | 45>,0.0543478260869565,0.0,5,0.8495103557097259,0.9999797400180382,1
<O_Created | 41>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.5760869565217391,0.0,53,0.8495103557097259,0.9999797400180382,1
<O_Created | 41>,O_Sent(onlineonly),<A_Cancelled | 45>,0.0631578947368421,0.0,6,0.8140940590059426,0.9999860754874997,0
<O_Created | 41>,O_Sent(onlineonly),<O_Accepted | 45>,0.0526315789473684,0.0,5,0.8140940590059426,0.9999860754874997,0
<O_Created | 41>,O_Sent(onlineonly),<O_Returned | 45>,0.1263157894736842,0.0,12,0.8140940590059426,0.9999860754874997,0
<O_Created | 41>,O_Sent(onlineonly),<O_Sent(onlineonly) | 47>,0.7578947368421053,0.0,72,0.8140940590059426,0.9999860754874997,0
<O_Created | 45>,O_Cancelled,<O_Cancelled | 45>,1.0,0.0,1,0.00939035620001994,0.062418746747512466,0
<O_Created | 45>,O_Sent(mailandonline),<A_Cancelled | 45>,0.0967741935483871,0.0,3,0.7201500074367734,0.9593352933146825,1
<O_Created | 45>,O_Sent(mailandonline),<O_Returned | 33>,0.032258064516129,0.0,1,0.7201500074367734,0.9593352933146825,1
<O_Created | 45>,O_Sent(mailandonline),<O_Returned | 45>,0.064516129032258,0.0,2,0.7201500074367734,0.9593352933146825,1
<O_Created | 45>,O_Sent(mailandonline),<O_Sent(mailandonline) | 45>,0.8064516129032258,0.0,25,0.7201500074367734,0.9593352933146825,1
<O_Created | 45>,O_Sent(onlineonly),<O_Accepted | 33>,0.0476190476190476,0.0,1,0.588036237869055,0.8649066177207418,0
<O_Created | 45>,O_Sent(onlineonly),<O_Returned | 45>,0.0476190476190476,0.0,1,0.588036237869055,0.8649066177207418,0
<O_Created | 45>,O_Sent(onlineonly),<O_Sent(onlineonly) | 45>,0.9047619047619048,0.0,19,0.588036237869055,0.8649066177207418,0
<O_Created | 46>,O_Sent(mailandonline),<A_Cancelled | 50>,0.25,0.0,2,0.22401320556165677,0.4621171572600098,1
<O_Created | 46>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.75,0.0,6,0.22401320556165677,0.4621171572600098,1
<O_Created | 46>,O_Sent(onlineonly),<A_Cancelled | 82>,1.0,0.0,1,0.011322617228106348,0.062418746747512466,0
<O_Created | 47>,O_Cancelled,<A_Cancelled | 48>,0.5,0.0,1,0.017782434094844757,0.12435300177159625,0
<O_Created | 47>,O_Cancelled,<O_Cancelled | 47>,0.5,0.0,1,0.017782434094844757,0.12435300177159625,0
<O_Created | 47>,O_CreateOffer,<O_CreateOffer | 47>,1.0,0.0,1,0.04667692962262253,0.062418746747512466,0
<O_Created | 47>,O_Sent(mailandonline),<A_Cancelled | 47>,0.0434782608695652,0.0,2,0.841641568889659,0.9936546343150297,1
<O_Created | 47>,O_Sent(mailandonline),<A_Cancelled | 61>,0.0217391304347826,0.0,1,0.841641568889659,0.9936546343150297,1
<O_Created | 47>,O_Sent(mailandonline),<O_Returned | 47>,0.0434782608695652,0.0,2,0.841641568889659,0.9936546343150297,1
<O_Created | 47>,O_Sent(mailandonline),<O_Returned | 61>,0.217391304347826,0.0,10,0.841641568889659,0.9936546343150297,1
<O_Created | 47>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.6086956521739131,0.0,28,0.841641568889659,0.9936546343150297,1
<O_Created | 47>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.0652173913043478,0.0,3,0.841641568889659,0.9936546343150297,1
<O_Created | 47>,O_Sent(onlineonly),<A_Cancelled | 45>,0.0465116279069767,0.0,2,0.8161635298556942,0.9907808556412516,0
<O_Created | 47>,O_Sent(onlineonly),<O_Accepted | 12>,0.0232558139534883,0.0,1,0.8161635298556942,0.9907808556412516,0
<O_Created | 47>,O_Sent(onlineonly),<O_Accepted | 45>,0.0232558139534883,0.0,1,0.8161635298556942,0.9907808556412516,0
<O_Created | 47>,O_Sent(onlineonly),<O_Returned | 12>,0.0232558139534883,0.0,1,0.8161635298556942,0.9907808556412516,0
<O_Created | 47>,O_Sent(onlineonly),<O_Returned | 45>,0.1162790697674418,0.0,5,0.8161635298556942,0.9907808556412516,0
<O_Created | 47>,O_Sent(onlineonly),<O_Sent(onlineonly) | 47>,0.7441860465116279,0.0,32,0.8161635298556942,0.9907808556412516,0
<O_Created | 47>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.0232558139534883,0.0,1,0.8161635298556942,0.9907808556412516,0
<O_Created | 48>,O_Cancelled,<O_Cancelled | 48>,1.0,0.0,1,0.018192247008179632,0.062418746747512466,0
<O_Created | 48>,O_CreateOffer,<O_CreateOffer | 47>,0.5,0.0,1,0.08204028151756082,0.12435300177159625,0
<O_Created | 48>,O_CreateOffer,<O_CreateOffer | 48>,0.5,0.0,1,0.08204028151756082,0.12435300177159625,0
<O_Created | 48>,O_Sent(mailandonline),<A_Cancelled | 18>,0.032258064516129,0.0,1,0.5977682283913426,0.9593352933146825,1
<O_Created | 48>,O_Sent(mailandonline),<A_Cancelled | 48>,0.064516129032258,0.0,2,0.5977682283913426,0.9593352933146825,1
<O_Created | 48>,O_Sent(mailandonline),<O_Returned | 18>,0.064516129032258,0.0,2,0.5977682283913426,0.9593352933146825,1
<O_Created | 48>,O_Sent(mailandonline),<O_Returned | 48>,0.1612903225806451,0.0,5,0.5977682283913426,0.9593352933146825,1
<O_Created | 48>,O_Sent(mailandonline),<O_Sent(mailandonline) | 18>,0.064516129032258,0.0,2,0.5977682283913426,0.9593352933146825,1
<O_Created | 48>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.032258064516129,0.0,1,0.5977682283913426,0.9593352933146825,1
<O_Created | 48>,O_Sent(mailandonline),<O_Sent(mailandonline) | 48>,0.5806451612903226,0.0,18,0.5977682283913426,0.9593352933146825,1
<O_Created | 48>,O_Sent(onlineonly),<A_Cancelled | 33>,0.03125,0.0,1,0.5833125569609262,0.9640275800758169,0
<O_Created | 48>,O_Sent(onlineonly),<A_Cancelled | 45>,0.0625,0.0,2,0.5833125569609262,0.9640275800758169,0
<O_Created | 48>,O_Sent(onlineonly),<O_Accepted | 45>,0.0625,0.0,2,0.5833125569609262,0.9640275800758169,0
<O_Created | 48>,O_Sent(onlineonly),<O_Returned | 12>,0.03125,0.0,1,0.5833125569609262,0.9640275800758169,0
<O_Created | 48>,O_Sent(onlineonly),<O_Returned | 33>,0.0625,0.0,2,0.5833125569609262,0.9640275800758169,0
<O_Created | 48>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,0.125,0.0,4,0.5833125569609262,0.9640275800758169,0
<O_Created | 48>,O_Sent(onlineonly),<O_Sent(onlineonly) | 48>,0.59375,0.0,19,0.5833125569609262,0.9640275800758169,0
<O_Created | 48>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.03125,0.0,1,0.5833125569609262,0.9640275800758169,0
<O_Created | 48>,W_Validateapplication,<W_Validateapplication | 48>,1.0,0.0,2,0.11388868702914662,0.12435300177159625,0
<O_Created | 49>,O_CreateOffer,<O_CreateOffer | 47>,1.0,0.0,2,0.09299155485344589,0.12435300177159625,0
<O_Created | 49>,O_Sent(mailandonline),<A_Cancelled | 61>,0.0588235294117647,0.0,1,0.6707116534856818,0.7866188121086977,1
<O_Created | 49>,O_Sent(mailandonline),<O_Accepted | 61>,0.0588235294117647,0.0,1,0.6707116534856818,0.7866188121086977,1
<O_Created | 49>,O_Sent(mailandonline),<O_Returned | 61>,0.2941176470588235,0.0,5,0.6707116534856818,0.7866188121086977,1
<O_Created | 49>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.5882352941176471,0.0,10,0.6707116534856818,0.7866188121086977,1
<O_Created | 49>,O_Sent(onlineonly),<A_Cancelled | 45>,0.1,0.0,2,0.666383308050073,0.8482836399575129,0
<O_Created | 49>,O_Sent(onlineonly),<O_Returned | 45>,0.1,0.0,2,0.666383308050073,0.8482836399575129,0
<O_Created | 49>,O_Sent(onlineonly),<O_Sent(onlineonly) | 47>,0.8,0.0,16,0.666383308050073,0.8482836399575129,0
<O_Created | 4>,O_CreateOffer,<O_CreateOffer | 4>,1.0,0.0,1,0.012860312009375888,0.062418746747512466,0
<O_Created | 4>,O_Sent(mailandonline),<O_Returned | 4>,0.1666666666666666,0.0,2,0.4041214504411393,0.6351489523872873,1
<O_Created | 4>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,0.8333333333333334,0.0,10,0.4041214504411393,0.6351489523872873,1
<O_Created | 4>,O_Sent(onlineonly),<O_Accepted | 68>,0.0909090909090909,0.0,1,0.3145995155501695,0.5963735554792424,0
<O_Created | 4>,O_Sent(onlineonly),<O_Returned | 68>,0.3636363636363636,0.0,4,0.3145995155501695,0.5963735554792424,0
<O_Created | 4>,O_Sent(onlineonly),<O_Returned | 80>,0.0909090909090909,0.0,1,0.3145995155501695,0.5963735554792424,0
<O_Created | 4>,O_Sent(onlineonly),<O_Sent(onlineonly) | 4>,0.4545454545454545,0.0,5,0.3145995155501695,0.5963735554792424,0
<O_Created | 50>,O_Cancelled,<O_Cancelled | 50>,1.0,0.0,2,0.01730706363390472,0.12435300177159625,0
<O_Created | 50>,O_CreateOffer,<O_CreateOffer | 50>,1.0,0.0,9,0.24336316333315294,0.5098299737352565,0
<O_Created | 50>,O_Sent(mailandonline),<A_Cancelled | 50>,0.0454545454545454,0.0,1,0.5070691827692642,0.8798266996519848,1
<O_Created | 50>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.9545454545454546,0.0,21,0.5070691827692642,0.8798266996519848,1
<O_Created | 50>,O_Sent(onlineonly),<A_Cancelled | 82>,0.3333333333333333,0.0,1,0.020406402646651074,0.18533319990813957,0
<O_Created | 50>,O_Sent(onlineonly),<O_Sent(onlineonly) | 50>,0.6666666666666666,0.0,2,0.020406402646651074,0.18533319990813957,0
<O_Created | 52>,O_Sent(mailandonline),<O_Returned | 18>,0.2222222222222222,0.0,2,0.25881210727433934,0.5098299737352565,0
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 18>,0.2222222222222222,0.0,2,0.25881210727433934,0.5098299737352565,0
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,0.2222222222222222,0.0,2,0.25881210727433934,0.5098299737352565,0
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 52>,0.2222222222222222,0.0,2,0.25881210727433934,0.5098299737352565,0
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.1111111111111111,0.0,1,0.25881210727433934,0.5098299737352565,0
<O_Created | 52>,O_Sent(onlineonly),<O_Accepted | 12>,0.1,0.0,1,0.3050410979533205,0.5545997223493824,1
<O_Created | 52>,O_Sent(onlineonly),<O_Returned | 12>,0.3,0.0,3,0.3050410979533205,0.5545997223493824,1
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,0.2,0.0,2,0.3050410979533205,0.5545997223493824,1
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 52>,0.3,0.0,3,0.3050410979533205,0.5545997223493824,1
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.1,0.0,1,0.3050410979533205,0.5545997223493824,1
<O_Created | 57>,O_CreateOffer,<O_CreateOffer | 57>,1.0,0.0,1,5.148275161191902e-05,0.062418746747512466,0
<O_Created | 57>,O_Sent(mailandonline),<O_Sent(mailandonline) | 57>,1.0,0.0,2,0.006632709562797655,0.12435300177159625,1
<O_Created | 57>,O_Sent(onlineonly),<O_Sent(onlineonly) | 57>,1.0,0.0,1,0.0019590031986236947,0.062418746747512466,0
<O_Created | 5>,O_Cancelled,<O_Cancelled | 5>,1.0,0.0,1,0.015386568297188711,0.062418746747512466,0
<O_Created | 5>,O_Sent(mailandonline),<O_Returned | 5>,0.1428571428571428,0.0,1,0.26887445760080975,0.4115700556740225,1
<O_Created | 5>,O_Sent(mailandonline),<O_Sent(mailandonline) | 5>,0.7142857142857143,0.0,5,0.26887445760080975,0.4115700556740225,1
<O_Created | 5>,O_Sent(mailandonline),<O_Sent(mailandonline) | 96>,0.1428571428571428,0.0,1,0.26887445760080975,0.4115700556740225,1
<O_Created | 5>,O_Sent(onlineonly),<O_Accepted | 5>,0.2857142857142857,0.0,2,0.23737344084239378,0.4115700556740225,0
<O_Created | 5>,O_Sent(onlineonly),<O_Returned | 5>,0.2857142857142857,0.0,2,0.23737344084239378,0.4115700556740225,0
<O_Created | 5>,O_Sent(onlineonly),<O_Sent(onlineonly) | 5>,0.4285714285714285,0.0,3,0.23737344084239378,0.4115700556740225,0
<O_Created | 5>,W_Callincompletefiles,<W_Callincompletefiles | 5>,1.0,0.0,1,0.056843627253470315,0.062418746747512466,0
<O_Created | 61>,O_CreateOffer,<O_CreateOffer | 61>,0.5,0.0,1,0.038380310661962826,0.12435300177159625,0
<O_Created | 61>,O_CreateOffer,<O_CreateOffer | 73>,0.5,0.0,1,0.038380310661962826,0.12435300177159625,0
<O_Created | 61>,O_Sent(mailandonline),<A_Cancelled | 61>,0.0625,0.0,1,0.5128395739573082,0.7615941559557649,0
<O_Created | 61>,O_Sent(mailandonline),<O_Returned | 18>,0.0625,0.0,1,0.5128395739573082,0.7615941559557649,0
<O_Created | 61>,O_Sent(mailandonline),<O_Returned | 61>,0.1875,0.0,3,0.5128395739573082,0.7615941559557649,0
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 33>,0.0625,0.0,1,0.5128395739573082,0.7615941559557649,0
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.5,0.0,8,0.5128395739573082,0.7615941559557649,0
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 73>,0.125,0.0,2,0.5128395739573082,0.7615941559557649,0
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,0.0454545454545454,0.0,1,0.5690458040574616,0.8798266996519848,1
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.5909090909090909,0.0,13,0.5690458040574616,0.8798266996519848,1
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 73>,0.3636363636363636,0.0,8,0.5690458040574616,0.8798266996519848,1
<O_Created | 63>,O_Cancelled,<O_Cancelled | 12>,1.0,0.0,1,0.0060596270825513205,0.062418746747512466,0
<O_Created | 63>,O_CreateOffer,<O_CreateOffer | 76>,1.0,0.0,2,0.0760819653096749,0.12435300177159625,0
<O_Created | 63>,O_Sent(mailandonline),<O_Returned | 76>,0.5,0.0,2,0.16923437301244737,0.24491866240370908,0
<O_Created | 63>,O_Sent(mailandonline),<O_Sent(mailandonline) | 12>,0.25,0.0,1,0.16923437301244737,0.24491866240370908,0
<O_Created | 63>,O_Sent(mailandonline),<O_Sent(mailandonline) | 76>,0.25,0.0,1,0.16923437301244737,0.24491866240370908,0
<O_Created | 63>,O_Sent(onlineonly),<A_Cancelled | 12>,0.1428571428571428,0.0,1,0.24262696921224491,0.4115700556740225,1
<O_Created | 63>,O_Sent(onlineonly),<O_Returned | 12>,0.1428571428571428,0.0,1,0.24262696921224491,0.4115700556740225,1
<O_Created | 63>,O_Sent(onlineonly),<O_Sent(onlineonly) | 76>,0.7142857142857143,0.0,5,0.24262696921224491,0.4115700556740225,1
<O_Created | 63>,W_Validateapplication,<W_Validateapplication | 76>,1.0,0.0,1,0.0565259303433809,0.062418746747512466,0
<O_Created | 64>,O_Cancelled,<O_Cancelled | 57>,1.0,0.0,1,0.00167112341084345,0.062418746747512466,0
<O_Created | 64>,O_Sent(mailandonline),<O_Sent(mailandonline) | 64>,1.0,0.0,1,3.765977344390128e-05,0.062418746747512466,0
<O_Created | 64>,O_Sent(onlineonly),<O_Accepted | 5>,1.0,0.0,1,0.04879760323719061,0.062418746747512466,1
<O_Created | 68>,O_Sent(mailandonline),<O_Returned | 80>,0.2857142857142857,0.0,2,0.07209958332476431,0.4115700556740225,0
<O_Created | 68>,O_Sent(mailandonline),<O_Sent(mailandonline) | 68>,0.7142857142857143,0.0,5,0.07209958332476431,0.4115700556740225,0
<O_Created | 68>,O_Sent(onlineonly),<O_Returned | 68>,0.6666666666666666,0.0,2,0.07375087504800346,0.18533319990813957,1
<O_Created | 68>,O_Sent(onlineonly),<O_Sent(onlineonly) | 68>,0.3333333333333333,0.0,1,0.07375087504800346,0.18533319990813957,1
<O_Created | 70>,O_Cancelled,<A_Cancelled | 87>,0.0476190476190476,0.0,1,0.5577384005739726,0.8649066177207418,0
<O_Created | 70>,O_Cancelled,<O_Cancelled | 70>,0.9523809523809524,0.0,20,0.5577384005739726,0.8649066177207418,0
<O_Created | 70>,O_CreateOffer,<O_CreateOffer | 70>,1.0,0.0,14,0.5046494997549639,0.7039056039366209,0
<O_Created | 70>,O_Sent(mailandonline),<O_Sent(mailandonline) | 70>,1.0,0.0,297,0.721824900222023,0.9999999999999999,1
<O_Created | 70>,O_Sent(onlineonly),<O_Sent(onlineonly) | 70>,1.0,0.0,2,0.019192300240975495,0.12435300177159625,0
<O_Created | 71>,O_Cancelled,<O_Cancelled | 23>,0.967741935483871,0.0,30,0.8169999302523505,0.9593352933146825,1
<O_Created | 71>,O_Cancelled,<O_Cancelled | 7>,0.032258064516129,0.0,1,0.8169999302523505,0.9593352933146825,1
<O_Created | 71>,O_CreateOffer,<O_CreateOffer | 23>,0.9473684210526316,0.0,18,0.6863857017137719,0.8298019099859595,0
<O_Created | 71>,O_CreateOffer,<O_CreateOffer | 7>,0.0526315789473684,0.0,1,0.6863857017137719,0.8298019099859595,0
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 23>,0.0025906735751295,0.0,2,0.7667111693482979,1.0,0
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 7>,0.0168393782383419,0.0,13,0.7667111693482979,1.0,0
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 94>,0.1761658031088082,0.0,136,0.7667111693482979,1.0,0
<O_Created | 71>,O_Sent(mailandonline),<O_Sent(mailandonline) | 23>,0.7551813471502591,0.0,583,0.7667111693482979,1.0,0
<O_Created | 71>,O_Sent(mailandonline),<O_Sent(mailandonline) | 7>,0.0492227979274611,0.0,38,0.7667111693482979,1.0,0
<O_Created | 71>,O_Sent(onlineonly),<A_Cancelled | 23>,0.1527777777777778,0.0,11,0.7841327526687655,0.9997532108480275,0
<O_Created | 71>,O_Sent(onlineonly),<O_Sent(onlineonly) | 23>,0.8333333333333334,0.0,60,0.7841327526687655,0.9997532108480275,0
<O_Created | 71>,O_Sent(onlineonly),<O_Sent(onlineonly) | 7>,0.0138888888888888,0.0,1,0.7841327526687655,0.9997532108480275,0
<O_Created | 71>,W_Validateapplication,<W_Validateapplication | 23>,1.0,0.0,8,0.4077035519880561,0.4621171572600098,0
<O_Created | 72>,O_Cancelled,<O_Cancelled | 72>,1.0,0.0,13,0.2374774159937659,0.6709670742068736,0
<O_Created | 72>,O_CreateOffer,<O_CreateOffer | 50>,0.0454545454545454,0.0,1,0.6548227262975076,0.8798266996519848,0
<O_Created | 72>,O_CreateOffer,<O_CreateOffer | 72>,0.9545454545454546,0.0,21,0.6548227262975076,0.8798266996519848,0
<O_Created | 72>,O_Sent(mailandonline),<A_Cancelled | 50>,0.0039682539682539,0.0,1,0.770516037701054,0.9999999999999583,1
<O_Created | 72>,O_Sent(mailandonline),<A_Cancelled | 72>,0.123015873015873,0.0,31,0.770516037701054,0.9999999999999583,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.0119047619047619,0.0,3,0.770516037701054,0.9999999999999583,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 72>,0.8412698412698413,0.0,212,0.770516037701054,0.9999999999999583,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 82>,0.0198412698412698,0.0,5,0.770516037701054,0.9999999999999583,1
<O_Created | 72>,O_Sent(onlineonly),<A_Cancelled | 82>,0.0952380952380952,0.0,2,0.2768357900888434,0.8649066177207418,0
<O_Created | 72>,O_Sent(onlineonly),<O_Sent(onlineonly) | 72>,0.8095238095238095,0.0,17,0.2768357900888434,0.8649066177207418,0
<O_Created | 72>,O_Sent(onlineonly),<O_Sent(onlineonly) | 82>,0.0952380952380952,0.0,2,0.2768357900888434,0.8649066177207418,0
<O_Created | 72>,W_Validateapplication,<W_Validateapplication | 72>,1.0,0.0,4,0.2070287961804022,0.24491866240370908,0
<O_Created | 73>,O_Cancelled,<O_Cancelled | 73>,1.0,0.0,2,0.00619242515700421,0.12435300177159625,0
<O_Created | 73>,O_CreateOffer,<O_CreateOffer | 95>,1.0,0.0,1,0.00073706044389831,0.062418746747512466,0
<O_Created | 73>,O_Sent(mailandonline),<O_Returned | 73>,0.2222222222222222,0.0,2,0.2049900417577017,0.5098299737352565,1
<O_Created | 73>,O_Sent(mailandonline),<O_Sent(mailandonline) | 73>,0.7777777777777778,0.0,7,0.2049900417577017,0.5098299737352565,1
<O_Created | 73>,O_Sent(onlineonly),<A_Cancelled | 33>,0.1428571428571428,0.0,1,0.15682019824585008,0.4115700556740225,0
<O_Created | 73>,O_Sent(onlineonly),<O_Returned | 33>,0.1428571428571428,0.0,1,0.15682019824585008,0.4115700556740225,0
<O_Created | 73>,O_Sent(onlineonly),<O_Sent(onlineonly) | 33>,0.1428571428571428,0.0,1,0.15682019824585008,0.4115700556740225,0
<O_Created | 73>,O_Sent(onlineonly),<O_Sent(onlineonly) | 73>,0.5714285714285714,0.0,4,0.15682019824585008,0.4115700556740225,0
<O_Created | 73>,W_Validateapplication,<W_Validateapplication | 95>,1.0,0.0,1,0.011660683303039099,0.062418746747512466,0
<O_Created | 75>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,1.0,0.0,3,0.1186077890214756,0.18533319990813957,0
<O_Created | 75>,O_Sent(onlineonly),<A_Cancelled | 68>,0.1,0.0,1,0.25910178698022496,0.5545997223493824,1
<O_Created | 75>,O_Sent(onlineonly),<O_Returned | 68>,0.1,0.0,1,0.25910178698022496,0.5545997223493824,1
<O_Created | 75>,O_Sent(onlineonly),<O_Sent(onlineonly) | 4>,0.8,0.0,8,0.25910178698022496,0.5545997223493824,1
<O_Created | 76>,O_Cancelled,<O_Cancelled | 61>,1.0,0.0,1,0.004973526576039939,0.062418746747512466,0
<O_Created | 76>,O_CreateOffer,<O_CreateOffer | 4>,0.5,0.0,1,0.0435896129085279,0.12435300177159625,0
<O_Created | 76>,O_CreateOffer,<O_CreateOffer | 61>,0.5,0.0,1,0.0435896129085279,0.12435300177159625,0
<O_Created | 76>,O_Sent(mailandonline),<A_Cancelled | 61>,0.048780487804878,0.0,2,0.6443986172682189,0.9881778622875124,0
<O_Created | 76>,O_Sent(mailandonline),<A_Cancelled | 76>,0.048780487804878,0.0,2,0.6443986172682189,0.9881778622875124,0
<O_Created | 76>,O_Sent(mailandonline),<O_Returned | 4>,0.0975609756097561,0.0,4,0.6443986172682189,0.9881778622875124,0
<O_Created | 76>,O_Sent(mailandonline),<O_Returned | 61>,0.073170731707317,0.0,3,0.6443986172682189,0.9881778622875124,0
<O_Created | 76>,O_Sent(mailandonline),<O_Returned | 76>,0.073170731707317,0.0,3,0.6443986172682189,0.9881778622875124,0
<O_Created | 76>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,0.1219512195121951,0.0,5,0.6443986172682189,0.9881778622875124,0
<O_Created | 76>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.2439024390243902,0.0,10,0.6443986172682189,0.9881778622875124,0
<O_Created | 76>,O_Sent(mailandonline),<O_Sent(mailandonline) | 76>,0.2926829268292683,0.0,12,0.6443986172682189,0.9881778622875124,0
<O_Created | 76>,O_Sent(onlineonly),<A_Cancelled | 12>,0.0652173913043478,0.0,3,0.6875661192754277,0.9936546343150297,1
<O_Created | 76>,O_Sent(onlineonly),<O_Returned | 12>,0.1956521739130435,0.0,9,0.6875661192754277,0.9936546343150297,1
<O_Created | 76>,O_Sent(onlineonly),<O_Returned | 68>,0.0217391304347826,0.0,1,0.6875661192754277,0.9936546343150297,1
<O_Created | 76>,O_Sent(onlineonly),<O_Sent(onlineonly) | 4>,0.0434782608695652,0.0,2,0.6875661192754277,0.9936546343150297,1
<O_Created | 76>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.3695652173913043,0.0,17,0.6875661192754277,0.9936546343150297,1
<O_Created | 76>,O_Sent(onlineonly),<O_Sent(onlineonly) | 76>,0.3043478260869565,0.0,14,0.6875661192754277,0.9936546343150297,1
<O_Created | 76>,W_Callincompletefiles,<W_Callincompletefiles | 76>,1.0,0.0,1,0.05551890221338004,0.062418746747512466,0
<O_Created | 78>,A_Denied,<O_Refused | 83>,1.0,0.0,2,0.0006619058899784496,0.12435300177159625,0
<O_Created | 78>,O_Cancelled,<A_Cancelled | 83>,0.0303030303030303,0.0,2,0.7504290102622315,0.9994776193618086,0
<O_Created | 78>,O_Cancelled,<O_Cancelled | 83>,0.9696969696969696,0.0,64,0.7504290102622315,0.9994776193618086,0
<O_Created | 78>,O_CreateOffer,<O_CreateOffer | 83>,1.0,0.0,554,0.7596002782612701,1.0,0
<O_Created | 78>,O_Sent(mailandonline),<O_Sent(mailandonline) | 83>,1.0,0.0,5283,0.7715268950729326,1.0,0
<O_Created | 78>,O_Sent(onlineonly),<O_Sent(onlineonly) | 83>,1.0,0.0,190,0.7998776011095396,0.9999999999030527,1
<O_Created | 7>,O_Cancelled,<O_Cancelled | 72>,0.125,0.0,1,0.3156524182451825,0.4621171572600098,0
<O_Created | 7>,O_Cancelled,<O_Cancelled | 7>,0.75,0.0,6,0.3156524182451825,0.4621171572600098,0
<O_Created | 7>,O_Cancelled,<O_Cancelled | 82>,0.125,0.0,1,0.3156524182451825,0.4621171572600098,0
<O_Created | 7>,O_CreateOffer,<O_CreateOffer | 46>,0.0588235294117647,0.0,2,0.6846347292843703,0.971872745913509,0
<O_Created | 7>,O_CreateOffer,<O_CreateOffer | 72>,0.088235294117647,0.0,3,0.6846347292843703,0.971872745913509,0
<O_Created | 7>,O_CreateOffer,<O_CreateOffer | 7>,0.8529411764705882,0.0,29,0.6846347292843703,0.971872745913509,0
<O_Created | 7>,O_Sent(mailandonline),<A_Cancelled | 46>,0.0150943396226415,0.0,4,0.7422397470212478,0.9999999999999918,1
<O_Created | 7>,O_Sent(mailandonline),<A_Cancelled | 72>,0.0226415094339622,0.0,6,0.7422397470212478,0.9999999999999918,1
<O_Created | 7>,O_Sent(mailandonline),<A_Cancelled | 7>,0.1396226415094339,0.0,37,0.7422397470212478,0.9999999999999918,1
<O_Created | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 46>,0.0150943396226415,0.0,4,0.7422397470212478,0.9999999999999918,1
