s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,22496,0.7248579489414047,1,1
<A_Accepted | 15>,O_CreateOffer,<O_CreateOffer | 15>,0.9838082901554404,0.0,1519,0.621038176535988,1,1
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 18>,0.2222222222222222,0.0,2,0.0,0,1
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,0.2222222222222222,0.0,2,0.0,0,1
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 52>,0.2222222222222222,0.0,2,0.0,0,1
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.1111111111111111,0.0,1,0.0,0,1
<O_Created | 52>,O_Sent(onlineonly),<O_Accepted | 12>,0.1,0.0,1,0.0,0,1
<O_Created | 52>,O_Sent(onlineonly),<O_Returned | 12>,0.3,0.0,3,0.0,0,1
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,0.2,0.0,2,0.0,0,1
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 52>,0.3,0.0,3,0.0,0,1
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.1,0.0,1,0.0,0,1
<O_Created | 57>,O_CreateOffer,<O_CreateOffer | 57>,1.0,0.0,1,0.0,0,1
<O_Created | 57>,O_Sent(mailandonline),<O_Sent(mailandonline) | 57>,1.0,0.0,2,0.0,0,1
<O_Created | 57>,O_Sent(onlineonly),<O_Sent(onlineonly) | 57>,1.0,0.0,1,0.0,0,1
<O_Created | 5>,O_Cancelled,<O_Cancelled | 5>,1.0,0.0,1,0.0,0,1
<O_Created | 5>,O_Sent(mailandonline),<O_Returned | 5>,0.1428571428571428,0.0,1,0.0,0,1
<O_Created | 5>,O_Sent(mailandonline),<O_Sent(mailandonline) | 5>,0.7142857142857143,0.0,5,0.0,0,1
<O_Created | 5>,O_Sent(mailandonline),<O_Sent(mailandonline) | 96>,0.1428571428571428,0.0,1,0.0,0,1
<O_Created | 5>,O_Sent(onlineonly),<O_Accepted | 5>,0.2857142857142857,0.0,2,0.0,0,1
<O_Created | 5>,O_Sent(onlineonly),<O_Returned | 5>,0.2857142857142857,0.0,2,0.0,0,1
<O_Created | 5>,O_Sent(onlineonly),<O_Sent(onlineonly) | 5>,0.4285714285714285,0.0,3,0.0,0,1
<O_Created | 5>,W_Callincompletefiles,<W_Callincompletefiles | 5>,1.0,0.0,1,0.0,0,1
<O_Created | 61>,O_CreateOffer,<O_CreateOffer | 61>,0.5,0.0,1,0.0,0,1
<O_Created | 61>,O_CreateOffer,<O_CreateOffer | 73>,0.5,0.0,1,0.0,0,1
<O_Created | 61>,O_Sent(mailandonline),<A_Cancelled | 61>,0.0625,0.0,1,0.0,0,1
<O_Created | 61>,O_Sent(mailandonline),<O_Returned | 18>,0.0625,0.0,1,0.0,0,1
<O_Created | 61>,O_Sent(mailandonline),<O_Returned | 61>,0.1875,0.0,3,0.0,0,1
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 33>,0.0625,0.0,1,0.0,0,1
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.5,0.0,8,0.0,0,1
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 73>,0.125,0.0,2,0.0,0,1
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,0.0454545454545454,0.0,1,0.0,0,1
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.5909090909090909,0.0,13,0.0,0,1
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 73>,0.3636363636363636,0.0,8,0.0,0,1
<O_Created | 63>,O_Cancelled,<O_Cancelled | 12>,1.0,0.0,1,0.0,0,1
<O_Created | 63>,O_CreateOffer,<O_CreateOffer | 76>,1.0,0.0,2,0.0,0,1
<O_Created | 63>,O_Sent(mailandonline),<O_Returned | 76>,0.5,0.0,2,0.0,0,1
<O_Created | 63>,O_Sent(mailandonline),<O_Sent(mailandonline) | 12>,0.25,0.0,1,0.0,0,1
<O_Created | 63>,O_Sent(mailandonline),<O_Sent(mailandonline) | 76>,0.25,0.0,1,0.0,0,1
<O_Created | 63>,O_Sent(onlineonly),<A_Cancelled | 12>,0.1428571428571428,0.0,1,0.0,0,1
<O_Created | 63>,O_Sent(onlineonly),<O_Returned | 12>,0.1428571428571428,0.0,1,0.0,0,1
<O_Created | 63>,O_Sent(onlineonly),<O_Sent(onlineonly) | 76>,0.7142857142857143,0.0,5,0.0,0,1
<O_Created | 63>,W_Validateapplication,<W_Validateapplication | 76>,1.0,0.0,1,0.0,0,1
<O_Created | 64>,O_Cancelled,<O_Cancelled | 57>,1.0,0.0,1,0.0,0,1
<O_Created | 64>,O_Sent(mailandonline),<O_Sent(mailandonline) | 64>,1.0,0.0,1,0.0,0,1
<O_Created | 64>,O_Sent(onlineonly),<O_Accepted | 5>,1.0,0.0,1,0.0,0,1
<O_Created | 68>,O_Sent(mailandonline),<O_Returned | 80>,0.2857142857142857,0.0,2,0.0,0,1
<O_Created | 68>,O_Sent(mailandonline),<O_Sent(mailandonline) | 68>,0.7142857142857143,0.0,5,0.0,0,1
<O_Created | 68>,O_Sent(onlineonly),<O_Returned | 68>,0.6666666666666666,0.0,2,0.0,0,1
<O_Created | 68>,O_Sent(onlineonly),<O_Sent(onlineonly) | 68>,0.3333333333333333,0.0,1,0.0,0,1
<O_Created | 70>,O_Cancelled,<A_Cancelled | 87>,0.0476190476190476,0.0,1,0.0,0,0
<O_Created | 70>,O_Cancelled,<O_Cancelled | 70>,0.9523809523809524,0.0,20,0.0,0,0
<O_Created | 70>,O_CreateOffer,<O_CreateOffer | 70>,1.0,0.0,14,0.0,0,0
<O_Created | 70>,O_Sent(mailandonline),<O_Sent(mailandonline) | 70>,1.0,0.0,297,0.6217474520712458,1,1
<O_Created | 70>,O_Sent(onlineonly),<O_Sent(onlineonly) | 70>,1.0,0.0,2,0.0,0,0
<O_Created | 71>,O_Cancelled,<O_Cancelled | 23>,0.967741935483871,0.0,30,0.0,0,0
<O_Created | 71>,O_Cancelled,<O_Cancelled | 7>,0.032258064516129,0.0,1,0.0,0,0
<O_Created | 71>,O_CreateOffer,<O_CreateOffer | 23>,0.9473684210526316,0.0,18,0.0,0,0
<O_Created | 71>,O_CreateOffer,<O_CreateOffer | 7>,0.0526315789473684,0.0,1,0.0,0,0
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 23>,0.0025906735751295,0.0,2,0.6409138576332997,1,0
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 7>,0.0168393782383419,0.0,13,0.6409138576332997,1,0
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 94>,0.1761658031088082,0.0,136,0.6409138576332997,1,0
<O_Created | 71>,O_Sent(mailandonline),<O_Sent(mailandonline) | 23>,0.7551813471502591,0.0,583,0.6409138576332997,1,0
<O_Created | 71>,O_Sent(mailandonline),<O_Sent(mailandonline) | 7>,0.0492227979274611,0.0,38,0.6409138576332997,1,0
<O_Created | 71>,O_Sent(onlineonly),<A_Cancelled | 23>,0.1527777777777778,0.0,11,0.6679709934585872,1,1
<O_Created | 71>,O_Sent(onlineonly),<O_Sent(onlineonly) | 23>,0.8333333333333334,0.0,60,0.6679709934585872,1,1
<O_Created | 71>,O_Sent(onlineonly),<O_Sent(onlineonly) | 7>,0.0138888888888888,0.0,1,0.6679709934585872,1,1
<O_Created | 71>,W_Validateapplication,<W_Validateapplication | 23>,1.0,0.0,8,0.0,0,0
<O_Created | 72>,O_Cancelled,<O_Cancelled | 72>,1.0,0.0,13,0.0,0,0
<O_Created | 72>,O_CreateOffer,<O_CreateOffer | 50>,0.0454545454545454,0.0,1,0.0,0,0
<O_Created | 72>,O_CreateOffer,<O_CreateOffer | 72>,0.9545454545454546,0.0,21,0.0,0,0
<O_Created | 72>,O_Sent(mailandonline),<A_Cancelled | 50>,0.0039682539682539,0.0,1,0.5943042864531517,1,1
<O_Created | 72>,O_Sent(mailandonline),<A_Cancelled | 72>,0.123015873015873,0.0,31,0.5943042864531517,1,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.0119047619047619,0.0,3,0.5943042864531517,1,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 72>,0.8412698412698413,0.0,212,0.5943042864531517,1,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 82>,0.0198412698412698,0.0,5,0.5943042864531517,1,1
<O_Created | 72>,O_Sent(onlineonly),<A_Cancelled | 82>,0.0952380952380952,0.0,2,0.0,0,0
<O_Created | 72>,O_Sent(onlineonly),<O_Sent(onlineonly) | 72>,0.8095238095238095,0.0,17,0.0,0,0
<O_Created | 72>,O_Sent(onlineonly),<O_Sent(onlineonly) | 82>,0.0952380952380952,0.0,2,0.0,0,0
<O_Created | 72>,W_Validateapplication,<W_Validateapplication | 72>,1.0,0.0,4,0.0,0,0
<O_Created | 73>,O_Cancelled,<O_Cancelled | 73>,1.0,0.0,2,0.0,0,1
<O_Created | 73>,O_CreateOffer,<O_CreateOffer | 95>,1.0,0.0,1,0.0,0,1
<O_Created | 73>,O_Sent(mailandonline),<O_Returned | 73>,0.2222222222222222,0.0,2,0.0,0,1
<O_Created | 73>,O_Sent(mailandonline),<O_Sent(mailandonline) | 73>,0.7777777777777778,0.0,7,0.0,0,1
<O_Created | 73>,O_Sent(onlineonly),<A_Cancelled | 33>,0.1428571428571428,0.0,1,0.0,0,1
<O_Created | 73>,O_Sent(onlineonly),<O_Returned | 33>,0.1428571428571428,0.0,1,0.0,0,1
<O_Created | 73>,O_Sent(onlineonly),<O_Sent(onlineonly) | 33>,0.1428571428571428,0.0,1,0.0,0,1
<O_Created | 73>,O_Sent(onlineonly),<O_Sent(onlineonly) | 73>,0.5714285714285714,0.0,4,0.0,0,1
<O_Created | 73>,W_Validateapplication,<W_Validateapplication | 95>,1.0,0.0,1,0.0,0,1
<O_Created | 75>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,1.0,0.0,3,0.0,0,1
<O_Created | 75>,O_Sent(onlineonly),<A_Cancelled | 68>,0.1,0.0,1,0.0,0,1
<O_Created | 75>,O_Sent(onlineonly),<O_Returned | 68>,0.1,0.0,1,0.0,0,1
<O_Created | 75>,O_Sent(onlineonly),<O_Sent(onlineonly) | 4>,0.8,0.0,8,0.0,0,1
<O_Created | 76>,O_Cancelled,<O_Cancelled | 61>,1.0,0.0,1,0.0,0,1
<O_Created | 76>,O_CreateOffer,<O_CreateOffer | 4>,0.5,0.0,1,0.0,0,1
<O_Created | 76>,O_CreateOffer,<O_CreateOffer | 61>,0.5,0.0,1,0.0,0,1
<O_Created | 76>,O_Sent(mailandonline),<A_Cancelled | 61>,0.048780487804878,0.0,2,0.0,0,1
<O_Created | 76>,O_Sent(mailandonline),<A_Cancelled | 76>,0.048780487804878,0.0,2,0.0,0,1
<O_Created | 76>,O_Sent(mailandonline),<O_Returned | 4>,0.0975609756097561,0.0,4,0.0,0,1
<O_Created | 76>,O_Sent(mailandonline),<O_Returned | 61>,0.073170731707317,0.0,3,0.0,0,1
<O_Created | 76>,O_Sent(mailandonline),<O_Returned | 76>,0.073170731707317,0.0,3,0.0,0,1
<O_Created | 76>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,0.1219512195121951,0.0,5,0.0,0,1
<O_Created | 76>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.2439024390243902,0.0,10,0.0,0,1
<O_Created | 76>,O_Sent(mailandonline),<O_Sent(mailandonline) | 76>,0.2926829268292683,0.0,12,0.0,0,1
<O_Created | 76>,O_Sent(onlineonly),<A_Cancelled | 12>,0.0652173913043478,0.0,3,0.0,0,1
<O_Created | 76>,O_Sent(onlineonly),<O_Returned | 12>,0.1956521739130435,0.0,9,0.0,0,1
<O_Created | 76>,O_Sent(onlineonly),<O_Returned | 68>,0.0217391304347826,0.0,1,0.0,0,1
<O_Created | 76>,O_Sent(onlineonly),<O_Sent(onlineonly) | 4>,0.0434782608695652,0.0,2,0.0,0,1
<O_Created | 76>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.3695652173913043,0.0,17,0.0,0,1
<O_Created | 76>,O_Sent(onlineonly),<O_Sent(onlineonly) | 76>,0.3043478260869565,0.0,14,0.0,0,1
<O_Created | 76>,W_Callincompletefiles,<W_Callincompletefiles | 76>,1.0,0.0,1,0.0,0,1
<O_Created | 78>,A_Denied,<O_Refused | 83>,1.0,0.0,2,0.0,0,0
<O_Created | 78>,O_Cancelled,<A_Cancelled | 83>,0.0303030303030303,0.0,2,0.6271767046482825,1,0
<O_Created | 78>,O_Cancelled,<O_Cancelled | 83>,0.9696969696969696,0.0,64,0.6271767046482825,1,0
<O_Created | 78>,O_CreateOffer,<O_CreateOffer | 83>,1.0,0.0,554,0.6601455207486644,1,0
<O_Created | 78>,O_Sent(mailandonline),<O_Sent(mailandonline) | 83>,1.0,0.0,5283,0.688719669528652,1,0
<O_Created | 78>,O_Sent(onlineonly),<O_Sent(onlineonly) | 83>,1.0,0.0,190,0.7283178495541299,1,1
<O_Created | 7>,O_Cancelled,<O_Cancelled | 72>,0.125,0.0,1,0.0,0,0
<O_Created | 7>,O_Cancelled,<O_Cancelled | 7>,0.75,0.0,6,0.0,0,0
<O_Created | 7>,O_Cancelled,<O_Cancelled | 82>,0.125,0.0,1,0.0,0,0
<O_Created | 7>,O_CreateOffer,<O_CreateOffer | 46>,0.0588235294117647,0.0,2,0.0,0,0
<O_Created | 7>,O_CreateOffer,<O_CreateOffer | 72>,0.088235294117647,0.0,3,0.0,0,0
<O_Created | 7>,O_CreateOffer,<O_CreateOffer | 7>,0.8529411764705882,0.0,29,0.0,0,0
<O_Created | 7>,O_Sent(mailandonline),<A_Cancelled | 46>,0.0150943396226415,0.0,4,0.5774196480611318,1,1
<O_Created | 7>,O_Sent(mailandonline),<A_Cancelled | 72>,0.0226415094339622,0.0,6,0.5774196480611318,1,1
<O_Created | 7>,O_Sent(mailandonline),<A_Cancelled | 7>,0.1396226415094339,0.0,37,0.5774196480611318,1,1
<O_Created | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 46>,0.0150943396226415,0.0,4,0.5774196480611318,1,1
<O_Created | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 72>,0.0490566037735849,0.0,13,0.5774196480611318,1,1
<O_Created | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 7>,0.7547169811320755,0.0,200,0.5774196480611318,1,1
<O_Created | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 82>,0.0037735849056603,0.0,1,0.5774196480611318,1,1
<O_Created | 7>,O_Sent(onlineonly),<A_Cancelled | 7>,0.05,0.0,1,0.0,0,0
<O_Created | 7>,O_Sent(onlineonly),<A_Cancelled | 82>,0.05,0.0,1,0.0,0,0
<O_Created | 7>,O_Sent(onlineonly),<O_Sent(onlineonly) | 72>,0.1,0.0,2,0.0,0,0
<O_Created | 7>,O_Sent(onlineonly),<O_Sent(onlineonly) | 7>,0.75,0.0,15,0.0,0,0
<O_Created | 7>,O_Sent(onlineonly),<O_Sent(onlineonly) | 82>,0.05,0.0,1,0.0,0,0
<O_Created | 7>,W_Validateapplication,<W_Validateapplication | 7>,1.0,0.0,1,0.0,0,0
<O_Created | 80>,O_Sent(mailandonline),<O_Accepted | 80>,0.2,0.0,1,0.0,0,1
<O_Created | 80>,O_Sent(mailandonline),<O_Sent(mailandonline) | 80>,0.8,0.0,4,0.0,0,1
<O_Created | 80>,O_Sent(onlineonly),<O_Returned | 80>,0.5,0.0,1,0.0,0,1
<O_Created | 80>,O_Sent(onlineonly),<O_Sent(onlineonly) | 80>,0.5,0.0,1,0.0,0,1
<O_Created | 80>,W_Validateapplication,<W_Validateapplication | 80>,1.0,0.0,1,0.0,0,1
<O_Created | 82>,O_CreateOffer,<O_CreateOffer | 82>,1.0,0.0,11,0.0,0,1
<O_Created | 82>,O_Sent(mailandonline),<A_Cancelled | 82>,0.074074074074074,0.0,2,0.0,0,1
<O_Created | 82>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.037037037037037,0.0,1,0.0,0,1
<O_Created | 82>,O_Sent(mailandonline),<O_Sent(mailandonline) | 82>,0.8888888888888888,0.0,24,0.0,0,1
<O_Created | 82>,O_Sent(onlineonly),<A_Cancelled | 82>,0.0909090909090909,0.0,1,0.0,0,1
<O_Created | 82>,O_Sent(onlineonly),<O_Returned | 82>,0.0909090909090909,0.0,1,0.0,0,1
<O_Created | 82>,O_Sent(onlineonly),<O_Sent(onlineonly) | 82>,0.8181818181818182,0.0,9,0.0,0,1
<O_Created | 83>,O_Cancelled,<A_Cancelled | 87>,0.024390243902439,0.0,1,0.0,0,0
<O_Created | 83>,O_Cancelled,<O_Cancelled | 83>,0.975609756097561,0.0,40,0.0,0,0
<O_Created | 83>,O_CreateOffer,<O_CreateOffer | 83>,1.0,0.0,53,0.6601455207486644,1,0
<O_Created | 83>,O_Sent(mailandonline),<O_Sent(mailandonline) | 83>,1.0,0.0,451,0.688719669528652,1,1
<O_Created | 83>,O_Sent(onlineonly),<O_Sent(onlineonly) | 83>,1.0,0.0,6,0.0,0,0
<O_Created | 87>,A_Denied,<O_Refused | 87>,1.0,0.0,1,0.0,0,0
<O_Created | 87>,O_Cancelled,<O_Cancelled | 87>,1.0,0.0,31,0.0,0,0
<O_Created | 87>,O_CreateOffer,<O_CreateOffer | 87>,0.97196261682243,0.0,104,0.52630908922402,1,0
<O_Created | 87>,O_CreateOffer,<O_CreateOffer | 99>,0.02803738317757,0.0,3,0.52630908922402,1,0
<O_Created | 87>,O_Sent(mailandonline),<O_Sent(mailandonline) | 87>,0.994750656167979,0.0,379,0.5414912796985705,1,1
<O_Created | 87>,O_Sent(mailandonline),<O_Sent(mailandonline) | 99>,0.0052493438320209,0.0,2,0.5414912796985705,1,1
<O_Created | 87>,O_Sent(onlineonly),<O_Sent(onlineonly) | 87>,1.0,0.0,9,0.0,0,0
<O_Created | 88>,O_Cancelled,<O_Cancelled | 88>,1.0,0.0,1,0.0,0,1
<O_Created | 88>,O_Sent(mailandonline),<A_Cancelled | 47>,0.0625,0.0,1,0.0,0,1
<O_Created | 88>,O_Sent(mailandonline),<O_Accepted | 47>,0.0625,0.0,1,0.0,0,1
<O_Created | 88>,O_Sent(mailandonline),<O_Returned | 47>,0.0625,0.0,1,0.0,0,1
<O_Created | 88>,O_Sent(mailandonline),<O_Returned | 88>,0.0625,0.0,1,0.0,0,1
<O_Created | 88>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.125,0.0,2,0.0,0,1
<O_Created | 88>,O_Sent(mailandonline),<O_Sent(mailandonline) | 88>,0.625,0.0,10,0.0,0,1
<O_Created | 88>,O_Sent(onlineonly),<O_Returned | 45>,0.2857142857142857,0.0,2,0.0,0,1
<O_Created | 88>,O_Sent(onlineonly),<O_Sent(onlineonly) | 88>,0.7142857142857143,0.0,5,0.0,0,1
<O_Created | 90>,O_Cancelled,<O_Cancelled | 23>,1.0,0.0,11,0.0,0,0
<O_Created | 90>,O_CreateOffer,<O_CreateOffer | 23>,1.0,0.0,5,0.0,0,0
<O_Created | 90>,O_Sent(mailandonline),<A_Cancelled | 94>,0.2798634812286689,0.0,82,0.5802587005152381,1,1
<O_Created | 90>,O_Sent(mailandonline),<O_Sent(mailandonline) | 23>,0.7201365187713311,0.0,211,0.5802587005152381,1,1
<O_Created | 90>,O_Sent(onlineonly),<A_Cancelled | 23>,0.1785714285714285,0.0,5,0.0,0,0
<O_Created | 90>,O_Sent(onlineonly),<O_Sent(onlineonly) | 23>,0.8214285714285714,0.0,23,0.0,0,0
<O_Created | 90>,W_Validateapplication,<W_Validateapplication | 23>,1.0,0.0,3,0.0,0,0
<O_Created | 93>,O_Cancelled,<O_Cancelled | 47>,1.0,0.0,2,0.0,0,0
<O_Created | 93>,O_CreateOffer,<O_CreateOffer | 47>,1.0,0.0,1,0.0,0,0
<O_Created | 93>,O_Sent(mailandonline),<A_Cancelled | 47>,0.0829268292682926,0.0,17,0.647318950266669,1,0
<O_Created | 93>,O_Sent(mailandonline),<O_Accepted | 47>,0.0146341463414634,0.0,3,0.647318950266669,1,0
<O_Created | 93>,O_Sent(mailandonline),<O_Returned | 47>,0.2146341463414634,0.0,44,0.647318950266669,1,0
<O_Created | 93>,O_Sent(mailandonline),<O_Sent(mailandonline) | 45>,0.0097560975609756,0.0,2,0.647318950266669,1,0
<O_Created | 93>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.6780487804878049,0.0,139,0.647318950266669,1,0
<O_Created | 93>,O_Sent(onlineonly),<A_Cancelled | 45>,0.0495495495495495,0.0,11,0.7174507306797766,1,1
<O_Created | 93>,O_Sent(onlineonly),<O_Accepted | 45>,0.0405405405405405,0.0,9,0.7174507306797766,1,1
<O_Created | 93>,O_Sent(onlineonly),<O_Returned | 45>,0.1711711711711711,0.0,38,0.7174507306797766,1,1
<O_Created | 93>,O_Sent(onlineonly),<O_Sent(onlineonly) | 47>,0.7387387387387387,0.0,164,0.7174507306797766,1,1
<O_Created | 93>,W_Validateapplication,<W_Validateapplication | 47>,1.0,0.0,2,0.0,0,0
<O_Created | 94>,O_Cancelled,<O_Cancelled | 94>,1.0,0.0,21,0.0,0,0
<O_Created | 94>,O_CreateOffer,<O_CreateOffer | 72>,0.1261261261261261,0.0,14,0.5761861574534112,1,1
<O_Created | 94>,O_CreateOffer,<O_CreateOffer | 94>,0.8738738738738738,0.0,97,0.5761861574534112,1,1
<O_Created | 94>,O_Sent(mailandonline),<A_Cancelled | 72>,0.2336633663366336,0.0,118,0.5628355802829897,1,0
<O_Created | 94>,O_Sent(mailandonline),<O_Sent(mailandonline) | 72>,0.1069306930693069,0.0,54,0.5628355802829897,1,0
<O_Created | 94>,O_Sent(mailandonline),<O_Sent(mailandonline) | 94>,0.6594059405940594,0.0,333,0.5628355802829897,1,0
<O_Created | 94>,O_Sent(onlineonly),<A_Cancelled | 72>,0.119047619047619,0.0,5,0.0,0,0
<O_Created | 94>,O_Sent(onlineonly),<A_Cancelled | 94>,0.0238095238095238,0.0,1,0.0,0,0
<O_Created | 94>,O_Sent(onlineonly),<O_Sent(onlineonly) | 72>,0.0952380952380952,0.0,4,0.0,0,0
<O_Created | 94>,O_Sent(onlineonly),<O_Sent(onlineonly) | 94>,0.7619047619047619,0.0,32,0.0,0,0
<O_Created | 95>,O_Sent(mailandonline),<O_Returned | 95>,0.4,0.0,2,0.0,0,1
<O_Created | 95>,O_Sent(mailandonline),<O_Sent(mailandonline) | 95>,0.6,0.0,3,0.0,0,1
<O_Created | 95>,O_Sent(onlineonly),<O_Accepted | 95>,0.25,0.0,1,0.0,0,1
<O_Created | 95>,O_Sent(onlineonly),<O_Sent(onlineonly) | 95>,0.75,0.0,3,0.0,0,1
<O_Created | 96>,O_Sent(mailandonline),<O_Accepted | 96>,0.5,0.0,1,0.0,0,1
<O_Created | 96>,O_Sent(mailandonline),<O_Returned | 96>,0.5,0.0,1,0.0,0,1
<O_Created | 99>,O_CreateOffer,<O_CreateOffer | 99>,1.0,0.0,2,0.0,0,1
<O_Created | 99>,O_Sent(mailandonline),<O_Sent(mailandonline) | 99>,1.0,0.0,1,0.0,0,1
<O_Created | 99>,O_Sent(onlineonly),<O_Sent(onlineonly) | 82>,0.5,0.0,1,0.0,0,1
<O_Created | 99>,O_Sent(onlineonly),<O_Sent(onlineonly) | 99>,0.5,0.0,1,0.0,0,1
<O_Refused | 18>,END,<END | 31>,1.0,1.3877787807814454e-16,2,0.0,0,1
<O_Refused | 19>,END,<END | 27>,1.0,0.0033535370891545,9,0.0,0,1
<O_Refused | 23>,END,<END | 23>,1.0,0.0428529722463659,3,0.0,0,1
<O_Refused | 27>,END,<END | 27>,0.5,0.0033535370891545,2,0.0,0,1
<O_Refused | 27>,END,<END | 74>,0.5,0.0176460870945925,2,0.0,0,1
<O_Refused | 2>,END,<END | 2>,1.0,0.0427816273903517,36,0.0,0,1
<O_Refused | 31>,END,<END | 31>,0.9900497512437813,1.5959455978986623e-16,199,0.00021609876951048524,1,1
<O_Refused | 31>,END,<END | 56>,0.0099502487562189,0.0217179263357879,2,0.00021609876951048524,1,1
<O_Refused | 3>,END,<END | 3>,1.0,0.0427978770460862,15,0.0,0,1
<O_Refused | 43>,END,<END | 27>,0.9663250366032212,0.0033535370891535,1320,0.0038348381874332904,1,1
<O_Refused | 43>,END,<END | 74>,0.0336749633967789,0.0176460870945925,46,0.0038348381874332904,1,1
<O_Refused | 45>,END,<END | 31>,1.0,1.3877787807814454e-16,2,0.0,0,1
<O_Refused | 46>,END,<END | 46>,1.0,0.0263238087787928,1,0.0,0,1
<O_Refused | 4>,END,<END | 4>,1.0,0.0423953370311043,2,0.0,0,1
<O_Refused | 52>,END,<END | 31>,1.0,1.3877787807814454e-16,2,0.0,0,1
<O_Refused | 56>,END,<END | 56>,1.0,0.0217179263357879,43,0.0,0,1
<O_Refused | 64>,END,<END | 74>,1.0,0.0176460870945925,1,0.0,0,1
<O_Refused | 68>,END,<END | 68>,1.0,0.0421459483280248,2,0.0,0,1
<O_Refused | 70>,END,<END | 70>,1.0,0.042791512708618,1,0.0,0,1
<O_Refused | 71>,END,<END | 71>,1.0,0.042796273380352,18,0.0,0,1
<O_Refused | 72>,END,<END | 72>,0.3333333333333333,0.0428542312827436,1,0.0,0,1
<O_Refused | 72>,END,<END | 74>,0.6666666666666666,0.0176460870945925,2,0.0,0,1
<O_Refused | 74>,END,<END | 56>,0.0032154340836012,0.0217179263357879,1,0.01765917982527168,1,1
<O_Refused | 74>,END,<END | 74>,0.9967845659163987,0.0176460870945926,310,0.01765917982527168,1,1
<O_Refused | 75>,END,<END | 31>,1.0,1.3183898417423734e-16,7,0.0,0,1
<O_Refused | 7>,END,<END | 7>,1.0,0.0427452815589269,5,0.0,0,1
<O_Refused | 80>,END,<END | 80>,1.0,0.0420639953784998,1,0.0,0,1
<O_Refused | 83>,END,<END | 83>,1.0,0.0428039353309419,2,0.0,0,1
<O_Refused | 87>,END,<END | 87>,1.0,0.0425881775442137,2,0.0,0,1
<O_Refused | 88>,END,<END | 31>,0.5,1.3877787807814454e-16,2,0.0,0,1
<O_Refused | 88>,END,<END | 88>,0.5,0.0427151220814926,2,0.0,0,1
<O_Refused | 90>,END,<END | 90>,1.0,0.0427574526417145,10,0.0,0,1
<O_Refused | 94>,END,<END | 94>,1.0,0.0427621721001386,17,0.0,0,1
<O_Refused | 95>,END,<END | 95>,1.0,0.0422476677064367,1,0.0,0,1
<O_Refused | 96>,END,<END | 56>,0.1666666666666666,0.0217179263357879,1,0.0,0,1
<O_Refused | 96>,END,<END | 74>,0.8333333333333334,0.0176460870945925,5,0.0,0,1
<O_Refused | 98>,END,<END | 31>,1.0,0.0,685,0.0,1,1
<O_Returned | 12>,A_Denied,<O_Refused | 31>,0.5,0.0,1,0.0,0,0
<O_Returned | 12>,A_Denied,<O_Refused | 56>,0.5,0.0,1,0.0,0,0
<O_Returned | 12>,O_CreateOffer,<O_CreateOffer | 12>,1.0,0.0,2,0.0,0,0
<O_Returned | 12>,W_Callincompletefiles,<W_Callincompletefiles | 12>,0.8947368421052632,0.0,34,0.0,0,0
<O_Returned | 12>,W_Callincompletefiles,<W_Callincompletefiles | 33>,0.0789473684210526,0.0,3,0.0,0,0
<O_Returned | 12>,W_Callincompletefiles,<W_Callincompletefiles | 68>,0.0263157894736842,0.0,1,0.0,0,0
