s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,22496,0.7780818010115118,1,1
<A_Accepted | 15>,O_CreateOffer,<O_CreateOffer | 15>,0.9838082901554404,0.0,1519,0.6636900973649478,1,1
<O_Created | 48>,O_Sent(mailandonline),<O_Returned | 48>,0.1612903225806451,0.0,5,0.8114120882699504,1,1
<O_Created | 48>,O_Sent(mailandonline),<O_Sent(mailandonline) | 18>,0.064516129032258,0.0,2,0.8114120882699504,1,1
<O_Created | 48>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.032258064516129,0.0,1,0.8114120882699504,1,1
<O_Created | 48>,O_Sent(mailandonline),<O_Sent(mailandonline) | 48>,0.5806451612903226,0.0,18,0.8114120882699504,1,1
<O_Created | 48>,O_Sent(onlineonly),<A_Cancelled | 33>,0.03125,0.0,1,0.7690265641288644,1,0
<O_Created | 48>,O_Sent(onlineonly),<A_Cancelled | 45>,0.0625,0.0,2,0.7690265641288644,1,0
<O_Created | 48>,O_Sent(onlineonly),<O_Accepted | 45>,0.0625,0.0,2,0.7690265641288644,1,0
<O_Created | 48>,O_Sent(onlineonly),<O_Returned | 12>,0.03125,0.0,1,0.7690265641288644,1,0
<O_Created | 48>,O_Sent(onlineonly),<O_Returned | 33>,0.0625,0.0,2,0.7690265641288644,1,0
<O_Created | 48>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,0.125,0.0,4,0.7690265641288644,1,0
<O_Created | 48>,O_Sent(onlineonly),<O_Sent(onlineonly) | 48>,0.59375,0.0,19,0.7690265641288644,1,0
<O_Created | 48>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.03125,0.0,1,0.7690265641288644,1,0
<O_Created | 48>,W_Validateapplication,<W_Validateapplication | 48>,1.0,0.0,2,0.0,0,0
<O_Created | 49>,O_CreateOffer,<O_CreateOffer | 47>,1.0,0.0,2,0.0,0,0
<O_Created | 49>,O_Sent(mailandonline),<A_Cancelled | 61>,0.0588235294117647,0.0,1,0.8824617096555436,1,1
<O_Created | 49>,O_Sent(mailandonline),<O_Accepted | 61>,0.0588235294117647,0.0,1,0.8824617096555436,1,1
<O_Created | 49>,O_Sent(mailandonline),<O_Returned | 61>,0.2941176470588235,0.0,5,0.8824617096555436,1,1
<O_Created | 49>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.5882352941176471,0.0,10,0.8824617096555436,1,1
<O_Created | 49>,O_Sent(onlineonly),<A_Cancelled | 45>,0.1,0.0,2,0.7905216041020738,1,0
<O_Created | 49>,O_Sent(onlineonly),<O_Returned | 45>,0.1,0.0,2,0.7905216041020738,1,0
<O_Created | 49>,O_Sent(onlineonly),<O_Sent(onlineonly) | 47>,0.8,0.0,16,0.7905216041020738,1,0
<O_Created | 4>,O_CreateOffer,<O_CreateOffer | 4>,1.0,0.0,1,0.0,0,0
<O_Created | 4>,O_Sent(mailandonline),<O_Returned | 4>,0.1666666666666666,0.0,2,0.8591781739974105,1,1
<O_Created | 4>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,0.8333333333333334,0.0,10,0.8591781739974105,1,1
<O_Created | 4>,O_Sent(onlineonly),<O_Accepted | 68>,0.0909090909090909,0.0,1,0.730768610824381,1,0
<O_Created | 4>,O_Sent(onlineonly),<O_Returned | 68>,0.3636363636363636,0.0,4,0.730768610824381,1,0
<O_Created | 4>,O_Sent(onlineonly),<O_Returned | 80>,0.0909090909090909,0.0,1,0.730768610824381,1,0
<O_Created | 4>,O_Sent(onlineonly),<O_Sent(onlineonly) | 4>,0.4545454545454545,0.0,5,0.730768610824381,1,0
<O_Created | 50>,O_Cancelled,<O_Cancelled | 50>,1.0,0.0,2,0.0,0,0
<O_Created | 50>,O_CreateOffer,<O_CreateOffer | 50>,1.0,0.0,9,0.6112790766234013,1,0
<O_Created | 50>,O_Sent(mailandonline),<A_Cancelled | 50>,0.0454545454545454,0.0,1,0.6112798641099662,1,1
<O_Created | 50>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.9545454545454546,0.0,21,0.6112798641099662,1,1
<O_Created | 50>,O_Sent(onlineonly),<A_Cancelled | 82>,0.3333333333333333,0.0,1,0.0,0,0
<O_Created | 50>,O_Sent(onlineonly),<O_Sent(onlineonly) | 50>,0.6666666666666666,0.0,2,0.0,0,0
<O_Created | 52>,O_Sent(mailandonline),<O_Returned | 18>,0.2222222222222222,0.0,2,0.6656766583165499,1,1
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 18>,0.2222222222222222,0.0,2,0.6656766583165499,1,1
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,0.2222222222222222,0.0,2,0.6656766583165499,1,1
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 52>,0.2222222222222222,0.0,2,0.6656766583165499,1,1
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.1111111111111111,0.0,1,0.6656766583165499,1,1
<O_Created | 52>,O_Sent(onlineonly),<O_Accepted | 12>,0.1,0.0,1,0.5705725818533656,1,0
<O_Created | 52>,O_Sent(onlineonly),<O_Returned | 12>,0.3,0.0,3,0.5705725818533656,1,0
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,0.2,0.0,2,0.5705725818533656,1,0
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 52>,0.3,0.0,3,0.5705725818533656,1,0
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.1,0.0,1,0.5705725818533656,1,0
<O_Created | 57>,O_CreateOffer,<O_CreateOffer | 57>,1.0,0.0,1,0.0,0,1
<O_Created | 57>,O_Sent(mailandonline),<O_Sent(mailandonline) | 57>,1.0,0.0,2,0.0,0,1
<O_Created | 57>,O_Sent(onlineonly),<O_Sent(onlineonly) | 57>,1.0,0.0,1,0.0,0,1
<O_Created | 5>,O_Cancelled,<O_Cancelled | 5>,1.0,0.0,1,0.0,0,1
<O_Created | 5>,O_Sent(mailandonline),<O_Returned | 5>,0.1428571428571428,0.0,1,0.0,0,1
<O_Created | 5>,O_Sent(mailandonline),<O_Sent(mailandonline) | 5>,0.7142857142857143,0.0,5,0.0,0,1
<O_Created | 5>,O_Sent(mailandonline),<O_Sent(mailandonline) | 96>,0.1428571428571428,0.0,1,0.0,0,1
<O_Created | 5>,O_Sent(onlineonly),<O_Accepted | 5>,0.2857142857142857,0.0,2,0.0,0,1
<O_Created | 5>,O_Sent(onlineonly),<O_Returned | 5>,0.2857142857142857,0.0,2,0.0,0,1
<O_Created | 5>,O_Sent(onlineonly),<O_Sent(onlineonly) | 5>,0.4285714285714285,0.0,3,0.0,0,1
<O_Created | 5>,W_Callincompletefiles,<W_Callincompletefiles | 5>,1.0,0.0,1,0.0,0,1
<O_Created | 61>,O_CreateOffer,<O_CreateOffer | 61>,0.5,0.0,1,0.0,0,0
<O_Created | 61>,O_CreateOffer,<O_CreateOffer | 73>,0.5,0.0,1,0.0,0,0
<O_Created | 61>,O_Sent(mailandonline),<A_Cancelled | 61>,0.0625,0.0,1,0.735862505999954,1,0
<O_Created | 61>,O_Sent(mailandonline),<O_Returned | 18>,0.0625,0.0,1,0.735862505999954,1,0
<O_Created | 61>,O_Sent(mailandonline),<O_Returned | 61>,0.1875,0.0,3,0.735862505999954,1,0
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 33>,0.0625,0.0,1,0.735862505999954,1,0
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.5,0.0,8,0.735862505999954,1,0
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 73>,0.125,0.0,2,0.735862505999954,1,0
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,0.0454545454545454,0.0,1,0.7952779694591692,1,1
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.5909090909090909,0.0,13,0.7952779694591692,1,1
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 73>,0.3636363636363636,0.0,8,0.7952779694591692,1,1
<O_Created | 63>,O_Cancelled,<O_Cancelled | 12>,1.0,0.0,1,0.0,0,1
<O_Created | 63>,O_CreateOffer,<O_CreateOffer | 76>,1.0,0.0,2,0.0,0,1
<O_Created | 63>,O_Sent(mailandonline),<O_Returned | 76>,0.5,0.0,2,0.0,0,1
<O_Created | 63>,O_Sent(mailandonline),<O_Sent(mailandonline) | 12>,0.25,0.0,1,0.0,0,1
<O_Created | 63>,O_Sent(mailandonline),<O_Sent(mailandonline) | 76>,0.25,0.0,1,0.0,0,1
<O_Created | 63>,O_Sent(onlineonly),<A_Cancelled | 12>,0.1428571428571428,0.0,1,0.0,0,1
<O_Created | 63>,O_Sent(onlineonly),<O_Returned | 12>,0.1428571428571428,0.0,1,0.0,0,1
<O_Created | 63>,O_Sent(onlineonly),<O_Sent(onlineonly) | 76>,0.7142857142857143,0.0,5,0.0,0,1
<O_Created | 63>,W_Validateapplication,<W_Validateapplication | 76>,1.0,0.0,1,0.0,0,1
<O_Created | 64>,O_Cancelled,<O_Cancelled | 57>,1.0,0.0,1,0.0,0,1
<O_Created | 64>,O_Sent(mailandonline),<O_Sent(mailandonline) | 64>,1.0,0.0,1,0.0,0,1
<O_Created | 64>,O_Sent(onlineonly),<O_Accepted | 5>,1.0,0.0,1,0.0,0,1
<O_Created | 68>,O_Sent(mailandonline),<O_Returned | 80>,0.2857142857142857,0.0,2,0.0,0,1
<O_Created | 68>,O_Sent(mailandonline),<O_Sent(mailandonline) | 68>,0.7142857142857143,0.0,5,0.0,0,1
<O_Created | 68>,O_Sent(onlineonly),<O_Returned | 68>,0.6666666666666666,0.0,2,0.0,0,1
<O_Created | 68>,O_Sent(onlineonly),<O_Sent(onlineonly) | 68>,0.3333333333333333,0.0,1,0.0,0,1
<O_Created | 70>,O_Cancelled,<A_Cancelled | 87>,0.0476190476190476,0.0,1,0.627112269023128,1,0
<O_Created | 70>,O_Cancelled,<O_Cancelled | 70>,0.9523809523809524,0.0,20,0.627112269023128,1,0
<O_Created | 70>,O_CreateOffer,<O_CreateOffer | 70>,1.0,0.0,14,0.6597194594802263,1,0
<O_Created | 70>,O_Sent(mailandonline),<O_Sent(mailandonline) | 70>,1.0,0.0,297,0.6636361913372932,1,1
<O_Created | 70>,O_Sent(onlineonly),<O_Sent(onlineonly) | 70>,1.0,0.0,2,0.0,0,0
<O_Created | 71>,O_Cancelled,<O_Cancelled | 23>,0.967741935483871,0.0,30,0.8746508528421832,1,1
<O_Created | 71>,O_Cancelled,<O_Cancelled | 7>,0.032258064516129,0.0,1,0.8746508528421832,1,1
<O_Created | 71>,O_CreateOffer,<O_CreateOffer | 23>,0.9473684210526316,0.0,18,0.8534683108199675,1,0
<O_Created | 71>,O_CreateOffer,<O_CreateOffer | 7>,0.0526315789473684,0.0,1,0.8534683108199675,1,0
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 23>,0.0025906735751295,0.0,2,0.724270825197308,1,0
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 7>,0.0168393782383419,0.0,13,0.724270825197308,1,0
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 94>,0.1761658031088082,0.0,136,0.724270825197308,1,0
<O_Created | 71>,O_Sent(mailandonline),<O_Sent(mailandonline) | 23>,0.7551813471502591,0.0,583,0.724270825197308,1,0
<O_Created | 71>,O_Sent(mailandonline),<O_Sent(mailandonline) | 7>,0.0492227979274611,0.0,38,0.724270825197308,1,0
<O_Created | 71>,O_Sent(onlineonly),<A_Cancelled | 23>,0.1527777777777778,0.0,11,0.7587094910425964,1,0
<O_Created | 71>,O_Sent(onlineonly),<O_Sent(onlineonly) | 23>,0.8333333333333334,0.0,60,0.7587094910425964,1,0
<O_Created | 71>,O_Sent(onlineonly),<O_Sent(onlineonly) | 7>,0.0138888888888888,0.0,1,0.7587094910425964,1,0
<O_Created | 71>,W_Validateapplication,<W_Validateapplication | 23>,1.0,0.0,8,0.0,0,0
<O_Created | 72>,O_Cancelled,<O_Cancelled | 72>,1.0,0.0,13,0.1283988872700477,1,0
<O_Created | 72>,O_CreateOffer,<O_CreateOffer | 50>,0.0454545454545454,0.0,1,0.7404265073104707,1,0
<O_Created | 72>,O_CreateOffer,<O_CreateOffer | 72>,0.9545454545454546,0.0,21,0.7404265073104707,1,0
<O_Created | 72>,O_Sent(mailandonline),<A_Cancelled | 50>,0.0039682539682539,0.0,1,0.7583087519474406,1,1
<O_Created | 72>,O_Sent(mailandonline),<A_Cancelled | 72>,0.123015873015873,0.0,31,0.7583087519474406,1,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.0119047619047619,0.0,3,0.7583087519474406,1,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 72>,0.8412698412698413,0.0,212,0.7583087519474406,1,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 82>,0.0198412698412698,0.0,5,0.7583087519474406,1,1
<O_Created | 72>,O_Sent(onlineonly),<A_Cancelled | 82>,0.0952380952380952,0.0,2,0.46074056805377134,1,0
<O_Created | 72>,O_Sent(onlineonly),<O_Sent(onlineonly) | 72>,0.8095238095238095,0.0,17,0.46074056805377134,1,0
<O_Created | 72>,O_Sent(onlineonly),<O_Sent(onlineonly) | 82>,0.0952380952380952,0.0,2,0.46074056805377134,1,0
<O_Created | 72>,W_Validateapplication,<W_Validateapplication | 72>,1.0,0.0,4,0.0,0,0
<O_Created | 73>,O_Cancelled,<O_Cancelled | 73>,1.0,0.0,2,0.0,0,0
<O_Created | 73>,O_CreateOffer,<O_CreateOffer | 95>,1.0,0.0,1,0.0,0,0
<O_Created | 73>,O_Sent(mailandonline),<O_Returned | 73>,0.2222222222222222,0.0,2,0.19600311203884796,1,1
<O_Created | 73>,O_Sent(mailandonline),<O_Sent(mailandonline) | 73>,0.7777777777777778,0.0,7,0.19600311203884796,1,1
<O_Created | 73>,O_Sent(onlineonly),<A_Cancelled | 33>,0.1428571428571428,0.0,1,0.0,0,0
<O_Created | 73>,O_Sent(onlineonly),<O_Returned | 33>,0.1428571428571428,0.0,1,0.0,0,0
<O_Created | 73>,O_Sent(onlineonly),<O_Sent(onlineonly) | 33>,0.1428571428571428,0.0,1,0.0,0,0
<O_Created | 73>,O_Sent(onlineonly),<O_Sent(onlineonly) | 73>,0.5714285714285714,0.0,4,0.0,0,0
<O_Created | 73>,W_Validateapplication,<W_Validateapplication | 95>,1.0,0.0,1,0.0,0,0
<O_Created | 75>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,1.0,0.0,3,0.0,0,0
<O_Created | 75>,O_Sent(onlineonly),<A_Cancelled | 68>,0.1,0.0,1,0.7139838123320541,1,1
<O_Created | 75>,O_Sent(onlineonly),<O_Returned | 68>,0.1,0.0,1,0.7139838123320541,1,1
<O_Created | 75>,O_Sent(onlineonly),<O_Sent(onlineonly) | 4>,0.8,0.0,8,0.7139838123320541,1,1
<O_Created | 76>,O_Cancelled,<O_Cancelled | 61>,1.0,0.0,1,0.0,0,0
<O_Created | 76>,O_CreateOffer,<O_CreateOffer | 4>,0.5,0.0,1,0.0,0,0
<O_Created | 76>,O_CreateOffer,<O_CreateOffer | 61>,0.5,0.0,1,0.0,0,0
<O_Created | 76>,O_Sent(mailandonline),<A_Cancelled | 61>,0.048780487804878,0.0,2,0.8223074781745179,1,1
<O_Created | 76>,O_Sent(mailandonline),<A_Cancelled | 76>,0.048780487804878,0.0,2,0.8223074781745179,1,1
<O_Created | 76>,O_Sent(mailandonline),<O_Returned | 4>,0.0975609756097561,0.0,4,0.8223074781745179,1,1
<O_Created | 76>,O_Sent(mailandonline),<O_Returned | 61>,0.073170731707317,0.0,3,0.8223074781745179,1,1
<O_Created | 76>,O_Sent(mailandonline),<O_Returned | 76>,0.073170731707317,0.0,3,0.8223074781745179,1,1
<O_Created | 76>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,0.1219512195121951,0.0,5,0.8223074781745179,1,1
<O_Created | 76>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.2439024390243902,0.0,10,0.8223074781745179,1,1
<O_Created | 76>,O_Sent(mailandonline),<O_Sent(mailandonline) | 76>,0.2926829268292683,0.0,12,0.8223074781745179,1,1
<O_Created | 76>,O_Sent(onlineonly),<A_Cancelled | 12>,0.0652173913043478,0.0,3,0.7887977892611762,1,0
<O_Created | 76>,O_Sent(onlineonly),<O_Returned | 12>,0.1956521739130435,0.0,9,0.7887977892611762,1,0
<O_Created | 76>,O_Sent(onlineonly),<O_Returned | 68>,0.0217391304347826,0.0,1,0.7887977892611762,1,0
<O_Created | 76>,O_Sent(onlineonly),<O_Sent(onlineonly) | 4>,0.0434782608695652,0.0,2,0.7887977892611762,1,0
<O_Created | 76>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.3695652173913043,0.0,17,0.7887977892611762,1,0
<O_Created | 76>,O_Sent(onlineonly),<O_Sent(onlineonly) | 76>,0.3043478260869565,0.0,14,0.7887977892611762,1,0
<O_Created | 76>,W_Callincompletefiles,<W_Callincompletefiles | 76>,1.0,0.0,1,0.0,0,0
<O_Created | 78>,A_Denied,<O_Refused | 83>,1.0,0.0,2,0.0,0,0
<O_Created | 78>,O_Cancelled,<A_Cancelled | 83>,0.0303030303030303,0.0,2,0.71215915191998,1,0
<O_Created | 78>,O_Cancelled,<O_Cancelled | 83>,0.9696969696969696,0.0,64,0.71215915191998,1,0
<O_Created | 78>,O_CreateOffer,<O_CreateOffer | 83>,1.0,0.0,554,0.7209637209531993,1,0
<O_Created | 78>,O_Sent(mailandonline),<O_Sent(mailandonline) | 83>,1.0,0.0,5283,0.7374622366308228,1,0
<O_Created | 78>,O_Sent(onlineonly),<O_Sent(onlineonly) | 83>,1.0,0.0,190,0.7794819733451487,1,1
<O_Created | 7>,O_Cancelled,<O_Cancelled | 72>,0.125,0.0,1,0.0,0,0
<O_Created | 7>,O_Cancelled,<O_Cancelled | 7>,0.75,0.0,6,0.0,0,0
<O_Created | 7>,O_Cancelled,<O_Cancelled | 82>,0.125,0.0,1,0.0,0,0
<O_Created | 7>,O_CreateOffer,<O_CreateOffer | 46>,0.0588235294117647,0.0,2,0.6817384641151403,1,0
<O_Created | 7>,O_CreateOffer,<O_CreateOffer | 72>,0.088235294117647,0.0,3,0.6817384641151403,1,0
<O_Created | 7>,O_CreateOffer,<O_CreateOffer | 7>,0.8529411764705882,0.0,29,0.6817384641151403,1,0
<O_Created | 7>,O_Sent(mailandonline),<A_Cancelled | 46>,0.0150943396226415,0.0,4,0.7094698366879845,1,0
<O_Created | 7>,O_Sent(mailandonline),<A_Cancelled | 72>,0.0226415094339622,0.0,6,0.7094698366879845,1,0
<O_Created | 7>,O_Sent(mailandonline),<A_Cancelled | 7>,0.1396226415094339,0.0,37,0.7094698366879845,1,0
<O_Created | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 46>,0.0150943396226415,0.0,4,0.7094698366879845,1,0
<O_Created | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 72>,0.0490566037735849,0.0,13,0.7094698366879845,1,0
<O_Created | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 7>,0.7547169811320755,0.0,200,0.7094698366879845,1,0
<O_Created | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 82>,0.0037735849056603,0.0,1,0.7094698366879845,1,0
<O_Created | 7>,O_Sent(onlineonly),<A_Cancelled | 7>,0.05,0.0,1,0.7141340870943894,1,1
<O_Created | 7>,O_Sent(onlineonly),<A_Cancelled | 82>,0.05,0.0,1,0.7141340870943894,1,1
<O_Created | 7>,O_Sent(onlineonly),<O_Sent(onlineonly) | 72>,0.1,0.0,2,0.7141340870943894,1,1
<O_Created | 7>,O_Sent(onlineonly),<O_Sent(onlineonly) | 7>,0.75,0.0,15,0.7141340870943894,1,1
<O_Created | 7>,O_Sent(onlineonly),<O_Sent(onlineonly) | 82>,0.05,0.0,1,0.7141340870943894,1,1
<O_Created | 7>,W_Validateapplication,<W_Validateapplication | 7>,1.0,0.0,1,0.0,0,0
<O_Created | 80>,O_Sent(mailandonline),<O_Accepted | 80>,0.2,0.0,1,0.0,0,1
<O_Created | 80>,O_Sent(mailandonline),<O_Sent(mailandonline) | 80>,0.8,0.0,4,0.0,0,1
<O_Created | 80>,O_Sent(onlineonly),<O_Returned | 80>,0.5,0.0,1,0.0,0,1
<O_Created | 80>,O_Sent(onlineonly),<O_Sent(onlineonly) | 80>,0.5,0.0,1,0.0,0,1
<O_Created | 80>,W_Validateapplication,<W_Validateapplication | 80>,1.0,0.0,1,0.0,0,1
<O_Created | 82>,O_CreateOffer,<O_CreateOffer | 82>,1.0,0.0,11,0.6111198396772173,1,1
<O_Created | 82>,O_Sent(mailandonline),<A_Cancelled | 82>,0.074074074074074,0.0,2,0.5945109268405865,1,0
<O_Created | 82>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.037037037037037,0.0,1,0.5945109268405865,1,0
<O_Created | 82>,O_Sent(mailandonline),<O_Sent(mailandonline) | 82>,0.8888888888888888,0.0,24,0.5945109268405865,1,0
<O_Created | 82>,O_Sent(onlineonly),<A_Cancelled | 82>,0.0909090909090909,0.0,1,0.502398471405844,1,0
<O_Created | 82>,O_Sent(onlineonly),<O_Returned | 82>,0.0909090909090909,0.0,1,0.502398471405844,1,0
<O_Created | 82>,O_Sent(onlineonly),<O_Sent(onlineonly) | 82>,0.8181818181818182,0.0,9,0.502398471405844,1,0
<O_Created | 83>,O_Cancelled,<A_Cancelled | 87>,0.024390243902439,0.0,1,0.6947894177868034,1,0
<O_Created | 83>,O_Cancelled,<O_Cancelled | 83>,0.975609756097561,0.0,40,0.6947894177868034,1,0
<O_Created | 83>,O_CreateOffer,<O_CreateOffer | 83>,1.0,0.0,53,0.7209637209531993,1,0
<O_Created | 83>,O_Sent(mailandonline),<O_Sent(mailandonline) | 83>,1.0,0.0,451,0.7374622366308228,1,1
<O_Created | 83>,O_Sent(onlineonly),<O_Sent(onlineonly) | 83>,1.0,0.0,6,0.0,0,0
<O_Created | 87>,A_Denied,<O_Refused | 87>,1.0,0.0,1,0.0,0,0
<O_Created | 87>,O_Cancelled,<O_Cancelled | 87>,1.0,0.0,31,0.6428238268947111,1,1
<O_Created | 87>,O_CreateOffer,<O_CreateOffer | 87>,0.97196261682243,0.0,104,0.6248004711095122,1,0
<O_Created | 87>,O_CreateOffer,<O_CreateOffer | 99>,0.02803738317757,0.0,3,0.6248004711095122,1,0
<O_Created | 87>,O_Sent(mailandonline),<O_Sent(mailandonline) | 87>,0.994750656167979,0.0,379,0.6428206585101188,1,0
<O_Created | 87>,O_Sent(mailandonline),<O_Sent(mailandonline) | 99>,0.0052493438320209,0.0,2,0.6428206585101188,1,0
<O_Created | 87>,O_Sent(onlineonly),<O_Sent(onlineonly) | 87>,1.0,0.0,9,0.6110935244756134,1,0
<O_Created | 88>,O_Cancelled,<O_Cancelled | 88>,1.0,0.0,1,0.0,0,0
<O_Created | 88>,O_Sent(mailandonline),<A_Cancelled | 47>,0.0625,0.0,1,0.3000899338606423,1,1
<O_Created | 88>,O_Sent(mailandonline),<O_Accepted | 47>,0.0625,0.0,1,0.3000899338606423,1,1
<O_Created | 88>,O_Sent(mailandonline),<O_Returned | 47>,0.0625,0.0,1,0.3000899338606423,1,1
<O_Created | 88>,O_Sent(mailandonline),<O_Returned | 88>,0.0625,0.0,1,0.3000899338606423,1,1
<O_Created | 88>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.125,0.0,2,0.3000899338606423,1,1
<O_Created | 88>,O_Sent(mailandonline),<O_Sent(mailandonline) | 88>,0.625,0.0,10,0.3000899338606423,1,1
<O_Created | 88>,O_Sent(onlineonly),<O_Returned | 45>,0.2857142857142857,0.0,2,0.0,0,0
<O_Created | 88>,O_Sent(onlineonly),<O_Sent(onlineonly) | 88>,0.7142857142857143,0.0,5,0.0,0,0
<O_Created | 90>,O_Cancelled,<O_Cancelled | 23>,1.0,0.0,11,0.8747076508790939,1,1
<O_Created | 90>,O_CreateOffer,<O_CreateOffer | 23>,1.0,0.0,5,0.0,0,0
<O_Created | 90>,O_Sent(mailandonline),<A_Cancelled | 94>,0.2798634812286689,0.0,82,0.6523287399307982,1,0
<O_Created | 90>,O_Sent(mailandonline),<O_Sent(mailandonline) | 23>,0.7201365187713311,0.0,211,0.6523287399307982,1,0
<O_Created | 90>,O_Sent(onlineonly),<A_Cancelled | 23>,0.1785714285714285,0.0,5,0.7370770878803062,1,0
<O_Created | 90>,O_Sent(onlineonly),<O_Sent(onlineonly) | 23>,0.8214285714285714,0.0,23,0.7370770878803062,1,0
<O_Created | 90>,W_Validateapplication,<W_Validateapplication | 23>,1.0,0.0,3,0.0,0,0
<O_Created | 93>,O_Cancelled,<O_Cancelled | 47>,1.0,0.0,2,0.0,0,0
<O_Created | 93>,O_CreateOffer,<O_CreateOffer | 47>,1.0,0.0,1,0.0,0,0
<O_Created | 93>,O_Sent(mailandonline),<A_Cancelled | 47>,0.0829268292682926,0.0,17,0.8594199888456772,1,1
<O_Created | 93>,O_Sent(mailandonline),<O_Accepted | 47>,0.0146341463414634,0.0,3,0.8594199888456772,1,1
<O_Created | 93>,O_Sent(mailandonline),<O_Returned | 47>,0.2146341463414634,0.0,44,0.8594199888456772,1,1
<O_Created | 93>,O_Sent(mailandonline),<O_Sent(mailandonline) | 45>,0.0097560975609756,0.0,2,0.8594199888456772,1,1
<O_Created | 93>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.6780487804878049,0.0,139,0.8594199888456772,1,1
<O_Created | 93>,O_Sent(onlineonly),<A_Cancelled | 45>,0.0495495495495495,0.0,11,0.8335809880537026,1,0
<O_Created | 93>,O_Sent(onlineonly),<O_Accepted | 45>,0.0405405405405405,0.0,9,0.8335809880537026,1,0
<O_Created | 93>,O_Sent(onlineonly),<O_Returned | 45>,0.1711711711711711,0.0,38,0.8335809880537026,1,0
<O_Created | 93>,O_Sent(onlineonly),<O_Sent(onlineonly) | 47>,0.7387387387387387,0.0,164,0.8335809880537026,1,0
<O_Created | 93>,W_Validateapplication,<W_Validateapplication | 47>,1.0,0.0,2,0.0,0,0
<O_Created | 94>,O_Cancelled,<O_Cancelled | 94>,1.0,0.0,21,0.8747076508790939,1,1
<O_Created | 94>,O_CreateOffer,<O_CreateOffer | 72>,0.1261261261261261,0.0,14,0.8425789669501371,1,0
<O_Created | 94>,O_CreateOffer,<O_CreateOffer | 94>,0.8738738738738738,0.0,97,0.8425789669501371,1,0
<O_Created | 94>,O_Sent(mailandonline),<A_Cancelled | 72>,0.2336633663366336,0.0,118,0.6907031724321395,1,0
<O_Created | 94>,O_Sent(mailandonline),<O_Sent(mailandonline) | 72>,0.1069306930693069,0.0,54,0.6907031724321395,1,0
<O_Created | 94>,O_Sent(mailandonline),<O_Sent(mailandonline) | 94>,0.6594059405940594,0.0,333,0.6907031724321395,1,0
<O_Created | 94>,O_Sent(onlineonly),<A_Cancelled | 72>,0.119047619047619,0.0,5,0.7269473442852996,1,0
<O_Created | 94>,O_Sent(onlineonly),<A_Cancelled | 94>,0.0238095238095238,0.0,1,0.7269473442852996,1,0
<O_Created | 94>,O_Sent(onlineonly),<O_Sent(onlineonly) | 72>,0.0952380952380952,0.0,4,0.7269473442852996,1,0
<O_Created | 94>,O_Sent(onlineonly),<O_Sent(onlineonly) | 94>,0.7619047619047619,0.0,32,0.7269473442852996,1,0
<O_Created | 95>,O_Sent(mailandonline),<O_Returned | 95>,0.4,0.0,2,0.0,0,1
