s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,22496,0.9098719608173883,1.0,1
<A_Accepted | 15>,O_CreateOffer,<O_CreateOffer | 15>,0.9838082901554404,0.0,1519,0.893785159083737,1.0,1
<O_Created | 45>,O_Sent(onlineonly),<O_Sent(onlineonly) | 45>,0.9047619047619048,0.0,19,0.8783961224092109,0.9999449286177708,1
<O_Created | 46>,O_Sent(mailandonline),<A_Cancelled | 50>,0.25,0.0,2,0.790691521887672,0.9640275800758169,1
<O_Created | 46>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.75,0.0,6,0.790691521887672,0.9640275800758169,1
<O_Created | 46>,O_Sent(onlineonly),<A_Cancelled | 82>,1.0,0.0,1,0.1983058061079627,0.24491866240370908,0
<O_Created | 47>,O_Cancelled,<A_Cancelled | 48>,0.5,0.0,1,0.26108603090429294,0.4621171572600098,0
<O_Created | 47>,O_Cancelled,<O_Cancelled | 47>,0.5,0.0,1,0.26108603090429294,0.4621171572600098,0
<O_Created | 47>,O_CreateOffer,<O_CreateOffer | 47>,1.0,0.0,1,0.2228357024282691,0.24491866240370908,0
<O_Created | 47>,O_Sent(mailandonline),<A_Cancelled | 47>,0.0434782608695652,0.0,2,0.9173158754161538,0.9999999997947624,1
<O_Created | 47>,O_Sent(mailandonline),<A_Cancelled | 61>,0.0217391304347826,0.0,1,0.9173158754161538,0.9999999997947624,1
<O_Created | 47>,O_Sent(mailandonline),<O_Returned | 47>,0.0434782608695652,0.0,2,0.9173158754161538,0.9999999997947624,1
<O_Created | 47>,O_Sent(mailandonline),<O_Returned | 61>,0.217391304347826,0.0,10,0.9173158754161538,0.9999999997947624,1
<O_Created | 47>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.6086956521739131,0.0,28,0.9173158754161538,0.9999999997947624,1
<O_Created | 47>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.0652173913043478,0.0,3,0.9173158754161538,0.9999999997947624,1
<O_Created | 47>,O_Sent(onlineonly),<A_Cancelled | 45>,0.0465116279069767,0.0,2,0.8681783980091828,0.9999999990801889,0
<O_Created | 47>,O_Sent(onlineonly),<O_Accepted | 12>,0.0232558139534883,0.0,1,0.8681783980091828,0.9999999990801889,0
<O_Created | 47>,O_Sent(onlineonly),<O_Accepted | 45>,0.0232558139534883,0.0,1,0.8681783980091828,0.9999999990801889,0
<O_Created | 47>,O_Sent(onlineonly),<O_Returned | 12>,0.0232558139534883,0.0,1,0.8681783980091828,0.9999999990801889,0
<O_Created | 47>,O_Sent(onlineonly),<O_Returned | 45>,0.1162790697674418,0.0,5,0.8681783980091828,0.9999999990801889,0
<O_Created | 47>,O_Sent(onlineonly),<O_Sent(onlineonly) | 47>,0.7441860465116279,0.0,32,0.8681783980091828,0.9999999990801889,0
<O_Created | 47>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.0232558139534883,0.0,1,0.8681783980091828,0.9999999990801889,0
<O_Created | 48>,O_Cancelled,<O_Cancelled | 48>,1.0,0.0,1,0.20627610061437898,0.24491866240370908,0
<O_Created | 48>,O_CreateOffer,<O_CreateOffer | 47>,0.5,0.0,1,0.40920051682601494,0.4621171572600098,0
<O_Created | 48>,O_CreateOffer,<O_CreateOffer | 48>,0.5,0.0,1,0.40920051682601494,0.4621171572600098,0
<O_Created | 48>,O_Sent(mailandonline),<A_Cancelled | 18>,0.032258064516129,0.0,1,0.8615593372296092,0.9999996289217963,1
<O_Created | 48>,O_Sent(mailandonline),<A_Cancelled | 48>,0.064516129032258,0.0,2,0.8615593372296092,0.9999996289217963,1
<O_Created | 48>,O_Sent(mailandonline),<O_Returned | 18>,0.064516129032258,0.0,2,0.8615593372296092,0.9999996289217963,1
<O_Created | 48>,O_Sent(mailandonline),<O_Returned | 48>,0.1612903225806451,0.0,5,0.8615593372296092,0.9999996289217963,1
<O_Created | 48>,O_Sent(mailandonline),<O_Sent(mailandonline) | 18>,0.064516129032258,0.0,2,0.8615593372296092,0.9999996289217963,1
<O_Created | 48>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.032258064516129,0.0,1,0.8615593372296092,0.9999996289217963,1
<O_Created | 48>,O_Sent(mailandonline),<O_Sent(mailandonline) | 48>,0.5806451612903226,0.0,18,0.8615593372296092,0.9999996289217963,1
<O_Created | 48>,O_Sent(onlineonly),<A_Cancelled | 33>,0.03125,0.0,1,0.8339866054655678,0.9999997749296758,0
<O_Created | 48>,O_Sent(onlineonly),<A_Cancelled | 45>,0.0625,0.0,2,0.8339866054655678,0.9999997749296758,0
<O_Created | 48>,O_Sent(onlineonly),<O_Accepted | 45>,0.0625,0.0,2,0.8339866054655678,0.9999997749296758,0
<O_Created | 48>,O_Sent(onlineonly),<O_Returned | 12>,0.03125,0.0,1,0.8339866054655678,0.9999997749296758,0
<O_Created | 48>,O_Sent(onlineonly),<O_Returned | 33>,0.0625,0.0,2,0.8339866054655678,0.9999997749296758,0
<O_Created | 48>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,0.125,0.0,4,0.8339866054655678,0.9999997749296758,0
<O_Created | 48>,O_Sent(onlineonly),<O_Sent(onlineonly) | 48>,0.59375,0.0,19,0.8339866054655678,0.9999997749296758,0
<O_Created | 48>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.03125,0.0,1,0.8339866054655678,0.9999997749296758,0
<O_Created | 48>,W_Validateapplication,<W_Validateapplication | 48>,1.0,0.0,2,0.4362055181083767,0.4621171572600098,0
<O_Created | 49>,O_CreateOffer,<O_CreateOffer | 47>,1.0,0.0,2,0.4204506113643943,0.4621171572600098,0
<O_Created | 49>,O_Sent(mailandonline),<A_Cancelled | 61>,0.0588235294117647,0.0,1,0.9097495851570936,0.9995931460438896,1
<O_Created | 49>,O_Sent(mailandonline),<O_Accepted | 61>,0.0588235294117647,0.0,1,0.9097495851570936,0.9995931460438896,1
<O_Created | 49>,O_Sent(mailandonline),<O_Returned | 61>,0.2941176470588235,0.0,5,0.9097495851570936,0.9995931460438896,1
<O_Created | 49>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.5882352941176471,0.0,10,0.9097495851570936,0.9995931460438896,1
<O_Created | 49>,O_Sent(onlineonly),<A_Cancelled | 45>,0.1,0.0,2,0.8490478747911212,0.9999092042625951,0
<O_Created | 49>,O_Sent(onlineonly),<O_Returned | 45>,0.1,0.0,2,0.8490478747911212,0.9999092042625951,0
<O_Created | 49>,O_Sent(onlineonly),<O_Sent(onlineonly) | 47>,0.8,0.0,16,0.8490478747911212,0.9999092042625951,0
<O_Created | 4>,O_CreateOffer,<O_CreateOffer | 4>,1.0,0.0,1,0.2090189472516239,0.24491866240370908,0
<O_Created | 4>,O_Sent(mailandonline),<O_Returned | 4>,0.1666666666666666,0.0,2,0.8725975970767941,0.9950547536867305,1
<O_Created | 4>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,0.8333333333333334,0.0,10,0.8725975970767941,0.9950547536867305,1
<O_Created | 4>,O_Sent(onlineonly),<O_Accepted | 68>,0.0909090909090909,0.0,1,0.8230434832524958,0.9918597245682077,0
<O_Created | 4>,O_Sent(onlineonly),<O_Returned | 68>,0.3636363636363636,0.0,4,0.8230434832524958,0.9918597245682077,0
<O_Created | 4>,O_Sent(onlineonly),<O_Returned | 80>,0.0909090909090909,0.0,1,0.8230434832524958,0.9918597245682077,0
<O_Created | 4>,O_Sent(onlineonly),<O_Sent(onlineonly) | 4>,0.4545454545454545,0.0,5,0.8230434832524958,0.9918597245682077,0
<O_Created | 50>,O_Cancelled,<O_Cancelled | 50>,1.0,0.0,2,0.3727662730842106,0.4621171572600098,0
<O_Created | 50>,O_CreateOffer,<O_CreateOffer | 50>,1.0,0.0,9,0.8057371346825416,0.9780261147388136,0
<O_Created | 50>,O_Sent(mailandonline),<A_Cancelled | 50>,0.0454545454545454,0.0,1,0.8238430430181088,0.9999665971563038,1
<O_Created | 50>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.9545454545454546,0.0,21,0.8238430430181088,0.9999665971563038,1
<O_Created | 50>,O_Sent(onlineonly),<A_Cancelled | 82>,0.3333333333333333,0.0,1,0.3289780602332879,0.6351489523872873,0
<O_Created | 50>,O_Sent(onlineonly),<O_Sent(onlineonly) | 50>,0.6666666666666666,0.0,2,0.3289780602332879,0.6351489523872873,0
<O_Created | 52>,O_Sent(mailandonline),<O_Returned | 18>,0.2222222222222222,0.0,2,0.7556415388606963,0.9780261147388136,1
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 18>,0.2222222222222222,0.0,2,0.7556415388606963,0.9780261147388136,1
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,0.2222222222222222,0.0,2,0.7556415388606963,0.9780261147388136,1
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 52>,0.2222222222222222,0.0,2,0.7556415388606963,0.9780261147388136,1
<O_Created | 52>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.1111111111111111,0.0,1,0.7556415388606963,0.9780261147388136,1
<O_Created | 52>,O_Sent(onlineonly),<O_Accepted | 12>,0.1,0.0,1,0.7075619046187105,0.9866142981514303,0
<O_Created | 52>,O_Sent(onlineonly),<O_Returned | 12>,0.3,0.0,3,0.7075619046187105,0.9866142981514303,0
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,0.2,0.0,2,0.7075619046187105,0.9866142981514303,0
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 52>,0.3,0.0,3,0.7075619046187105,0.9866142981514303,0
<O_Created | 52>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.1,0.0,1,0.7075619046187105,0.9866142981514303,0
<O_Created | 57>,O_CreateOffer,<O_CreateOffer | 57>,1.0,0.0,1,0.01956372929921676,0.24491866240370908,0
<O_Created | 57>,O_Sent(mailandonline),<O_Sent(mailandonline) | 57>,1.0,0.0,2,0.1728535576335001,0.4621171572600098,1
<O_Created | 57>,O_Sent(onlineonly),<O_Sent(onlineonly) | 57>,1.0,0.0,1,0.049362867550059225,0.24491866240370908,0
<O_Created | 5>,O_Cancelled,<O_Cancelled | 5>,1.0,0.0,1,0.18965748481512257,0.24491866240370908,0
<O_Created | 5>,O_Sent(mailandonline),<O_Returned | 5>,0.1428571428571428,0.0,1,0.7718995683330182,0.9413755384972874,1
<O_Created | 5>,O_Sent(mailandonline),<O_Sent(mailandonline) | 5>,0.7142857142857143,0.0,5,0.7718995683330182,0.9413755384972874,1
<O_Created | 5>,O_Sent(mailandonline),<O_Sent(mailandonline) | 96>,0.1428571428571428,0.0,1,0.7718995683330182,0.9413755384972874,1
<O_Created | 5>,O_Sent(onlineonly),<O_Accepted | 5>,0.2857142857142857,0.0,2,0.7522592486603366,0.9413755384972874,0
<O_Created | 5>,O_Sent(onlineonly),<O_Returned | 5>,0.2857142857142857,0.0,2,0.7522592486603366,0.9413755384972874,0
<O_Created | 5>,O_Sent(onlineonly),<O_Sent(onlineonly) | 5>,0.4285714285714285,0.0,3,0.7522592486603366,0.9413755384972874,0
<O_Created | 5>,W_Callincompletefiles,<W_Callincompletefiles | 5>,1.0,0.0,1,0.22991190530369235,0.24491866240370908,0
<O_Created | 61>,O_CreateOffer,<O_CreateOffer | 61>,0.5,0.0,1,0.39450885300205724,0.4621171572600098,0
<O_Created | 61>,O_CreateOffer,<O_CreateOffer | 73>,0.5,0.0,1,0.39450885300205724,0.4621171572600098,0
<O_Created | 61>,O_Sent(mailandonline),<A_Cancelled | 61>,0.0625,0.0,1,0.8741326386816924,0.999329299739067,1
<O_Created | 61>,O_Sent(mailandonline),<O_Returned | 18>,0.0625,0.0,1,0.8741326386816924,0.999329299739067,1
<O_Created | 61>,O_Sent(mailandonline),<O_Returned | 61>,0.1875,0.0,3,0.8741326386816924,0.999329299739067,1
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 33>,0.0625,0.0,1,0.8741326386816924,0.999329299739067,1
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.5,0.0,8,0.8741326386816924,0.999329299739067,1
<O_Created | 61>,O_Sent(mailandonline),<O_Sent(mailandonline) | 73>,0.125,0.0,2,0.8741326386816924,0.999329299739067,1
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 18>,0.0454545454545454,0.0,1,0.8433979528282345,0.9999665971563038,0
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.5909090909090909,0.0,13,0.8433979528282345,0.9999665971563038,0
<O_Created | 61>,O_Sent(onlineonly),<O_Sent(onlineonly) | 73>,0.3636363636363636,0.0,8,0.8433979528282345,0.9999665971563038,0
<O_Created | 63>,O_Cancelled,<O_Cancelled | 12>,1.0,0.0,1,0.09740768915978247,0.24491866240370908,0
<O_Created | 63>,O_CreateOffer,<O_CreateOffer | 76>,1.0,0.0,2,0.39939227913913855,0.4621171572600098,0
<O_Created | 63>,O_Sent(mailandonline),<O_Returned | 76>,0.5,0.0,2,0.6931693850699605,0.7615941559557649,0
<O_Created | 63>,O_Sent(mailandonline),<O_Sent(mailandonline) | 12>,0.25,0.0,1,0.6931693850699605,0.7615941559557649,0
<O_Created | 63>,O_Sent(mailandonline),<O_Sent(mailandonline) | 76>,0.25,0.0,1,0.6931693850699605,0.7615941559557649,0
<O_Created | 63>,O_Sent(onlineonly),<A_Cancelled | 12>,0.1428571428571428,0.0,1,0.7599077653256852,0.9413755384972874,1
<O_Created | 63>,O_Sent(onlineonly),<O_Returned | 12>,0.1428571428571428,0.0,1,0.7599077653256852,0.9413755384972874,1
<O_Created | 63>,O_Sent(onlineonly),<O_Sent(onlineonly) | 76>,0.7142857142857143,0.0,5,0.7599077653256852,0.9413755384972874,1
<O_Created | 63>,W_Validateapplication,<W_Validateapplication | 76>,1.0,0.0,1,0.22704322358586468,0.24491866240370908,0
<O_Created | 64>,O_Cancelled,<O_Cancelled | 57>,1.0,0.0,1,0.04855320401420334,0.24491866240370908,0
<O_Created | 64>,O_Sent(mailandonline),<O_Sent(mailandonline) | 64>,1.0,0.0,1,0.009393689389392309,0.24491866240370908,0
<O_Created | 64>,O_Sent(onlineonly),<O_Accepted | 5>,1.0,0.0,1,0.1924451427745536,0.24491866240370908,1
<O_Created | 68>,O_Sent(mailandonline),<O_Returned | 80>,0.2857142857142857,0.0,2,0.6090848977632769,0.9413755384972874,1
<O_Created | 68>,O_Sent(mailandonline),<O_Sent(mailandonline) | 68>,0.7142857142857143,0.0,5,0.6090848977632769,0.9413755384972874,1
<O_Created | 68>,O_Sent(onlineonly),<O_Returned | 68>,0.6666666666666666,0.0,2,0.4407565682454474,0.6351489523872873,0
<O_Created | 68>,O_Sent(onlineonly),<O_Sent(onlineonly) | 68>,0.3333333333333333,0.0,1,0.4407565682454474,0.6351489523872873,0
<O_Created | 70>,O_Cancelled,<A_Cancelled | 87>,0.0476190476190476,0.0,1,0.880164896626877,0.9999449286177708,0
<O_Created | 70>,O_Cancelled,<O_Cancelled | 70>,0.9523809523809524,0.0,20,0.880164896626877,0.9999449286177708,0
<O_Created | 70>,O_CreateOffer,<O_CreateOffer | 70>,1.0,0.0,14,0.8900207490781175,0.9981778976111987,0
<O_Created | 70>,O_Sent(mailandonline),<O_Sent(mailandonline) | 70>,1.0,0.0,297,0.8937574986740884,1.0,1
<O_Created | 70>,O_Sent(onlineonly),<O_Sent(onlineonly) | 70>,1.0,0.0,2,0.3518979572942714,0.4621171572600098,0
<O_Created | 71>,O_Cancelled,<O_Cancelled | 23>,0.967741935483871,0.0,30,0.8951155551385629,0.9999996289217963,1
<O_Created | 71>,O_Cancelled,<O_Cancelled | 7>,0.032258064516129,0.0,1,0.8951155551385629,0.9999996289217963,1
<O_Created | 71>,O_CreateOffer,<O_CreateOffer | 23>,0.9473684210526316,0.0,18,0.8908365568799629,0.9998503075449787,0
<O_Created | 71>,O_CreateOffer,<O_CreateOffer | 7>,0.0526315789473684,0.0,1,0.8908365568799629,0.9998503075449787,0
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 23>,0.0025906735751295,0.0,2,0.890470997141189,1.0,0
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 7>,0.0168393782383419,0.0,13,0.890470997141189,1.0,0
<O_Created | 71>,O_Sent(mailandonline),<A_Cancelled | 94>,0.1761658031088082,0.0,136,0.890470997141189,1.0,0
<O_Created | 71>,O_Sent(mailandonline),<O_Sent(mailandonline) | 23>,0.7551813471502591,0.0,583,0.890470997141189,1.0,0
<O_Created | 71>,O_Sent(mailandonline),<O_Sent(mailandonline) | 7>,0.0492227979274611,0.0,38,0.890470997141189,1.0,0
<O_Created | 71>,O_Sent(onlineonly),<A_Cancelled | 23>,0.1527777777777778,0.0,11,0.8942956498532649,0.9999999999999996,0
<O_Created | 71>,O_Sent(onlineonly),<O_Sent(onlineonly) | 23>,0.8333333333333334,0.0,60,0.8942956498532649,0.9999999999999996,0
<O_Created | 71>,O_Sent(onlineonly),<O_Sent(onlineonly) | 7>,0.0138888888888888,0.0,1,0.8942956498532649,0.9999999999999996,0
<O_Created | 71>,W_Validateapplication,<W_Validateapplication | 23>,1.0,0.0,8,0.8789715611697002,0.9640275800758169,0
<O_Created | 72>,O_Cancelled,<O_Cancelled | 72>,1.0,0.0,13,0.8401154904585415,0.996997635486526,0
<O_Created | 72>,O_CreateOffer,<O_CreateOffer | 50>,0.0454545454545454,0.0,1,0.8793309205737718,0.9999665971563038,0
<O_Created | 72>,O_CreateOffer,<O_CreateOffer | 72>,0.9545454545454546,0.0,21,0.8793309205737718,0.9999665971563038,0
<O_Created | 72>,O_Sent(mailandonline),<A_Cancelled | 50>,0.0039682539682539,0.0,1,0.8846394170648808,1.0,1
<O_Created | 72>,O_Sent(mailandonline),<A_Cancelled | 72>,0.123015873015873,0.0,31,0.8846394170648808,1.0,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.0119047619047619,0.0,3,0.8846394170648808,1.0,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 72>,0.8412698412698413,0.0,212,0.8846394170648808,1.0,1
<O_Created | 72>,O_Sent(mailandonline),<O_Sent(mailandonline) | 82>,0.0198412698412698,0.0,5,0.8846394170648808,1.0,1
<O_Created | 72>,O_Sent(onlineonly),<A_Cancelled | 82>,0.0952380952380952,0.0,2,0.8212382715406457,0.9999449286177708,0
<O_Created | 72>,O_Sent(onlineonly),<O_Sent(onlineonly) | 72>,0.8095238095238095,0.0,17,0.8212382715406457,0.9999449286177708,0
<O_Created | 72>,O_Sent(onlineonly),<O_Sent(onlineonly) | 82>,0.0952380952380952,0.0,2,0.8212382715406457,0.9999449286177708,0
<O_Created | 72>,W_Validateapplication,<W_Validateapplication | 72>,1.0,0.0,4,0.6815753379611884,0.7615941559557649,0
<O_Created | 73>,O_Cancelled,<O_Cancelled | 73>,1.0,0.0,2,0.14060217739532788,0.4621171572600098,0
<O_Created | 73>,O_CreateOffer,<O_CreateOffer | 95>,1.0,0.0,1,0.05654091180654679,0.24491866240370908,0
<O_Created | 73>,O_Sent(mailandonline),<O_Returned | 73>,0.2222222222222222,0.0,2,0.8456252168928207,0.9780261147388136,1
<O_Created | 73>,O_Sent(mailandonline),<O_Sent(mailandonline) | 73>,0.7777777777777778,0.0,7,0.8456252168928207,0.9780261147388136,1
<O_Created | 73>,O_Sent(onlineonly),<A_Cancelled | 33>,0.1428571428571428,0.0,1,0.7070752926371484,0.9413755384972874,0
<O_Created | 73>,O_Sent(onlineonly),<O_Returned | 33>,0.1428571428571428,0.0,1,0.7070752926371484,0.9413755384972874,0
<O_Created | 73>,O_Sent(onlineonly),<O_Sent(onlineonly) | 33>,0.1428571428571428,0.0,1,0.7070752926371484,0.9413755384972874,0
<O_Created | 73>,O_Sent(onlineonly),<O_Sent(onlineonly) | 73>,0.5714285714285714,0.0,4,0.7070752926371484,0.9413755384972874,0
<O_Created | 73>,W_Validateapplication,<W_Validateapplication | 95>,1.0,0.0,1,0.12788315321767288,0.24491866240370908,0
<O_Created | 75>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,1.0,0.0,3,0.557128014943596,0.6351489523872873,0
<O_Created | 75>,O_Sent(onlineonly),<A_Cancelled | 68>,0.1,0.0,1,0.7688217474436291,0.9866142981514303,1
<O_Created | 75>,O_Sent(onlineonly),<O_Returned | 68>,0.1,0.0,1,0.7688217474436291,0.9866142981514303,1
<O_Created | 75>,O_Sent(onlineonly),<O_Sent(onlineonly) | 4>,0.8,0.0,8,0.7688217474436291,0.9866142981514303,1
<O_Created | 76>,O_Cancelled,<O_Cancelled | 61>,1.0,0.0,1,0.1105508648802501,0.24491866240370908,0
<O_Created | 76>,O_CreateOffer,<O_CreateOffer | 4>,0.5,0.0,1,0.3979012558918166,0.4621171572600098,0
<O_Created | 76>,O_CreateOffer,<O_CreateOffer | 61>,0.5,0.0,1,0.3979012558918166,0.4621171572600098,0
<O_Created | 76>,O_Sent(mailandonline),<A_Cancelled | 61>,0.048780487804878,0.0,2,0.864214867599825,0.9999999974996943,1
<O_Created | 76>,O_Sent(mailandonline),<A_Cancelled | 76>,0.048780487804878,0.0,2,0.864214867599825,0.9999999974996943,1
<O_Created | 76>,O_Sent(mailandonline),<O_Returned | 4>,0.0975609756097561,0.0,4,0.864214867599825,0.9999999974996943,1
<O_Created | 76>,O_Sent(mailandonline),<O_Returned | 61>,0.073170731707317,0.0,3,0.864214867599825,0.9999999974996943,1
<O_Created | 76>,O_Sent(mailandonline),<O_Returned | 76>,0.073170731707317,0.0,3,0.864214867599825,0.9999999974996943,1
<O_Created | 76>,O_Sent(mailandonline),<O_Sent(mailandonline) | 4>,0.1219512195121951,0.0,5,0.864214867599825,0.9999999974996943,1
<O_Created | 76>,O_Sent(mailandonline),<O_Sent(mailandonline) | 61>,0.2439024390243902,0.0,10,0.864214867599825,0.9999999974996943,1
<O_Created | 76>,O_Sent(mailandonline),<O_Sent(mailandonline) | 76>,0.2926829268292683,0.0,12,0.864214867599825,0.9999999974996943,1
<O_Created | 76>,O_Sent(onlineonly),<A_Cancelled | 12>,0.0652173913043478,0.0,3,0.8371131849840043,0.9999999997947624,0
<O_Created | 76>,O_Sent(onlineonly),<O_Returned | 12>,0.1956521739130435,0.0,9,0.8371131849840043,0.9999999997947624,0
<O_Created | 76>,O_Sent(onlineonly),<O_Returned | 68>,0.0217391304347826,0.0,1,0.8371131849840043,0.9999999997947624,0
<O_Created | 76>,O_Sent(onlineonly),<O_Sent(onlineonly) | 4>,0.0434782608695652,0.0,2,0.8371131849840043,0.9999999997947624,0
<O_Created | 76>,O_Sent(onlineonly),<O_Sent(onlineonly) | 61>,0.3695652173913043,0.0,17,0.8371131849840043,0.9999999997947624,0
<O_Created | 76>,O_Sent(onlineonly),<O_Sent(onlineonly) | 76>,0.3043478260869565,0.0,14,0.8371131849840043,0.9999999997947624,0
<O_Created | 76>,W_Callincompletefiles,<W_Callincompletefiles | 76>,1.0,0.0,1,0.2247168832586066,0.24491866240370908,0
<O_Created | 78>,A_Denied,<O_Refused | 83>,1.0,0.0,2,0.009140877427902481,0.4621171572600098,0
<O_Created | 78>,O_Cancelled,<A_Cancelled | 83>,0.0303030303030303,0.0,2,0.8974988956917894,0.9999999999999907,0
<O_Created | 78>,O_Cancelled,<O_Cancelled | 83>,0.9696969696969696,0.0,64,0.8974988956917894,0.9999999999999907,0
<O_Created | 78>,O_CreateOffer,<O_CreateOffer | 83>,1.0,0.0,554,0.8997968477097655,1.0,0
<O_Created | 78>,O_Sent(mailandonline),<O_Sent(mailandonline) | 83>,1.0,0.0,5283,0.9041018747029248,1.0,0
<O_Created | 78>,O_Sent(onlineonly),<O_Sent(onlineonly) | 83>,1.0,0.0,190,0.9100800702277376,1.0,1
<O_Created | 7>,O_Cancelled,<O_Cancelled | 72>,0.125,0.0,1,0.8456688191279269,0.9640275800758169,0
<O_Created | 7>,O_Cancelled,<O_Cancelled | 7>,0.75,0.0,6,0.8456688191279269,0.9640275800758169,0
<O_Created | 7>,O_Cancelled,<O_Cancelled | 82>,0.125,0.0,1,0.8456688191279269,0.9640275800758169,0
<O_Created | 7>,O_CreateOffer,<O_CreateOffer | 46>,0.0588235294117647,0.0,2,0.8719246202966763,0.999999917201249,0
<O_Created | 7>,O_CreateOffer,<O_CreateOffer | 72>,0.088235294117647,0.0,3,0.8719246202966763,0.999999917201249,0
<O_Created | 7>,O_CreateOffer,<O_CreateOffer | 7>,0.8529411764705882,0.0,29,0.8719246202966763,0.999999917201249,0
<O_Created | 7>,O_Sent(mailandonline),<A_Cancelled | 46>,0.0150943396226415,0.0,4,0.8775706984604139,1.0,1
<O_Created | 7>,O_Sent(mailandonline),<A_Cancelled | 72>,0.0226415094339622,0.0,6,0.8775706984604139,1.0,1
<O_Created | 7>,O_Sent(mailandonline),<A_Cancelled | 7>,0.1396226415094339,0.0,37,0.8775706984604139,1.0,1
<O_Created | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 46>,0.0150943396226415,0.0,4,0.8775706984604139,1.0,1
<O_Created | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 72>,0.0490566037735849,0.0,13,0.8775706984604139,1.0,1
<O_Created | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 7>,0.7547169811320755,0.0,200,0.8775706984604139,1.0,1
<O_Created | 7>,O_Sent(mailandonline),<O_Sent(mailandonline) | 82>,0.0037735849056603,0.0,1,0.8775706984604139,1.0,1
<O_Created | 7>,O_Sent(onlineonly),<A_Cancelled | 7>,0.05,0.0,1,0.862602537250159,0.9999092042625951,0
<O_Created | 7>,O_Sent(onlineonly),<A_Cancelled | 82>,0.05,0.0,1,0.862602537250159,0.9999092042625951,0
<O_Created | 7>,O_Sent(onlineonly),<O_Sent(onlineonly) | 72>,0.1,0.0,2,0.862602537250159,0.9999092042625951,0
<O_Created | 7>,O_Sent(onlineonly),<O_Sent(onlineonly) | 7>,0.75,0.0,15,0.862602537250159,0.9999092042625951,0
<O_Created | 7>,O_Sent(onlineonly),<O_Sent(onlineonly) | 82>,0.05,0.0,1,0.862602537250159,0.9999092042625951,0
<O_Created | 7>,W_Validateapplication,<W_Validateapplication | 7>,1.0,0.0,1,0.21923973566836272,0.24491866240370908,0
<O_Created | 80>,O_Sent(mailandonline),<O_Accepted | 80>,0.2,0.0,1,0.3640489544627946,0.8482836399575129,1
<O_Created | 80>,O_Sent(mailandonline),<O_Sent(mailandonline) | 80>,0.8,0.0,4,0.3640489544627946,0.8482836399575129,1
<O_Created | 80>,O_Sent(onlineonly),<O_Returned | 80>,0.5,0.0,1,0.1975532594175468,0.4621171572600098,0
<O_Created | 80>,O_Sent(onlineonly),<O_Sent(onlineonly) | 80>,0.5,0.0,1,0.1975532594175468,0.4621171572600098,0
<O_Created | 80>,W_Validateapplication,<W_Validateapplication | 80>,1.0,0.0,1,0.18207944383824012,0.24491866240370908,0
<O_Created | 82>,O_CreateOffer,<O_CreateOffer | 82>,1.0,0.0,11,0.8162198965849311,0.9918597245682077,0
<O_Created | 82>,O_Sent(mailandonline),<A_Cancelled | 82>,0.074074074074074,0.0,2,0.8228934393378836,0.9999972580855863,1
<O_Created | 82>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.037037037037037,0.0,1,0.8228934393378836,0.9999972580855863,1
<O_Created | 82>,O_Sent(mailandonline),<O_Sent(mailandonline) | 82>,0.8888888888888888,0.0,24,0.8228934393378836,0.9999972580855863,1
