s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,22496,0.9596286402256585,1,1
<A_Accepted | 15>,O_CreateOffer,<O_CreateOffer | 15>,0.9838082901554404,0.0,1519,0.9542515344588345,1,1
<O_Created | 80>,W_Validateapplication,<W_Validateapplication | 80>,1.0,0.0,1,0.7758122924135783,1,0
<O_Created | 82>,O_CreateOffer,<O_CreateOffer | 82>,1.0,0.0,11,0.9426871561155001,1,0
<O_Created | 82>,O_Sent(mailandonline),<A_Cancelled | 82>,0.074074074074074,0.0,2,0.9426906471853406,1,1
<O_Created | 82>,O_Sent(mailandonline),<O_Sent(mailandonline) | 50>,0.037037037037037,0.0,1,0.9426906471853406,1,1
<O_Created | 82>,O_Sent(mailandonline),<O_Sent(mailandonline) | 82>,0.8888888888888888,0.0,24,0.9426906471853406,1,1
<O_Created | 82>,O_Sent(onlineonly),<A_Cancelled | 82>,0.0909090909090909,0.0,1,0.9403711848382714,1,0
<O_Created | 82>,O_Sent(onlineonly),<O_Returned | 82>,0.0909090909090909,0.0,1,0.9403711848382714,1,0
<O_Created | 82>,O_Sent(onlineonly),<O_Sent(onlineonly) | 82>,0.8181818181818182,0.0,9,0.9403711848382714,1,0
<O_Created | 83>,O_Cancelled,<A_Cancelled | 87>,0.024390243902439,0.0,1,0.9564451780499916,1,0
<O_Created | 83>,O_Cancelled,<O_Cancelled | 83>,0.975609756097561,0.0,40,0.9564451780499916,1,0
<O_Created | 83>,O_CreateOffer,<O_CreateOffer | 83>,1.0,0.0,53,0.9576875608541482,1,0
<O_Created | 83>,O_Sent(mailandonline),<O_Sent(mailandonline) | 83>,1.0,0.0,451,0.958235923128376,1,0
<O_Created | 83>,O_Sent(onlineonly),<O_Sent(onlineonly) | 83>,1.0,0.0,6,0.9596405139849333,1,1
<O_Created | 87>,A_Denied,<O_Refused | 87>,1.0,0.0,1,0.0425881775442137,1,0
<O_Created | 87>,O_Cancelled,<O_Cancelled | 87>,1.0,0.0,31,0.9484414876667736,1,1
<O_Created | 87>,O_CreateOffer,<O_CreateOffer | 87>,0.97196261682243,0.0,104,0.9483773612639231,1,0
<O_Created | 87>,O_CreateOffer,<O_CreateOffer | 99>,0.02803738317757,0.0,3,0.9483773612639231,1,0
<O_Created | 87>,O_Sent(mailandonline),<O_Sent(mailandonline) | 87>,0.994750656167979,0.0,379,0.9484302389455667,1,0
<O_Created | 87>,O_Sent(mailandonline),<O_Sent(mailandonline) | 99>,0.0052493438320209,0.0,2,0.9484302389455667,1,0
<O_Created | 87>,O_Sent(onlineonly),<O_Sent(onlineonly) | 87>,1.0,0.0,9,0.9445854465001309,1,0
<O_Created | 88>,O_Cancelled,<O_Cancelled | 88>,1.0,0.0,1,0.9134186197410361,1,0
<O_Created | 88>,O_Sent(mailandonline),<A_Cancelled | 47>,0.0625,0.0,1,0.986069798339904,1,1
<O_Created | 88>,O_Sent(mailandonline),<O_Accepted | 47>,0.0625,0.0,1,0.986069798339904,1,1
<O_Created | 88>,O_Sent(mailandonline),<O_Returned | 47>,0.0625,0.0,1,0.986069798339904,1,1
<O_Created | 88>,O_Sent(mailandonline),<O_Returned | 88>,0.0625,0.0,1,0.986069798339904,1,1
<O_Created | 88>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.125,0.0,2,0.986069798339904,1,1
<O_Created | 88>,O_Sent(mailandonline),<O_Sent(mailandonline) | 88>,0.625,0.0,10,0.986069798339904,1,1
<O_Created | 88>,O_Sent(onlineonly),<O_Returned | 45>,0.2857142857142857,0.0,2,0.9236265824259979,1,0
<O_Created | 88>,O_Sent(onlineonly),<O_Sent(onlineonly) | 88>,0.7142857142857143,0.0,5,0.9236265824259979,1,0
<O_Created | 90>,O_Cancelled,<O_Cancelled | 23>,1.0,0.0,11,0.9428309113964067,1,0
<O_Created | 90>,O_CreateOffer,<O_CreateOffer | 23>,1.0,0.0,5,0.9525942424324711,1,0
<O_Created | 90>,O_Sent(mailandonline),<A_Cancelled | 94>,0.2798634812286689,0.0,82,0.9486348602814272,1,0
<O_Created | 90>,O_Sent(mailandonline),<O_Sent(mailandonline) | 23>,0.7201365187713311,0.0,211,0.9486348602814272,1,0
<O_Created | 90>,O_Sent(onlineonly),<A_Cancelled | 23>,0.1785714285714285,0.0,5,0.9500092669588349,1,0
<O_Created | 90>,O_Sent(onlineonly),<O_Sent(onlineonly) | 23>,0.8214285714285714,0.0,23,0.9500092669588349,1,0
<O_Created | 90>,W_Validateapplication,<W_Validateapplication | 23>,1.0,0.0,3,0.9534095768762376,1,1
<O_Created | 93>,O_Cancelled,<O_Cancelled | 47>,1.0,0.0,2,0.9743840561755465,1,0
<O_Created | 93>,O_CreateOffer,<O_CreateOffer | 47>,1.0,0.0,1,0.9743442886862548,1,0
<O_Created | 93>,O_Sent(mailandonline),<A_Cancelled | 47>,0.0829268292682926,0.0,17,0.9786527361073303,1,0
<O_Created | 93>,O_Sent(mailandonline),<O_Accepted | 47>,0.0146341463414634,0.0,3,0.9786527361073303,1,0
<O_Created | 93>,O_Sent(mailandonline),<O_Returned | 47>,0.2146341463414634,0.0,44,0.9786527361073303,1,0
<O_Created | 93>,O_Sent(mailandonline),<O_Sent(mailandonline) | 45>,0.0097560975609756,0.0,2,0.9786527361073303,1,0
<O_Created | 93>,O_Sent(mailandonline),<O_Sent(mailandonline) | 47>,0.6780487804878049,0.0,139,0.9786527361073303,1,0
<O_Created | 93>,O_Sent(onlineonly),<A_Cancelled | 45>,0.0495495495495495,0.0,11,0.9474802239514509,1,0
<O_Created | 93>,O_Sent(onlineonly),<O_Accepted | 45>,0.0405405405405405,0.0,9,0.9474802239514509,1,0
<O_Created | 93>,O_Sent(onlineonly),<O_Returned | 45>,0.1711711711711711,0.0,38,0.9474802239514509,1,0
<O_Created | 93>,O_Sent(onlineonly),<O_Sent(onlineonly) | 47>,0.7387387387387387,0.0,164,0.9474802239514509,1,0
<O_Created | 93>,W_Validateapplication,<W_Validateapplication | 47>,1.0,0.0,2,0.9796512649683911,1,1
<O_Created | 94>,O_Cancelled,<O_Cancelled | 94>,1.0,0.0,21,0.9427011070091146,1,0
<O_Created | 94>,O_CreateOffer,<O_CreateOffer | 72>,0.1261261261261261,0.0,14,0.944312906170113,1,0
<O_Created | 94>,O_CreateOffer,<O_CreateOffer | 94>,0.8738738738738738,0.0,97,0.944312906170113,1,0
<O_Created | 94>,O_Sent(mailandonline),<A_Cancelled | 72>,0.2336633663366336,0.0,118,0.9429957776148958,1,0
<O_Created | 94>,O_Sent(mailandonline),<O_Sent(mailandonline) | 72>,0.1069306930693069,0.0,54,0.9429957776148958,1,0
<O_Created | 94>,O_Sent(mailandonline),<O_Sent(mailandonline) | 94>,0.6594059405940594,0.0,333,0.9429957776148958,1,0
<O_Created | 94>,O_Sent(onlineonly),<A_Cancelled | 72>,0.119047619047619,0.0,5,0.9448632784564173,1,1
<O_Created | 94>,O_Sent(onlineonly),<A_Cancelled | 94>,0.0238095238095238,0.0,1,0.9448632784564173,1,1
<O_Created | 94>,O_Sent(onlineonly),<O_Sent(onlineonly) | 72>,0.0952380952380952,0.0,4,0.9448632784564173,1,1
<O_Created | 94>,O_Sent(onlineonly),<O_Sent(onlineonly) | 94>,0.7619047619047619,0.0,32,0.9448632784564173,1,1
<O_Created | 95>,O_Sent(mailandonline),<O_Returned | 95>,0.4,0.0,2,0.6398973904880263,1,1
<O_Created | 95>,O_Sent(mailandonline),<O_Sent(mailandonline) | 95>,0.6,0.0,3,0.6398973904880263,1,1
<O_Created | 95>,O_Sent(onlineonly),<O_Accepted | 95>,0.25,0.0,1,0.6167688439456649,1,0
<O_Created | 95>,O_Sent(onlineonly),<O_Sent(onlineonly) | 95>,0.75,0.0,3,0.6167688439456649,1,0
<O_Created | 96>,O_Sent(mailandonline),<O_Accepted | 96>,0.5,0.0,1,0.812162672251606,1,1
<O_Created | 96>,O_Sent(mailandonline),<O_Returned | 96>,0.5,0.0,1,0.812162672251606,1,1
<O_Created | 99>,O_CreateOffer,<O_CreateOffer | 99>,1.0,0.0,2,0.9461932117400773,1,0
<O_Created | 99>,O_Sent(mailandonline),<O_Sent(mailandonline) | 99>,1.0,0.0,1,0.9461945159296674,1,1
<O_Created | 99>,O_Sent(onlineonly),<O_Sent(onlineonly) | 82>,0.5,0.0,1,0.9426877108385044,1,0
<O_Created | 99>,O_Sent(onlineonly),<O_Sent(onlineonly) | 99>,0.5,0.0,1,0.9426877108385044,1,0
<O_Refused | 18>,END,<END | 31>,1.0,1.3877787807814454e-16,2,1.3877787807814454e-16,1,1
<O_Refused | 19>,END,<END | 27>,1.0,0.0033535370891545,9,0.0033535370891545,1,1
<O_Refused | 23>,END,<END | 23>,1.0,0.0428529722463659,3,0.0428529722463659,1,1
<O_Refused | 27>,END,<END | 27>,0.5,0.0033535370891545,2,0.010499812091873499,1,1
<O_Refused | 27>,END,<END | 74>,0.5,0.0176460870945925,2,0.010499812091873499,1,1
<O_Refused | 2>,END,<END | 2>,1.0,0.0427816273903517,36,0.0427816273903517,1,1
<O_Refused | 31>,END,<END | 31>,0.9900497512437813,1.5959455978986623e-16,199,0.00021609876951048524,1,1
<O_Refused | 31>,END,<END | 56>,0.0099502487562189,0.0217179263357879,2,0.00021609876951048524,1,1
<O_Refused | 3>,END,<END | 3>,1.0,0.0427978770460862,15,0.0427978770460862,1,1
<O_Refused | 43>,END,<END | 27>,0.9663250366032212,0.0033535370891535,1320,0.0038348381874332904,1,1
<O_Refused | 43>,END,<END | 74>,0.0336749633967789,0.0176460870945925,46,0.0038348381874332904,1,1
<O_Refused | 45>,END,<END | 31>,1.0,1.3877787807814454e-16,2,1.3877787807814454e-16,1,1
<O_Refused | 46>,END,<END | 46>,1.0,0.0263238087787928,1,0.0263238087787928,1,1
<O_Refused | 4>,END,<END | 4>,1.0,0.0423953370311043,2,0.0423953370311043,1,1
<O_Refused | 52>,END,<END | 31>,1.0,1.3877787807814454e-16,2,1.3877787807814454e-16,1,1
<O_Refused | 56>,END,<END | 56>,1.0,0.0217179263357879,43,0.0217179263357879,1,1
<O_Refused | 64>,END,<END | 74>,1.0,0.0176460870945925,1,0.0176460870945925,1,1
<O_Refused | 68>,END,<END | 68>,1.0,0.0421459483280248,2,0.0421459483280248,1,1
<O_Refused | 70>,END,<END | 70>,1.0,0.042791512708618,1,0.042791512708618,1,1
<O_Refused | 71>,END,<END | 71>,1.0,0.042796273380352,18,0.042796273380352,1,1
<O_Refused | 72>,END,<END | 72>,0.3333333333333333,0.0428542312827436,1,0.026048801823976196,1,1
<O_Refused | 72>,END,<END | 74>,0.6666666666666666,0.0176460870945925,2,0.026048801823976196,1,1
<O_Refused | 74>,END,<END | 56>,0.0032154340836012,0.0217179263357879,1,0.01765917982527168,1,1
<O_Refused | 74>,END,<END | 74>,0.9967845659163987,0.0176460870945926,310,0.01765917982527168,1,1
<O_Refused | 75>,END,<END | 31>,1.0,1.3183898417423734e-16,7,1.3183898417423734e-16,1,1
<O_Refused | 7>,END,<END | 7>,1.0,0.0427452815589269,5,0.0427452815589269,1,1
<O_Refused | 80>,END,<END | 80>,1.0,0.0420639953784998,1,0.0420639953784998,1,1
<O_Refused | 83>,END,<END | 83>,1.0,0.0428039353309419,2,0.0428039353309419,1,1
<O_Refused | 87>,END,<END | 87>,1.0,0.0425881775442137,2,0.0425881775442137,1,1
<O_Refused | 88>,END,<END | 31>,0.5,1.3877787807814454e-16,2,0.02135756104074637,1,1
<O_Refused | 88>,END,<END | 88>,0.5,0.0427151220814926,2,0.02135756104074637,1,1
<O_Refused | 90>,END,<END | 90>,1.0,0.0427574526417145,10,0.0427574526417145,1,1
<O_Refused | 94>,END,<END | 94>,1.0,0.0427621721001386,17,0.0427621721001386,1,1
<O_Refused | 95>,END,<END | 95>,1.0,0.0422476677064367,1,0.0422476677064367,1,1
<O_Refused | 96>,END,<END | 56>,0.1666666666666666,0.0217179263357879,1,0.018324726968125066,1,1
<O_Refused | 96>,END,<END | 74>,0.8333333333333334,0.0176460870945925,5,0.018324726968125066,1,1
<O_Refused | 98>,END,<END | 31>,1.0,0.0,685,0.0,1,1
<O_Returned | 12>,A_Denied,<O_Refused | 31>,0.5,0.0,1,0.010967012552649192,1,0
<O_Returned | 12>,A_Denied,<O_Refused | 56>,0.5,0.0,1,0.010967012552649192,1,0
<O_Returned | 12>,O_CreateOffer,<O_CreateOffer | 12>,1.0,0.0,2,0.9075910639953733,1,1
<O_Returned | 12>,W_Callincompletefiles,<W_Callincompletefiles | 12>,0.8947368421052632,0.0,34,0.8959069158454755,1,0
<O_Returned | 12>,W_Callincompletefiles,<W_Callincompletefiles | 33>,0.0789473684210526,0.0,3,0.8959069158454755,1,0
<O_Returned | 12>,W_Callincompletefiles,<W_Callincompletefiles | 68>,0.0263157894736842,0.0,1,0.8959069158454755,1,0
<O_Returned | 12>,W_Validateapplication,<W_Validateapplication | 12>,0.8421052631578947,0.0,48,0.8860971625552212,1,0
<O_Returned | 12>,W_Validateapplication,<W_Validateapplication | 68>,0.1578947368421052,0.0,9,0.8860971625552212,1,0
<O_Returned | 13>,A_Denied,<O_Refused | 31>,1.0,0.0,7,0.00021609876951048524,1,0
<O_Returned | 13>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 13>,0.5,0.0,1,0.9696573595208753,1,0
<O_Returned | 13>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 61>,0.5,0.0,1,0.9696573595208753,1,0
<O_Returned | 13>,W_Callincompletefiles,<W_Callincompletefiles | 13>,1.0,0.0,43,0.9766447003587695,1,1
<O_Returned | 13>,W_Validateapplication,<W_Validateapplication | 13>,0.6363636363636364,0.0,7,0.9732404191195814,1,0
<O_Returned | 13>,W_Validateapplication,<W_Validateapplication | 61>,0.0909090909090909,0.0,1,0.9732404191195814,1,0
<O_Returned | 13>,W_Validateapplication,<W_Validateapplication | 76>,0.2727272727272727,0.0,3,0.9732404191195814,1,0
<O_Returned | 18>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 18>,1.0,0.0,1,0.8963160469045149,1,0
<O_Returned | 18>,W_Callincompletefiles,<W_Callincompletefiles | 18>,1.0,0.0,10,0.899253799697472,1,1
<O_Returned | 18>,W_Validateapplication,<W_Validateapplication | 18>,1.0,0.0,16,0.8963178564691034,1,0
<O_Returned | 19>,A_Denied,<O_Refused | 43>,1.0,0.0,1258,0.0038348381874332904,1,0
<O_Returned | 19>,O_Cancelled,<A_Cancelled | 10>,0.4,0.0,2,0.9990123917578413,1,0
<O_Returned | 19>,O_Cancelled,<O_Cancelled | 10>,0.6,0.0,3,0.9990123917578413,1,0
<O_Returned | 19>,O_CreateOffer,<O_CreateOffer | 10>,1.0,0.0,35,0.9858900894066044,1,0
<O_Returned | 19>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 10>,1.0,0.0,97,0.9890830912931766,1,0
<O_Returned | 19>,W_Callincompletefiles,<W_Callincompletefiles | 10>,1.0,0.0,7407,0.9990123956374171,1,1
<O_Returned | 19>,W_Validateapplication,<O_Accepted | 10>,0.25,0.0,1,0.9485384566798548,1,0
<O_Returned | 19>,W_Validateapplication,<W_Validateapplication | 10>,0.75,0.0,3,0.9485384566798548,1,0
<O_Returned | 28>,A_Denied,<O_Refused | 98>,1.0,0.0,1,0.0,1,0
<O_Returned | 28>,W_Callincompletefiles,<W_Callincompletefiles | 28>,0.75,0.0,6,0.9715681922561548,1,1
<O_Returned | 28>,W_Callincompletefiles,<W_Callincompletefiles | 63>,0.25,0.0,2,0.9715681922561548,1,1
<O_Returned | 33>,W_Callincompletefiles,<W_Callincompletefiles | 33>,0.9545454545454546,0.0,21,0.8744642418911039,1,1
<O_Returned | 33>,W_Callincompletefiles,<W_Callincompletefiles | 95>,0.0454545454545454,0.0,1,0.8744642418911039,1,1
<O_Returned | 33>,W_Validateapplication,<W_Validateapplication | 33>,1.0,0.0,18,0.8610003036584611,1,0
<O_Returned | 45>,A_Denied,<O_Refused | 31>,0.6666666666666666,0.0,2,0.00014406584634036975,1,0
<O_Returned | 45>,A_Denied,<O_Refused | 45>,0.3333333333333333,0.0,1,0.00014406584634036975,1,0
<O_Returned | 45>,O_CreateOffer,<O_CreateOffer | 45>,1.0,0.0,1,0.9491455059388609,1,1
<O_Returned | 45>,W_Callincompletefiles,<W_Callincompletefiles | 12>,0.0533333333333333,0.0,4,0.9051104444476165,1,0
<O_Returned | 45>,W_Callincompletefiles,<W_Callincompletefiles | 45>,0.9466666666666668,0.0,71,0.9051104444476165,1,0
<O_Returned | 45>,W_Validateapplication,<W_Validateapplication | 45>,1.0,0.0,68,0.9134204552730448,1,0
<O_Returned | 47>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 47>,1.0,0.0,1,0.988939608524453,1,1
<O_Returned | 47>,W_Callincompletefiles,<W_Callincompletefiles | 61>,1.0,0.0,1,0.947506295021495,1,0
<O_Returned | 47>,W_Validateapplication,<W_Validateapplication | 47>,0.8426966292134831,0.0,75,0.9744286542654188,1,0
<O_Returned | 47>,W_Validateapplication,<W_Validateapplication | 61>,0.0561797752808988,0.0,5,0.9744286542654188,1,0
<O_Returned | 47>,W_Validateapplication,<W_Validateapplication | 76>,0.1011235955056179,0.0,9,0.9744286542654188,1,0
<O_Returned | 48>,W_Callincompletefiles,<W_Callincompletefiles | 48>,1.0,0.0,10,0.9535683926616783,1,0
<O_Returned | 48>,W_Validateapplication,<W_Validateapplication | 18>,0.1764705882352941,0.0,3,0.9606079220531052,1,1
<O_Returned | 48>,W_Validateapplication,<W_Validateapplication | 48>,0.8235294117647058,0.0,14,0.9606079220531052,1,1
<O_Returned | 49>,W_Validateapplication,<W_Validateapplication | 49>,0.8928571428571429,0.0,25,0.9843220257833742,1,1
<O_Returned | 49>,W_Validateapplication,<W_Validateapplication | 61>,0.1071428571428571,0.0,3,0.9843220257833742,1,1
<O_Returned | 4>,A_Denied,<O_Refused | 4>,1.0,0.0,1,0.0423953370311043,1,0
<O_Returned | 4>,W_Callincompletefiles,<W_Callincompletefiles | 4>,0.9,0.0,9,0.8853884980501076,1,0
<O_Returned | 4>,W_Callincompletefiles,<W_Callincompletefiles | 80>,0.1,0.0,1,0.8853884980501076,1,0
<O_Returned | 4>,W_Validateapplication,<W_Validateapplication | 4>,1.0,0.0,16,0.9003089903135056,1,1
<O_Returned | 50>,W_Callincompletefiles,<W_Callincompletefiles | 95>,0.1428571428571428,0.0,1,0.8800898152708181,1,1
<O_Returned | 50>,W_Callincompletefiles,<W_Callincompletefiles | 96>,0.8571428571428571,0.0,6,0.8800898152708181,1,1
<O_Returned | 52>,W_Callincompletefiles,<W_Callincompletefiles | 4>,0.3333333333333333,0.0,1,0.9319159636753436,1,1
<O_Returned | 52>,W_Callincompletefiles,<W_Callincompletefiles | 52>,0.6666666666666666,0.0,2,0.9319159636753436,1,1
<O_Returned | 57>,A_Denied,<O_Refused | 56>,0.7142857142857143,0.0,25,0.020672378271558132,1,0
<O_Returned | 57>,A_Denied,<O_Refused | 74>,0.1142857142857142,0.0,4,0.020672378271558132,1,0
<O_Returned | 57>,A_Denied,<O_Refused | 96>,0.1714285714285714,0.0,6,0.020672378271558132,1,0
<O_Returned | 57>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 96>,1.0,0.0,5,0.9201166974402248,1,0
<O_Returned | 57>,W_Callincompletefiles,<W_Callincompletefiles | 5>,0.048780487804878,0.0,12,0.9233271251184811,1,1
<O_Returned | 57>,W_Callincompletefiles,<W_Callincompletefiles | 96>,0.951219512195122,0.0,234,0.9233271251184811,1,1
<O_Returned | 5>,A_Denied,<O_Refused | 74>,1.0,0.0,4,0.01765917982527168,1,0
<O_Returned | 5>,O_Cancelled,<O_Cancelled | 5>,1.0,0.0,1,0.9822360120751388,1,0
<O_Returned | 5>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 5>,1.0,0.0,1,0.9618734354850835,1,0
<O_Returned | 5>,W_Callincompletefiles,<W_Callincompletefiles | 5>,1.0,0.0,43,0.9858903722158794,1,1
<O_Returned | 61>,A_Denied,<O_Refused | 31>,1.0,0.0,2,0.00021609876951048524,1,0
<O_Returned | 61>,O_CreateOffer,<O_CreateOffer | 61>,1.0,0.0,1,0.9290076369562885,1,0
<O_Returned | 61>,W_Callincompletefiles,<W_Callincompletefiles | 18>,0.0769230769230769,0.0,1,0.9406535932198159,1,0
<O_Returned | 61>,W_Callincompletefiles,<W_Callincompletefiles | 61>,0.8461538461538461,0.0,11,0.9406535932198159,1,0
<O_Returned | 61>,W_Callincompletefiles,<W_Callincompletefiles | 73>,0.0769230769230769,0.0,1,0.9406535932198159,1,0
<O_Returned | 61>,W_Validateapplication,<W_Validateapplication | 61>,1.0,0.0,31,0.9503908561669517,1,1
<O_Returned | 63>,W_Callincompletefiles,<W_Callincompletefiles | 63>,1.0,0.0,1,0.9657395344114272,1,0
<O_Returned | 63>,W_Validateapplication,<W_Validateapplication | 63>,1.0,0.0,1,0.9739440443006122,1,1
<O_Returned | 64>,A_Denied,<O_Refused | 27>,0.0091743119266055,0.0,3,0.015775617765249526,1,0
<O_Returned | 64>,A_Denied,<O_Refused | 43>,0.1314984709480122,0.0,43,0.015775617765249526,1,0
<O_Returned | 64>,A_Denied,<O_Refused | 74>,0.8593272171253823,0.0,281,0.015775617765249526,1,0
<O_Returned | 64>,O_Cancelled,<O_Cancelled | 5>,1.0,0.0,2,0.9822360120751388,1,0
<O_Returned | 64>,O_CreateOffer,<O_CreateOffer | 5>,1.0,0.0,12,0.9629101522775441,1,0
<O_Returned | 64>,W_Assesspotentialfraud,<W_Assesspotentialfraud | 5>,1.0,0.0,28,0.9618734354850835,1,0
<O_Returned | 64>,W_Callincompletefiles,<W_Callincompletefiles | 45>,0.0004533091568449,0.0,1,0.9858241331499363,1,0
<O_Returned | 64>,W_Callincompletefiles,<W_Callincompletefiles | 5>,0.99909338168631,0.0,2204,0.9858241331499363,1,0
<O_Returned | 64>,W_Callincompletefiles,<W_Callincompletefiles | 96>,0.0004533091568449,0.0,1,0.9858241331499363,1,0
<O_Returned | 64>,W_Validateapplication,<W_Validateapplication | 5>,1.0,0.0,1,0.9858902317362342,1,1
<O_Returned | 68>,A_Denied,<O_Refused | 68>,1.0,0.0,1,0.0421459483280248,1,0
<O_Returned | 68>,W_Callincompletefiles,<W_Callincompletefiles | 68>,1.0,0.0,15,0.8722069097173298,1,1
<O_Returned | 68>,W_Validateapplication,<W_Validateapplication | 68>,1.0,0.0,13,0.8685618517921255,1,0
<O_Returned | 73>,W_Callincompletefiles,<W_Callincompletefiles | 73>,1.0,0.0,9,0.9066736669236902,1,0
<O_Returned | 73>,W_Validateapplication,<W_Validateapplication | 73>,1.0,0.0,5,0.9075670929016423,1,1
<O_Returned | 75>,W_Callincompletefiles,<W_Callincompletefiles | 4>,1.0,0.0,1,0.8999258420354851,1,1
<O_Returned | 76>,A_Denied,<O_Refused | 31>,1.0,0.0,2,0.00021609876951048524,1,0
<O_Returned | 76>,W_Callincompletefiles,<W_Callincompletefiles | 4>,0.05,0.0,1,0.9422341041955014,1,1
<O_Returned | 76>,W_Callincompletefiles,<W_Callincompletefiles | 76>,0.95,0.0,19,0.9422341041955014,1,1
<O_Returned | 76>,W_Validateapplication,<W_Validateapplication | 4>,0.0869565217391304,0.0,2,0.9404392967389634,1,0
<O_Returned | 76>,W_Validateapplication,<W_Validateapplication | 76>,0.9130434782608696,0.0,21,0.9404392967389634,1,0
<O_Returned | 80>,W_Callincompletefiles,<W_Callincompletefiles | 80>,1.0,0.0,6,0.7545524021817094,1,0
<O_Returned | 80>,W_Validateapplication,<W_Validateapplication | 80>,1.0,0.0,6,0.7758122924135783,1,1
<O_Returned | 82>,A_Denied,<O_Refused | 56>,1.0,0.0,4,0.0217179263357879,1,0
<O_Returned | 82>,W_Callincompletefiles,<W_Callincompletefiles | 45>,0.2,0.0,1,0.9172027250758101,1,1
<O_Returned | 82>,W_Callincompletefiles,<W_Callincompletefiles | 96>,0.8,0.0,4,0.9172027250758101,1,1
<O_Returned | 88>,A_Denied,<O_Refused | 31>,0.2222222222222222,0.0,4,4.802194878010783e-05,1,0
<O_Returned | 88>,A_Denied,<O_Refused | 98>,0.7777777777777778,0.0,14,4.802194878010783e-05,1,0
<O_Returned | 88>,O_Cancelled,<A_Cancelled | 41>,1.0,0.0,1,0.9786198584336954,1,0
<O_Returned | 88>,O_CreateOffer,<O_CreateOffer | 28>,0.04,0.0,1,0.9755516668242117,1,0
<O_Returned | 88>,O_CreateOffer,<O_CreateOffer | 41>,0.28,0.0,7,0.9755516668242117,1,0
<O_Returned | 88>,O_CreateOffer,<O_CreateOffer | 45>,0.08,0.0,2,0.9755516668242117,1,0
<O_Returned | 88>,O_CreateOffer,<O_CreateOffer | 48>,0.04,0.0,1,0.9755516668242117,1,0
<O_Returned | 88>,O_CreateOffer,<O_CreateOffer | 49>,0.12,0.0,3,0.9755516668242117,1,0
<O_Returned | 88>,O_CreateOffer,<O_CreateOffer | 93>,0.44,0.0,11,0.9755516668242117,1,0
<O_Returned | 88>,W_Callincompletefiles,<W_Callincompletefiles | 13>,0.2142857142857142,0.0,15,0.978589111107105,1,0
<O_Returned | 88>,W_Callincompletefiles,<W_Callincompletefiles | 26>,0.7714285714285715,0.0,54,0.978589111107105,1,0
<O_Returned | 88>,W_Callincompletefiles,<W_Callincompletefiles | 48>,0.0142857142857142,0.0,1,0.978589111107105,1,0
<O_Returned | 88>,W_Validateapplication,<W_Validateapplication | 13>,0.0046728971962616,0.0,2,0.9956918829053969,1,1
<O_Returned | 88>,W_Validateapplication,<W_Validateapplication | 28>,0.0303738317757009,0.0,13,0.9956918829053969,1,1
<O_Returned | 88>,W_Validateapplication,<W_Validateapplication | 41>,0.2850467289719626,0.0,122,0.9956918829053969,1,1
<O_Returned | 88>,W_Validateapplication,<W_Validateapplication | 45>,0.0093457943925233,0.0,4,0.9956918829053969,1,1
<O_Returned | 88>,W_Validateapplication,<W_Validateapplication | 47>,0.0023364485981308,0.0,1,0.9956918829053969,1,1
<O_Returned | 88>,W_Validateapplication,<W_Validateapplication | 48>,0.0210280373831775,0.0,9,0.9956918829053969,1,1
<O_Returned | 88>,W_Validateapplication,<W_Validateapplication | 49>,0.1542056074766355,0.0,66,0.9956918829053969,1,1
<O_Returned | 88>,W_Validateapplication,<W_Validateapplication | 93>,0.4929906542056075,0.0,211,0.9956918829053969,1,1
<O_Returned | 95>,W_Callincompletefiles,<W_Callincompletefiles | 95>,1.0,0.0,4,0.6399161860609628,1,1
<O_Returned | 95>,W_Validateapplication,<W_Validateapplication | 95>,1.0,0.0,2,0.6172422662905132,1,0
<O_Returned | 96>,A_Denied,<O_Refused | 56>,1.0,0.0,1,0.0217179263357879,1,0
<O_Returned | 96>,W_Callincompletefiles,<W_Callincompletefiles | 96>,1.0,0.0,5,0.9201187534724607,1,1
<O_Sent(mailandonline) | 10>,W_Callincompletefiles,<W_Callincompletefiles | 5>,1.0,0.0,1,0.9858903722158794,1,1
<O_Sent(mailandonline) | 12>,O_CreateOffer,<O_CreateOffer | 12>,1.0,0.0,1,0.9075910639953733,1,1
<O_Sent(mailandonline) | 12>,W_Validateapplication,<W_Validateapplication | 12>,0.4545454545454545,0.0,5,0.8984118698857914,1,0
<O_Sent(mailandonline) | 12>,W_Validateapplication,<W_Validateapplication | 33>,0.1818181818181818,0.0,2,0.8984118698857914,1,0
<O_Sent(mailandonline) | 12>,W_Validateapplication,<W_Validateapplication | 61>,0.1818181818181818,0.0,2,0.8984118698857914,1,0
<O_Sent(mailandonline) | 12>,W_Validateapplication,<W_Validateapplication | 68>,0.0909090909090909,0.0,1,0.8984118698857914,1,0
